air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
16,0.17,-145,0,4.6,130,799,636,820,0,46.6,1010.2,2.9,51,2019-04-08T11:45:00+02:00,PT15M
17,0.17,-150,0,4.4,133,804,655,847,0,44.3,1010.1,3.1,50,2019-04-08T12:00:00+02:00,PT15M
17,0.17,-155,0,4.2,136,807,671,869,0,42.6,1010,3.2,48,2019-04-08T12:15:00+02:00,PT15M
17,0.17,-159,0,4,139,808,684,887,0,41.3,1010,3.2,48,2019-04-08T12:30:00+02:00,PT15M
18,0.17,-164,0,3.9,141,808,694,900,0,40.1,1010,3.3,47,2019-04-08T12:45:00+02:00,PT15M
18,0.17,-170,0,3.7,143,809,701,910,0,38.9,1010,3.3,46,2019-04-08T13:00:00+02:00,PT15M
18,0.17,-175,0,3.5,144,808,705,916,0,38,1009.9,3.4,46,2019-04-08T13:15:00+02:00,PT15M
18,0.17,-180,0,3.4,145,807,706,917,0,37.2,1009.9,3.4,46,2019-04-08T13:30:00+02:00,PT15M
18,0.17,175,0,3.2,146,802,703,913,0,36.5,1009.9,3.4,46,2019-04-08T13:45:00+02:00,PT15M
19,0.17,170,0,3.1,148,795,697,904,0,35.8,1009.9,3.4,46,2019-04-08T14:00:00+02:00,PT15M
19,0.17,165,0,3,150,787,688,890,0,35.3,1009.8,3.5,47,2019-04-08T14:15:00+02:00,PT15M
19,0.17,160,0,3,151,777,676,873,0,35.1,1009.7,3.6,48,2019-04-08T14:30:00+02:00,PT15M
19,0.17,155,0,2.9,151,767,661,851,0,34.8,1009.7,3.7,48,2019-04-08T14:45:00+02:00,PT15M
19,0.17,150,0,2.9,151,756,643,826,0,34.6,1009.6,3.8,49,2019-04-08T15:00:00+02:00,PT15M
19,0.17,146,0,3,151,744,622,797,0.1,34.7,1009.6,3.9,51,2019-04-08T15:15:00+02:00,PT15M
19,0.17,141,0,3.1,150,730,599,764,0.1,35,1009.6,4,52,2019-04-08T15:30:00+02:00,PT15M
19,0.17,137,0.3,3.2,150,709,572,725,0.1,35.3,1009.6,4.2,53,2019-04-08T15:45:00+02:00,PT15M
19,0.17,133,17.2,3.2,264,327,452,521,0.1,35.6,1009.6,4.3,55,2019-04-08T16:00:00+02:00,PT15M
19,0.17,129,41.8,3.4,300,0,300,289,0,36,1009.6,4.5,57,2019-04-08T16:15:00+02:00,PT15M
19,0.17,125,46,3.5,261,0,261,252,0,36.6,1009.7,4.7,59,2019-04-08T16:30:00+02:00,PT15M
18,0.17,121,35.1,3.6,279,24,290,286,0,37.2,1009.8,4.9,61,2019-04-08T16:45:00+02:00,PT15M
18,0.17,118,31,3.6,252,71,285,290,0,37.8,1009.9,5.1,63,2019-04-08T17:00:00+02:00,PT15M
18,0.17,114,49.7,3.8,188,0,188,182,0,38.9,1010,5.3,65,2019-04-08T17:15:00+02:00,PT15M
18,0.17,111,46.8,4.1,178,0,178,172,0,40.3,1010,5.5,67,2019-04-08T17:30:00+02:00,PT15M
18,0.17,107,34,4.4,192,10,195,190,0,41.8,1010.1,5.7,69,2019-04-08T17:45:00+02:00,PT15M
17,0.17,104,19.8,4.8,164,130,206,213,0,43.4,1010.1,6,71,2019-04-08T18:00:00+02:00,PT15M
17,0.17,101,15.9,4.9,137,161,183,190,0,44.8,1010.2,6.2,73,2019-04-08T18:15:00+02:00,PT15M
17,0.17,98,14.6,4.9,116,149,153,157,0,46,1010.3,6.3,75,2019-04-08T18:30:00+02:00,PT15M
16,0.17,95,11.9,5,94,149,126,126,0,47.3,1010.4,6.5,78,2019-04-08T18:45:00+02:00,PT15M
16,0.17,92,8.5,5,72,148,98,96,0,48.6,1010.5,6.7,80,2019-04-08T19:00:00+02:00,PT15M
15,0.17,89,5.9,5,54,126,71,66,0,50.2,1010.6,6.9,82,2019-04-08T19:15:00+02:00,PT15M
15,0.17,86,1.1,5.1,35,112,46,40,0,52,1010.7,7,85,2019-04-08T19:30:00+02:00,PT15M
14,0.17,83,0,5.1,20,41,24,19,0,53.9,1010.8,7.1,87,2019-04-08T19:45:00+02:00,PT15M
14,0.17,80,0,5.2,5,3,6,5,0,55.8,1010.8,7.2,89,2019-04-08T20:00:00+02:00,PT15M
13,0.17,77,0,5.2,0,0,0,0,0,57.8,1011,7.3,91,2019-04-08T20:15:00+02:00,PT15M
13,0.17,74,0,5.2,0,0,0,0,0,59.7,1011.2,7.3,93,2019-04-08T20:30:00+02:00,PT15M
12,0.17,71,0,5.1,0,0,0,0,0,61.7,1011.4,7.4,96,2019-04-08T20:45:00+02:00,PT15M
12,0.17,68,0,5.1,0,0,0,0,0,63.7,1011.6,7.5,98,2019-04-08T21:00:00+02:00,PT15M
11,0.17,65,0,5.1,0,0,0,0,0,65.4,1011.7,7.5,100,2019-04-08T21:15:00+02:00,PT15M
11,0.17,62,0,5,0,0,0,0,0,66.6,1011.7,7.5,102,2019-04-08T21:30:00+02:00,PT15M
11,0.17,58,0,4.9,0,0,0,0,0,67.8,1011.7,7.5,104,2019-04-08T21:45:00+02:00,PT15M
10,0.17,55,0,4.8,0,0,0,0,0,69,1011.8,7.6,106,2019-04-08T22:00:00+02:00,PT15M
10,0.17,52,0,4.6,0,0,0,0,0,69.8,1011.8,7.5,108,2019-04-08T22:15:00+02:00,PT15M
10,0.17,48,0,4.5,0,0,0,0,0,70.3,1012,7.5,109,2019-04-08T22:30:00+02:00,PT15M
9,0.17,45,0,4.4,0,0,0,0,0,70.7,1012.1,7.5,111,2019-04-08T22:45:00+02:00,PT15M
9,0.17,41,10.5,4.3,0,0,0,0,0,71.2,1012.3,7.5,112,2019-04-08T23:00:00+02:00,PT15M
9,0.17,37,31.7,4.1,0,0,0,0,0,71.7,1012.4,7.4,114,2019-04-08T23:15:00+02:00,PT15M
9,0.17,33,38.3,3.9,0,0,0,0,0,72.3,1012.6,7.3,115,2019-04-08T23:30:00+02:00,PT15M
8,0.17,29,38.4,3.7,0,0,0,0,0,72.8,1012.7,7.2,116,2019-04-08T23:45:00+02:00,PT15M
8,0.17,25,38.4,3.5,0,0,0,0,0,73.4,1012.8,7.1,117,2019-04-09T00:00:00+02:00,PT15M
8,0.17,21,38.4,3.2,0,0,0,0,0,73.6,1012.9,7,118,2019-04-09T00:15:00+02:00,PT15M
7,0.17,17,35.9,2.9,0,0,0,0,0,73.3,1013,7,119,2019-04-09T00:30:00+02:00,PT15M
7,0.17,13,25.2,2.6,0,0,0,0,0,72.9,1013.1,7,120,2019-04-09T00:45:00+02:00,PT15M
7,0.17,9,19.1,2.3,0,0,0,0,0,72.6,1013.1,7,120,2019-04-09T01:00:00+02:00,PT15M
7,0.17,4,34.1,2,0,0,0,0,0,72.3,1013.2,7,120,2019-04-09T01:15:00+02:00,PT15M
6,0.17,0,41.6,1.7,0,0,0,0,0,72,1013.3,6.9,120,2019-04-09T01:30:00+02:00,PT15M
6,0.17,-4,45.9,1.4,0,0,0,0,0,71.7,1013.4,6.8,120,2019-04-09T01:45:00+02:00,PT15M
6,0.17,-8,33.6,1.1,0,0,0,0,0,71.4,1013.4,6.8,120,2019-04-09T02:00:00+02:00,PT15M
6,0.17,-13,1.7,0.9,0,0,0,0,0,71.3,1013.5,6.7,120,2019-04-09T02:15:00+02:00,PT15M
6,0.17,-17,0,0.7,0,0,0,0,0,71.2,1013.5,6.7,119,2019-04-09T02:30:00+02:00,PT15M
5,0.17,-21,0,0.4,0,0,0,0,0,71.2,1013.5,6.7,118,2019-04-09T02:45:00+02:00,PT15M
5,0.17,-25,0,0.2,0,0,0,0,0,71.1,1013.5,6.7,117,2019-04-09T03:00:00+02:00,PT15M
5,0.17,-29,0,0.1,0,0,0,0,0,71.4,1013.5,6.7,116,2019-04-09T03:15:00+02:00,PT15M
5,0.17,-33,0,-0,0,0,0,0,0,72,1013.6,6.7,115,2019-04-09T03:30:00+02:00,PT15M
4,0.17,-37,0,-0.2,0,0,0,0,0,72.6,1013.6,6.7,114,2019-04-09T03:45:00+02:00,PT15M
4,0.17,-41,0,-0.2,0,0,0,0,0,73.2,1013.7,6.8,112,2019-04-09T04:00:00+02:00,PT15M
4,0.17,-44,0,-0.3,0,0,0,0,0,73.9,1013.7,6.8,111,2019-04-09T04:15:00+02:00,PT15M
4,0.17,-48,0,-0.3,0,0,0,0,0,74.5,1013.7,6.9,109,2019-04-09T04:30:00+02:00,PT15M
4,0.17,-51,0,-0.4,0,0,0,0,0,75.2,1013.7,7,108,2019-04-09T04:45:00+02:00,PT15M
4,0.17,-55,0,-0.4,0,0,0,0,0,75.8,1013.8,7,106,2019-04-09T05:00:00+02:00,PT15M
3,0.17,-58,0,-0.4,0,0,0,0,0,76.6,1013.8,7.1,104,2019-04-09T05:15:00+02:00,PT15M
3,0.17,-61,0,-0.4,0,0,0,0,0,77.4,1013.9,7.1,102,2019-04-09T05:30:00+02:00,PT15M
3,0.17,-65,0,-0.4,0,0,0,0,0,78.2,1013.9,7.1,100,2019-04-09T05:45:00+02:00,PT15M
3,0.17,-68,0,-0.4,0,0,0,0,0,79,1014,7.2,98,2019-04-09T06:00:00+02:00,PT15M
3,0.17,-71,0,-0.4,0,0,0,0,0,79.9,1014,7.2,96,2019-04-09T06:15:00+02:00,PT15M
3,0.17,-74,0,-0.4,0,0,0,0,0,80.8,1014.1,7.1,93,2019-04-09T06:30:00+02:00,PT15M
3,0.17,-77,0,-0.3,0,0,0,0,0,81.6,1014.2,7.1,91,2019-04-09T06:45:00+02:00,PT15M
2,0.17,-80,0,-0.3,6,3,6,5,0,82.5,1014.3,7.1,89,2019-04-09T07:00:00+02:00,PT15M
2,0.17,-83,8.6,-0.2,22,7,22,21,0,83.1,1014.4,7.1,87,2019-04-09T07:15:00+02:00,PT15M
3,0.17,-86,25.3,-0,36,0,36,35,0,83.4,1014.6,7.1,84,2019-04-09T07:30:00+02:00,PT15M
3,0.17,-89,28.5,0.1,56,0,56,54,0,83.7,1014.7,7.1,82,2019-04-09T07:45:00+02:00,PT15M
3,0.17,-92,26,0.3,83,0,83,80,0,84.1,1014.8,7.1,80,2019-04-09T08:00:00+02:00,PT15M
3,0.17,-95,26.2,0.4,109,6,111,107,0,83.5,1014.9,7.1,78,2019-04-09T08:15:00+02:00,PT15M
3,0.17,-98,23.6,0.6,134,43,144,142,0,82,1014.9,6.9,75,2019-04-09T08:30:00+02:00,PT15M
4,0.17,-101,23,0.6,154,80,177,178,0,80.6,1015,6.8,73,2019-04-09T08:45:00+02:00,PT15M
4,0.17,-104,9.7,0.8,138,327,245,270,0,79.2,1015,6.7,71,2019-04-09T09:00:00+02:00,PT15M
4,0.17,-107,0,0.8,111,555,313,365,0,77.7,1015,6.6,69,2019-04-09T09:15:00+02:00,PT15M
5,0.17,-110,0,0.9,117,595,353,420,0,76.1,1015.1,6.5,67,2019-04-09T09:30:00+02:00,PT15M
5,0.17,-114,0,0.9,121,631,394,475,0,74.6,1015.1,6.4,64,2019-04-09T09:45:00+02:00,PT15M
5,0.17,-117,0,1,125,665,433,530,0,73,1015.2,6.3,62,2019-04-09T10:00:00+02:00,PT15M
6,0.17,-121,0,1,127,695,470,582,0,71.4,1015.2,6.2,60,2019-04-09T10:15:00+02:00,PT15M
6,0.17,-125,0,1,129,722,506,632,0,69.7,1015.2,6.2,58,2019-04-09T10:30:00+02:00,PT15M
7,0.17,-128,0,1.1,130,746,540,680,0,68,1015.3,6.1,57,2019-04-09T10:45:00+02:00,PT15M
7,0.17,-132,0,1.1,131,767,572,724,0,66.4,1015.3,6,55,2019-04-09T11:00:00+02:00,PT15M
7,0.17,-136,0,1.1,131,786,601,766,0,64.9,1015.3,5.9,53,2019-04-09T11:15:00+02:00,PT15M
8,0.17,-141,0,1.1,131,803,628,804,0,63.5,1015.2,5.9,52,2019-04-09T11:30:00+02:00,PT15M
8,0.17,-145,0,1.2,130,818,652,838,0,62.1,1015.2,5.8,50,2019-04-09T11:45:00+02:00,PT15M
8,0.17,-150,0,1.2,129,832,673,868,0,60.8,1015.1,5.7,49,2019-04-09T12:00:00+02:00,PT15M
9,0.17,-155,0,1.2,128,844,691,895,0,59.5,1015,5.6,48,2019-04-09T12:15:00+02:00,PT15M
9,0.17,-159,0,1.2,126,854,706,916,0,58.3,1014.9,5.7,47,2019-04-09T12:30:00+02:00,PT15M
9,0.17,-164,0,1.1,125,861,718,933,0,57.1,1014.8,5.7,46,2019-04-09T12:45:00+02:00,PT15M
10,0.17,-170,0,1.1,125,866,726,945,0,56,1014.7,5.7,46,2019-04-09T13:00:00+02:00,PT15M
10,0.17,-175,0,1.1,124,869,732,952,0,54.7,1014.6,5.7,46,2019-04-09T13:15:00+02:00,PT15M
10,0.17,-180,0,1,123,871,733,955,0,53.2,1014.6,5.8,46,2019-04-09T13:30:00+02:00,PT15M
10,0.17,175,0,0.9,122,874,732,954,0,51.8,1014.5,5.8,46,2019-04-09T13:45:00+02:00,PT15M
11,0.17,170,0,0.8,120,876,728,948,0,50.4,1014.4,5.8,46,2019-04-09T14:00:00+02:00,PT15M
11,0.17,165,0,0.7,117,877,721,938,0,49.1,1014.4,5.9,46,2019-04-09T14:15:00+02:00,PT15M
11,0.17,160,0,0.6,115,877,711,924,0,47.7,1014.4,5.9,47,2019-04-09T14:30:00+02:00,PT15M
12,0.17,155,0,0.5,112,875,697,905,0,46.5,1014.4,5.9,48,2019-04-09T14:45:00+02:00,PT15M
12,0.17,150,0,0.4,110,871,681,882,0,45.2,1014.4,5.9,49,2019-04-09T15:00:00+02:00,PT15M
12,0.17,145,0,0.2,108,866,661,855,0,44.2,1014.3,6,50,2019-04-09T15:15:00+02:00,PT15M
12,0.17,141,0,0.1,106,860,639,823,0,43.6,1014.3,6,52,2019-04-09T15:30:00+02:00,PT15M
12,0.17,137,0,-0.1,104,851,614,788,0,42.9,1014.2,6.1,53,2019-04-09T15:45:00+02:00,PT15M
12,0.17,132,0,-0.2,102,840,587,749,0,42.2,1014.1,6.1,55,2019-04-09T16:00:00+02:00,PT15M
12,0.17,128,0,-0.3,100,827,557,707,0,41.8,1014.1,6.1,57,2019-04-09T16:15:00+02:00,PT15M
12,0.17,125,0,-0.4,98,813,524,661,0,41.6,1014,6.2,58,2019-04-09T16:30:00+02:00,PT15M
12,0.17,121,0,-0.5,95,798,491,614,0,41.5,1014,6.2,60,2019-04-09T16:45:00+02:00,PT15M
12,0.17,117,0,-0.6,91,781,455,564,0,41.3,1013.9,6.2,62,2019-04-09T17:00:00+02:00,PT15M
12,0.17,114,0,-0.6,87,762,418,513,0,41.4,1013.9,6.3,64,2019-04-09T17:15:00+02:00,PT15M
12,0.17,110,0,-0.6,83,740,380,459,0,41.7,1013.8,6.3,66,2019-04-09T17:30:00+02:00,PT15M
12,0.17,107,0,-0.7,79,713,340,405,0,42.1,1013.8,6.4,69,2019-04-09T17:45:00+02:00,PT15M
12,0.17,104,0,-0.7,75,681,299,349,0,42.4,1013.8,6.4,71,2019-04-09T18:00:00+02:00,PT15M
12,0.17,101,0,-0.7,70,643,258,293,0,42.9,1013.8,6.5,73,2019-04-09T18:15:00+02:00,PT15M
11,0.17,98,0,-0.7,64,598,217,238,0,43.5,1013.8,6.5,75,2019-04-09T18:30:00+02:00,PT15M
11,0.17,95,0,-0.8,58,546,177,185,0,44.2,1013.8,6.5,77,2019-04-09T18:45:00+02:00,PT15M
11,0.17,92,0,-0.8,50,486,137,135,0,44.8,1013.9,6.5,80,2019-04-09T19:00:00+02:00,PT15M
10,0.17,89,0,-0.8,42,414,100,89,0,45.7,1013.9,6.6,82,2019-04-09T19:15:00+02:00,PT15M
10,0.17,86,0,-0.8,32,324,65,49,0,46.7,1014,6.7,84,2019-04-09T19:30:00+02:00,PT15M
10,0.17,83,0,-0.9,21,152,34,20,0,47.7,1014.1,6.9,87,2019-04-09T19:45:00+02:00,PT15M
9,0.17,80,0,-0.9,7,25,10,7,0,48.7,1014.1,7,89,2019-04-09T20:00:00+02:00,PT15M
9,0.17,77,0,-0.9,0,0,0,0,0,50,1014.3,7.2,91,2019-04-09T20:15:00+02:00,PT15M
9,0.17,74,0,-0.9,0,0,0,0,0,51.7,1014.5,7.3,93,2019-04-09T20:30:00+02:00,PT15M
8,0.17,71,0,-0.9,0,0,0,0,0,53.4,1014.7,7.4,95,2019-04-09T20:45:00+02:00,PT15M
8,0.17,68,0,-0.9,0,0,0,0,0,55.1,1014.9,7.5,97,2019-04-09T21:00:00+02:00,PT15M
7,0.17,65,0,-1,0,0,0,0,0,56.4,1015.1,7.6,100,2019-04-09T21:15:00+02:00,PT15M
7,0.17,61,0,-1,0,0,0,0,0,57.1,1015.2,7.6,102,2019-04-09T21:30:00+02:00,PT15M
7,0.17,58,0,-1.2,0,0,0,0,0,57.9,1015.3,7.7,104,2019-04-09T21:45:00+02:00,PT15M
6,0.17,55,0,-1.2,0,0,0,0,0,58.7,1015.4,7.8,105,2019-04-09T22:00:00+02:00,PT15M
6,0.17,51,0,-1.4,0,0,0,0,0,59.4,1015.5,7.8,107,2019-04-09T22:15:00+02:00,PT15M
6,0.17,48,0,-1.5,0,0,0,0,0,60,1015.6,7.8,109,2019-04-09T22:30:00+02:00,PT15M
5,0.17,44,0,-1.6,0,0,0,0,0,60.6,1015.7,7.8,111,2019-04-09T22:45:00+02:00,PT15M
5,0.17,41,0,-1.7,0,0,0,0,0,61.2,1015.8,7.8,112,2019-04-09T23:00:00+02:00,PT15M
5,0.17,37,0,-1.9,0,0,0,0,0,62,1015.9,7.8,114,2019-04-09T23:15:00+02:00,PT15M
5,0.17,33,0,-2,0,0,0,0,0,63.1,1016,7.8,115,2019-04-09T23:30:00+02:00,PT15M
4,0.17,29,0,-2.1,0,0,0,0,0,64.1,1016.1,7.8,116,2019-04-09T23:45:00+02:00,PT15M
4,0.17,25,0,-2.2,0,0,0,0,0,65.3,1016.2,7.8,117,2019-04-10T00:00:00+02:00,PT15M
4,0.17,21,0,-2.3,0,0,0,0,0,66,1016.2,7.8,118,2019-04-10T00:15:00+02:00,PT15M
3,0.17,17,0,-2.4,0,0,0,0,0,66.5,1016.3,7.6,119,2019-04-10T00:30:00+02:00,PT15M
3,0.17,13,0,-2.6,0,0,0,0,0,66.9,1016.3,7.5,119,2019-04-10T00:45:00+02:00,PT15M
3,0.17,9,0,-2.7,0,0,0,0,0,67.3,1016.4,7.3,120,2019-04-10T01:00:00+02:00,PT15M
3,0.17,4,0,-2.8,0,0,0,0,0,67.9,1016.4,7.2,120,2019-04-10T01:15:00+02:00,PT15M
2,0.17,0,0,-2.9,0,0,0,0,0,68.5,1016.4,7.1,120,2019-04-10T01:30:00+02:00,PT15M
2,0.17,-4,0,-3,0,0,0,0,0,69.1,1016.4,6.9,120,2019-04-10T01:45:00+02:00,PT15M
2,0.17,-9,0,-3.1,0,0,0,0,0,69.7,1016.4,6.8,120,2019-04-10T02:00:00+02:00,PT15M
2,0.17,-13,0,-3.1,0,0,0,0,0,70.4,1016.4,6.7,119,2019-04-10T02:15:00+02:00,PT15M
2,0.17,-17,0,-3.1,0,0,0,0,0,71.3,1016.4,6.6,119,2019-04-10T02:30:00+02:00,PT15M
1,0.17,-21,0,-3.1,0,0,0,0,0,72.2,1016.3,6.5,118,2019-04-10T02:45:00+02:00,PT15M
1,0.17,-25,0,-3.1,0,0,0,0,0,73.1,1016.3,6.4,117,2019-04-10T03:00:00+02:00,PT15M
1,0.17,-29,0,-3.1,0,0,0,0,0,74.1,1016.3,6.4,116,2019-04-10T03:15:00+02:00,PT15M
1,0.17,-33,0,-3.1,0,0,0,0,0,75.2,1016.3,6.3,115,2019-04-10T03:30:00+02:00,PT15M
1,0.17,-37,0,-3.1,0,0,0,0,0,76.3,1016.3,6.2,114,2019-04-10T03:45:00+02:00,PT15M
0,0.17,-41,0,-3.1,0,0,0,0,0,77.4,1016.3,6.1,112,2019-04-10T04:00:00+02:00,PT15M
0,0.17,-44,0,-3.1,0,0,0,0,0,78.3,1016.3,6.1,111,2019-04-10T04:15:00+02:00,PT15M
0,0.17,-48,0,-3.1,0,0,0,0,0,79.2,1016.3,6.1,109,2019-04-10T04:30:00+02:00,PT15M
-0,0.17,-51,0,-3.1,0,0,0,0,0,80.1,1016.3,6.1,107,2019-04-10T04:45:00+02:00,PT15M
-0,0.17,-55,0,-3.1,0,0,0,0,0,80.9,1016.3,6.1,105,2019-04-10T05:00:00+02:00,PT15M
-0,0.17,-58,0,-3.1,0,0,0,0,0,81.8,1016.3,6.1,103,2019-04-10T05:15:00+02:00,PT15M
-0,0.17,-61,0,-3,0,0,0,0,0,82.5,1016.2,6.2,101,2019-04-10T05:30:00+02:00,PT15M
-1,0.17,-64,0,-3,0,0,0,0,0,83.3,1016.2,6.2,99,2019-04-10T05:45:00+02:00,PT15M
-1,0.17,-68,0,-2.9,0,0,0,0,0,84,1016.1,6.2,97,2019-04-10T06:00:00+02:00,PT15M
-1,0.17,-71,0,-2.9,0,0,0,0,0,84.5,1016.1,6.3,95,2019-04-10T06:15:00+02:00,PT15M
-1,0.17,-74,0,-2.9,0,0,0,0,0,84.7,1016.2,6.3,93,2019-04-10T06:30:00+02:00,PT15M
-1,0.17,-77,0,-2.8,0,0,0,0,0,84.8,1016.3,6.3,91,2019-04-10T06:45:00+02:00,PT15M
-1,0.17,-80,0,-2.8,8,30,11,8,0,85,1016.4,6.3,89,2019-04-10T07:00:00+02:00,PT15M
-1,0.17,-83,5.2,-2.7,24,113,34,23,0,84.6,1016.6,6.3,86,2019-04-10T07:15:00+02:00,PT15M
-0,0.17,-86,11.8,-2.6,42,171,60,50,0,83.7,1016.7,6.2,84,2019-04-10T07:30:00+02:00,PT15M
0,0.17,-89,9.7,-2.5,54,273,93,85,0,82.8,1016.8,6.1,82,2019-04-10T07:45:00+02:00,PT15M
0,0.17,-91,12.2,-2.4,72,292,125,122,0,81.9,1016.9,6,80,2019-04-10T08:00:00+02:00,PT15M
1,0.17,-94,16.6,-2.2,95,263,153,155,0,80.4,1017.1,5.9,77,2019-04-10T08:15:00+02:00,PT15M
1,0.17,-98,13.2,-2,101,364,195,207,0,78.3,1017.2,5.8,75,2019-04-10T08:30:00+02:00,PT15M
2,0.17,-101,2.5,-1.9,73,629,260,294,0,76.3,1017.3,5.7,73,2019-04-10T08:45:00+02:00,PT15M
2,0.17,-104,0,-1.7,68,720,308,359,0,74.3,1017.4,5.6,71,2019-04-10T09:00:00+02:00,PT15M
3,0.17,-107,0,-1.6,72,752,349,416,0,71.9,1017.4,5.5,68,2019-04-10T09:15:00+02:00,PT15M
4,0.17,-110,0,-1.6,75,779,390,472,0,69.2,1017.5,5.5,66,2019-04-10T09:30:00+02:00,PT15M
4,0.17,-114,0,-1.7,78,802,429,526,0,66.5,1017.6,5.4,64,2019-04-10T09:45:00+02:00,PT15M
5,0.17,-117,0,-1.7,81,823,467,579,0,64,1017.7,5.4,62,2019-04-10T10:00:00+02:00,PT15M
5,0.17,-121,0,-1.8,83,841,503,630,0,61.8,1017.7,5.4,60,2019-04-10T10:15:00+02:00,PT15M
5,0.17,-124,0,-1.9,85,857,538,679,0,59.9,1017.7,5.4,58,2019-04-10T10:30:00+02:00,PT15M
6,0.17,-128,0,-2,87,871,571,725,0,58,1017.7,5.4,56,2019-04-10T10:45:00+02:00,PT15M
6,0.17,-132,0,-2.1,89,883,601,768,0,56.2,1017.7,5.4,55,2019-04-10T11:00:00+02:00,PT15M
6,0.17,-136,0.2,-2.2,93,887,628,805,0,54.2,1017.7,5.3,53,2019-04-10T11:15:00+02:00,PT15M
7,0.17,-141,11.7,-2.5,209,592,578,713,0,52.2,1017.7,5.1,51,2019-04-10T11:30:00+02:00,PT15M
7,0.17,-145,27,-2.8,334,251,495,555,0,50.2,1017.7,4.9,50,2019-04-10T11:45:00+02:00,PT15M
7,0.17,-150,34.5,-3.1,386,109,458,479,0,48.2,1017.7,4.7,49,2019-04-10T12:00:00+02:00,PT15M
7,0.17,-155,30.1,-3.2,370,196,501,549,0,46.8,1017.7,4.5,48,2019-04-10T12:15:00+02:00,PT15M
8,0.17,-159,20.7,-3.3,307,399,580,688,0,45.9,1017.7,4.5,47,2019-04-10T12:30:00+02:00,PT15M
8,0.17,-164,9.6,-3.4,205,673,671,848,0,45.1,1017.6,4.4,46,2019-04-10T12:45:00+02:00,PT15M
8,0.17,-170,4.6,-3.5,149,811,716,923,0,44.2,1017.6,4.4,46,2019-04-10T13:00:00+02:00,PT15M
8,0.17,-175,7.2,-3.5,180,741,701,896,0,43.4,1017.6,4.3,45,2019-04-10T13:15:00+02:00,PT15M
8,0.17,180,5.2,-3.6,157,796,718,924,0,42.5,1017.5,4.2,45,2019-04-10T13:30:00+02:00,PT15M
9,0.17,175,3.1,-3.7,131,855,732,948,0,41.7,1017.5,4.1,45,2019-04-10T13:45:00+02:00,PT15M
9,0.17,170,1.4,-3.8,109,901,740,962,0,40.9,1017.4,4,46,2019-04-10T14:00:00+02:00,PT15M
9,0.17,164,0,-3.9,91,939,742,967,0,40.1,1017.4,4,46,2019-04-10T14:15:00+02:00,PT15M
9,0.17,159,0,-4,91,936,731,952,0,39.2,1017.4,4,47,2019-04-10T14:30:00+02:00,PT15M
9,0.17,154,0,-4.1,90,932,717,932,0,38.3,1017.4,4,48,2019-04-10T14:45:00+02:00,PT15M
10,0.17,150,0,-4.2,89,926,700,907,0,37.4,1017.4,4,49,2019-04-10T15:00:00+02:00,PT15M
10,0.17,145,0,-4.4,89,920,680,879,0,36.6,1017.4,4.1,50,2019-04-10T15:15:00+02:00,PT15M
10,0.17,141,0,-4.6,88,913,657,847,0,35.6,1017.3,4.2,51,2019-04-10T15:30:00+02:00,PT15M
10,0.17,136,0,-4.8,86,904,632,811,0,34.8,1017.3,4.3,53,2019-04-10T15:45:00+02:00,PT15M
10,0.17,132,0,-5,85,894,604,772,0,33.9,1017.2,4.3,54,2019-04-10T16:00:00+02:00,PT15M
10,0.17,128,0,-5.1,83,883,574,729,0,33.4,1017.2,4.4,56,2019-04-10T16:15:00+02:00,PT15M
10,0.17,124,0,-5.2,82,870,542,683,0,33.1,1017.3,4.4,58,2019-04-10T16:30:00+02:00,PT15M
10,0.17,121,0,-5.2,80,854,507,635,0,32.9,1017.3,4.4,60,2019-04-10T16:45:00+02:00,PT15M
11,0.17,117,0,-5.3,78,837,471,584,0,32.7,1017.4,4.4,62,2019-04-10T17:00:00+02:00,PT15M
11,0.17,113,0,-5.3,75,817,433,531,0,32.6,1017.4,4.4,64,2019-04-10T17:15:00+02:00,PT15M
10,0.17,110,0,-5.3,72,794,394,476,0,32.8,1017.4,4.4,66,2019-04-10T17:30:00+02:00,PT15M
10,0.17,107,0,-5.4,69,768,353,420,0,32.9,1017.3,4.5,68,2019-04-10T17:45:00+02:00,PT15M
10,0.17,104,0,-5.4,66,737,312,363,0,33.1,1017.3,4.5,70,2019-04-10T18:00:00+02:00,PT15M
10,0.17,100,0,-5.3,62,701,270,306,0,33.6,1017.4,4.6,73,2019-04-10T18:15:00+02:00,PT15M
10,0.17,97,0,-5.1,57,659,229,250,0,34.6,1017.5,4.7,75,2019-04-10T18:30:00+02:00,PT15M
10,0.17,94,6.7,-4.9,69,472,175,181,0,35.6,1017.6,4.8,77,2019-04-10T18:45:00+02:00,PT15M
9,0.17,91,11.1,-4.7,69,336,130,127,0,36.6,1017.7,4.9,79,2019-04-10T19:00:00+02:00,PT15M
9,0.17,88,7.2,-4.5,50,345,100,89,0,37.9,1017.8,5.1,82,2019-04-10T19:15:00+02:00,PT15M
9,0.17,85,1.2,-4.4,32,362,70,52,0,39.5,1017.9,5.3,84,2019-04-10T19:30:00+02:00,PT15M
