air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
30,0.17,-132,0,14.1,838,741,0,37.1,1016.6,3.7,40,2019-07-24T11:30:00+02:00,PT15M
31,0.17,-136,0,13.9,843,762,0,35.7,1016.5,3.7,39,2019-07-24T11:45:00+02:00,PT15M
31,0.17,-142,0,13.7,849,782,0,34.3,1016.4,3.7,37,2019-07-24T12:00:00+02:00,PT15M
32,0.17,-147,0,13.5,854,798,0,33.2,1016.3,3.7,36,2019-07-24T12:15:00+02:00,PT15M
32,0.17,-153,0,13.3,857,811,0,32.1,1016.2,3.7,35,2019-07-24T12:30:00+02:00,PT15M
32,0.17,-159,0,13.2,860,821,0,31.2,1016,3.7,34,2019-07-24T12:45:00+02:00,PT15M
33,0.17,-165,0,13,862,829,0,30.2,1015.9,3.7,33,2019-07-24T13:00:00+02:00,PT15M
33,0.17,-171,0,12.9,863,834,0,29.5,1015.8,3.6,33,2019-07-24T13:15:00+02:00,PT15M
33,0.17,-178,0,12.9,863,836,0,29.1,1015.7,3.5,33,2019-07-24T13:30:00+02:00,PT15M
34,0.17,175,0,12.8,864,836,0,28.7,1015.6,3.4,33,2019-07-24T13:45:00+02:00,PT15M
34,0.17,169,0,12.8,864,833,0,28.3,1015.5,3.2,33,2019-07-24T14:00:00+02:00,PT15M
34,0.17,163,0,12.8,864,827,0,27.9,1015.5,3.1,33,2019-07-24T14:15:00+02:00,PT15M
34,0.17,156,0,12.7,864,818,0,27.5,1015.4,3.1,34,2019-07-24T14:30:00+02:00,PT15M
34,0.17,151,0,12.6,862,806,0,27.1,1015.3,3,35,2019-07-24T14:45:00+02:00,PT15M
34,0.17,145,0,12.5,858,792,0,26.7,1015.2,2.9,36,2019-07-24T15:00:00+02:00,PT15M
35,0.17,140,0,12.5,854,775,0,26.3,1015.2,2.8,38,2019-07-24T15:15:00+02:00,PT15M
35,0.17,134,0,12.4,849,756,0,26.1,1015.1,2.8,39,2019-07-24T15:30:00+02:00,PT15M
35,0.17,130,0,12.4,843,734,0,25.8,1015,2.8,41,2019-07-24T15:45:00+02:00,PT15M
35,0.17,125,0,12.3,836,710,0,25.6,1014.9,2.7,43,2019-07-24T16:00:00+02:00,PT15M
35,0.17,121,0,12.3,828,684,0,25.4,1014.9,2.8,45,2019-07-24T16:15:00+02:00,PT15M
35,0.17,117,0,12.3,819,656,0,25.3,1014.8,2.9,47,2019-07-24T16:30:00+02:00,PT15M
35,0.17,113,0,12.2,810,626,0,25.2,1014.7,2.9,49,2019-07-24T16:45:00+02:00,PT15M
35,0.17,109,0,12.2,798,595,0,25.2,1014.6,3,51,2019-07-24T17:00:00+02:00,PT15M
35,0.17,106,0,12.2,786,561,0,25.1,1014.6,3.1,53,2019-07-24T17:15:00+02:00,PT15M
35,0.17,102,0,12.2,772,527,0,25.1,1014.5,3.1,55,2019-07-24T17:30:00+02:00,PT15M
35,0.17,99,0,12.1,756,491,0,25,1014.5,3.2,58,2019-07-24T17:45:00+02:00,PT15M
35,0.17,96,0,12.1,739,454,0,25,1014.5,3.2,60,2019-07-24T18:00:00+02:00,PT15M
35,0.17,93,0,12,719,416,0,24.8,1014.5,3.3,62,2019-07-24T18:15:00+02:00,PT15M
35,0.17,90,0,11.8,697,378,0,24.6,1014.4,3.4,64,2019-07-24T18:30:00+02:00,PT15M
35,0.17,87,0,11.5,670,340,0,24.3,1014.4,3.5,67,2019-07-24T18:45:00+02:00,PT15M
35,0.17,84,0,11.3,639,301,0,24,1014.3,3.7,69,2019-07-24T19:00:00+02:00,PT15M
35,0.17,81,0,11.4,604,262,0,24.4,1014.3,3.8,71,2019-07-24T19:15:00+02:00,PT15M
34,0.17,78,0,11.7,563,224,0,25.4,1014.3,4.1,73,2019-07-24T19:30:00+02:00,PT15M
34,0.17,76,0,12.1,517,187,0,26.5,1014.3,4.3,76,2019-07-24T19:45:00+02:00,PT15M
34,0.17,73,0,12.4,464,151,0,27.6,1014.3,4.6,78,2019-07-24T20:00:00+02:00,PT15M
33,0.17,70,0,12.8,403,117,0,29,1014.3,4.9,80,2019-07-24T20:15:00+02:00,PT15M
33,0.17,67,0,13.1,332,85,0,30.8,1014.4,5.3,82,2019-07-24T20:30:00+02:00,PT15M
32,0.17,64,0,13.5,252,57,0,32.6,1014.4,5.7,84,2019-07-24T20:45:00+02:00,PT15M
31,0.17,61,0,13.8,125,32,0,34.5,1014.5,6,86,2019-07-24T21:00:00+02:00,PT15M
31,0.17,58,0,14.1,28,13,0,36.6,1014.6,6.3,88,2019-07-24T21:15:00+02:00,PT15M
30,0.17,55,2.7,14.4,1,1,0,38.9,1014.7,6.5,90,2019-07-24T21:30:00+02:00,PT15M
29,0.17,52,4.4,14.7,0,0,0,41.3,1014.9,6.6,92,2019-07-24T21:45:00+02:00,PT15M
29,0.17,49,1.1,15,0,0,0,43.8,1015,6.8,94,2019-07-24T22:00:00+02:00,PT15M
28,0.17,46,0,15.1,0,0,0,45.7,1015.1,6.9,95,2019-07-24T22:15:00+02:00,PT15M
28,0.17,43,0,15.2,0,0,0,46.9,1015.2,7,97,2019-07-24T22:30:00+02:00,PT15M
27,0.17,40,0,15.2,0,0,0,48.1,1015.3,7.1,99,2019-07-24T22:45:00+02:00,PT15M
27,0.17,37,0,15.3,0,0,0,49.3,1015.4,7.2,100,2019-07-24T23:00:00+02:00,PT15M
26,0.17,33,0,15.3,0,0,0,50.5,1015.5,7.3,101,2019-07-24T23:15:00+02:00,PT15M
26,0.17,30,5.2,15.3,0,0,0,51.6,1015.6,7.4,102,2019-07-24T23:30:00+02:00,PT15M
26,0.17,26,12.7,15.3,0,0,0,52.8,1015.6,7.6,103,2019-07-24T23:45:00+02:00,PT15M
25,0.17,23,9.9,15.3,0,0,0,53.9,1015.7,7.7,104,2019-07-25T00:00:00+02:00,PT15M
25,0.17,19,1.2,15.2,0,0,0,54.8,1015.7,7.8,105,2019-07-25T00:15:00+02:00,PT15M
25,0.17,16,0,15.2,0,0,0,55.4,1015.8,7.7,106,2019-07-25T00:30:00+02:00,PT15M
24,0.17,12,0,15,0,0,0,55.9,1015.8,7.7,107,2019-07-25T00:45:00+02:00,PT15M
24,0.17,8,5.2,15,0,0,0,56.5,1015.9,7.7,107,2019-07-25T01:00:00+02:00,PT15M
24,0.17,5,12.7,14.8,0,0,0,56.7,1015.9,7.7,107,2019-07-25T01:15:00+02:00,PT15M
24,0.17,1,12.8,14.6,0,0,0,56.6,1015.9,7.6,107,2019-07-25T01:30:00+02:00,PT15M
24,0.17,-3,9.9,14.5,0,0,0,56.5,1016,7.5,107,2019-07-25T01:45:00+02:00,PT15M
24,0.17,-6,1.2,14.3,0,0,0,56.3,1016,7.4,107,2019-07-25T02:00:00+02:00,PT15M
23,0.17,-10,0,14.2,0,0,0,56.6,1016,7.3,107,2019-07-25T02:15:00+02:00,PT15M
23,0.17,-14,0,14.2,0,0,0,57.3,1016,7.3,106,2019-07-25T02:30:00+02:00,PT15M
23,0.17,-17,0,14.1,0,0,0,58,1016,7.3,106,2019-07-25T02:45:00+02:00,PT15M
23,0.17,-21,0,14.1,0,0,0,58.7,1016,7.3,105,2019-07-25T03:00:00+02:00,PT15M
22,0.17,-24,0,14.1,0,0,0,59.2,1016,7.3,104,2019-07-25T03:15:00+02:00,PT15M
22,0.17,-28,0,14,0,0,0,59.4,1015.9,7.3,103,2019-07-25T03:30:00+02:00,PT15M
22,0.17,-31,0,14,0,0,0,59.7,1015.9,7.4,102,2019-07-25T03:45:00+02:00,PT15M
22,0.17,-35,0,13.9,0,0,0,59.9,1015.8,7.4,101,2019-07-25T04:00:00+02:00,PT15M
22,0.17,-38,0,13.9,0,0,0,60.3,1015.8,7.4,99,2019-07-25T04:15:00+02:00,PT15M
22,0.17,-41,0,13.9,0,0,0,60.8,1015.8,7.3,98,2019-07-25T04:30:00+02:00,PT15M
22,0.17,-44,0,13.8,0,0,0,61.2,1015.8,7.2,96,2019-07-25T04:45:00+02:00,PT15M
22,0.17,-47,0,13.8,0,0,0,61.7,1015.8,7.1,95,2019-07-25T05:00:00+02:00,PT15M
21,0.17,-51,0,13.8,0,0,0,62.3,1015.8,6.9,93,2019-07-25T05:15:00+02:00,PT15M
21,0.17,-54,0,13.8,0,0,0,62.9,1015.9,6.7,91,2019-07-25T05:30:00+02:00,PT15M
21,0.17,-57,0,13.8,1,3,0,63.6,1016,6.5,89,2019-07-25T05:45:00+02:00,PT15M
21,0.17,-59,8.1,13.8,3,15,0,64.3,1016.1,6.3,88,2019-07-25T06:00:00+02:00,PT15M
21,0.17,-62,30.7,13.8,0,24,0,64.2,1016.2,6.2,86,2019-07-25T06:15:00+02:00,PT15M
21,0.17,-65,47.8,13.9,0,31,0,63.3,1016.3,6,83,2019-07-25T06:30:00+02:00,PT15M
21,0.17,-68,41.5,13.9,0,50,0,62.5,1016.3,5.9,81,2019-07-25T06:45:00+02:00,PT15M
22,0.17,-71,32.9,14,0,78,0,61.6,1016.4,5.8,79,2019-07-25T07:00:00+02:00,PT15M
22,0.17,-74,27,14,7,108,0,60.1,1016.4,5.6,77,2019-07-25T07:15:00+02:00,PT15M
23,0.17,-77,22.5,14,70,141,0,58,1016.5,5.5,75,2019-07-25T07:30:00+02:00,PT15M
23,0.17,-80,15.1,14.1,196,185,0,55.9,1016.5,5.3,73,2019-07-25T07:45:00+02:00,PT15M
24,0.17,-82,4.7,14.1,394,243,0,53.9,1016.6,5.2,70,2019-07-25T08:00:00+02:00,PT15M
25,0.17,-85,0,14.1,512,292,0,51.9,1016.6,5,68,2019-07-25T08:15:00+02:00,PT15M
25,0.17,-88,0,14.1,543,329,0,49.7,1016.6,4.8,66,2019-07-25T08:30:00+02:00,PT15M
26,0.17,-91,0,14,570,366,0,47.7,1016.6,4.5,64,2019-07-25T08:45:00+02:00,PT15M
27,0.17,-94,0,14,595,404,0,45.8,1016.6,4.3,61,2019-07-25T09:00:00+02:00,PT15M
27,0.17,-97,0,14,618,440,0,43.9,1016.6,4.1,59,2019-07-25T09:15:00+02:00,PT15M
28,0.17,-101,0,14,638,476,0,42.2,1016.6,4,57,2019-07-25T09:30:00+02:00,PT15M
29,0.17,-104,0,14,655,511,0,40.5,1016.5,3.9,55,2019-07-25T09:45:00+02:00,PT15M
29,0.17,-107,0,14,670,544,0,38.9,1016.5,3.9,52,2019-07-25T10:00:00+02:00,PT15M
30,0.17,-111,0,14,683,576,0,37.3,1016.5,3.8,50,2019-07-25T10:15:00+02:00,PT15M
31,0.17,-115,0,13.9,694,606,0,35.8,1016.4,3.8,48,2019-07-25T10:30:00+02:00,PT15M
31,0.17,-119,0,13.8,704,635,0,34.4,1016.4,3.9,46,2019-07-25T10:45:00+02:00,PT15M
32,0.17,-123,0,13.7,713,662,0,33.1,1016.3,3.9,44,2019-07-25T11:00:00+02:00,PT15M
33,0.17,-127,0,13.6,721,686,0,31.6,1016.3,3.9,42,2019-07-25T11:15:00+02:00,PT15M
33,0.17,-132,0,13.2,728,709,0,30.1,1016.2,3.9,41,2019-07-25T11:30:00+02:00,PT15M
34,0.17,-137,0,13,734,730,0,28.7,1016.1,3.9,39,2019-07-25T11:45:00+02:00,PT15M
34,0.17,-142,0,12.6,739,748,0,27.3,1016,3.9,37,2019-07-25T12:00:00+02:00,PT15M
35,0.17,-147,0,12.5,743,764,0,26.4,1016,3.9,36,2019-07-25T12:15:00+02:00,PT15M
35,0.17,-153,0,12.4,746,776,0,25.9,1016,3.8,35,2019-07-25T12:30:00+02:00,PT15M
35,0.17,-159,0,12.4,749,787,0,25.4,1016,3.7,34,2019-07-25T12:45:00+02:00,PT15M
35,0.17,-165,0,12.3,753,795,0,25,1016,3.6,33,2019-07-25T13:00:00+02:00,PT15M
36,0.17,-172,0,12.3,756,800,0,24.6,1015.9,3.5,33,2019-07-25T13:15:00+02:00,PT15M
36,0.17,-178,0,12.3,758,802,0,24.3,1015.8,3.3,33,2019-07-25T13:30:00+02:00,PT15M
36,0.17,175,0,12.3,756,801,0,24.1,1015.7,3.2,33,2019-07-25T13:45:00+02:00,PT15M
36,0.17,169,0,12.3,749,796,0,23.8,1015.6,3.1,33,2019-07-25T14:00:00+02:00,PT15M
36,0.17,163,0,12.3,741,789,0,23.5,1015.5,3.1,34,2019-07-25T14:15:00+02:00,PT15M
37,0.17,157,0,12.2,732,778,0,23.3,1015.4,3.2,34,2019-07-25T14:30:00+02:00,PT15M
37,0.17,151,1.4,12.2,691,755,0,23,1015.4,3.3,35,2019-07-25T14:45:00+02:00,PT15M
37,0.17,145,3.1,12.1,647,729,0,22.7,1015.3,3.4,37,2019-07-25T15:00:00+02:00,PT15M
37,0.17,140,3.4,12,638,711,0,22.4,1015.3,3.5,38,2019-07-25T15:15:00+02:00,PT15M
37,0.17,135,12.6,11.8,427,627,0,22.1,1015.2,3.6,40,2019-07-25T15:30:00+02:00,PT15M
37,0.17,130,16.7,11.7,337,579,0,21.7,1015.1,3.7,41,2019-07-25T15:45:00+02:00,PT15M
37,0.17,125,12.6,11.5,417,587,0,21.4,1015,3.8,43,2019-07-25T16:00:00+02:00,PT15M
37,0.17,121,2.2,11.4,636,632,0,21.2,1015,3.9,45,2019-07-25T16:15:00+02:00,PT15M
37,0.17,117,0,11.4,676,618,0,21.1,1014.9,3.9,47,2019-07-25T16:30:00+02:00,PT15M
37,0.17,113,0.4,11.3,653,586,0,21.1,1014.9,4,49,2019-07-25T16:45:00+02:00,PT15M
37,0.17,110,8.3,11.3,468,511,0,21,1014.8,4.1,51,2019-07-25T17:00:00+02:00,PT15M
37,0.17,106,11.1,11.2,398,466,0,21,1014.7,4.2,53,2019-07-25T17:15:00+02:00,PT15M
37,0.17,103,0.3,11.1,609,489,0,20.9,1014.6,4.2,56,2019-07-25T17:30:00+02:00,PT15M
37,0.17,99,0,10.9,597,455,0,20.9,1014.5,4.3,58,2019-07-25T17:45:00+02:00,PT15M
37,0.17,96,0,10.8,577,420,0,20.8,1014.4,4.4,60,2019-07-25T18:00:00+02:00,PT15M
37,0.17,93,0,10.6,554,383,0,20.8,1014.4,4.4,62,2019-07-25T18:15:00+02:00,PT15M
36,0.17,90,11.6,10.5,320,306,0,20.9,1014.3,4.5,65,2019-07-25T18:30:00+02:00,PT15M
36,0.17,87,39.2,10.3,0,188,0,20.9,1014.3,4.5,67,2019-07-25T18:45:00+02:00,PT15M
36,0.17,84,53.4,10.2,0,126,0,20.9,1014.3,4.6,69,2019-07-25T19:00:00+02:00,PT15M
36,0.17,81,60.3,10.3,0,93,0,21.4,1014.3,4.7,71,2019-07-25T19:15:00+02:00,PT15M
35,0.17,78,64,10.6,0,71,0,22.6,1014.3,4.9,74,2019-07-25T19:30:00+02:00,PT15M
35,0.17,76,58.7,11,0,67,0,23.7,1014.3,5.1,76,2019-07-25T19:45:00+02:00,PT15M
34,0.17,73,42.4,11.3,0,74,0,25,1014.4,5.3,78,2019-07-25T20:00:00+02:00,PT15M
34,0.17,70,29.7,11.6,0,70,0,26.1,1014.4,5.6,80,2019-07-25T20:15:00+02:00,PT15M
33,0.17,67,25.9,11.7,0,52,0,27.2,1014.3,6,82,2019-07-25T20:30:00+02:00,PT15M
33,0.17,64,18.7,11.8,5,38,0,28.3,1014.3,6.3,84,2019-07-25T20:45:00+02:00,PT15M
32,0.17,61,34,11.9,0,17,0,29.4,1014.3,6.7,86,2019-07-25T21:00:00+02:00,PT15M
32,0.17,58,37.3,12,0,6,0,30.4,1014.3,7,88,2019-07-25T21:15:00+02:00,PT15M
31,0.17,55,31.1,12,0,0,0,31.2,1014.4,7.3,90,2019-07-25T21:30:00+02:00,PT15M
31,0.17,52,42,12.1,0,0,0,32,1014.5,7.5,92,2019-07-25T21:45:00+02:00,PT15M
30,0.17,49,45.1,12.1,0,0,0,32.8,1014.6,7.8,94,2019-07-25T22:00:00+02:00,PT15M
30,0.17,46,44,12.2,0,0,0,33.7,1014.7,7.9,96,2019-07-25T22:15:00+02:00,PT15M
30,0.17,43,38.6,12.2,0,0,0,34.5,1014.8,8,97,2019-07-25T22:30:00+02:00,PT15M
29,0.17,40,30.7,12.4,0,0,0,35.3,1014.8,8,99,2019-07-25T22:45:00+02:00,PT15M
29,0.17,37,27.5,12.5,0,0,0,36.2,1014.9,8.1,100,2019-07-25T23:00:00+02:00,PT15M
29,0.17,33,39.7,12.7,0,0,0,37.5,1014.9,8.1,101,2019-07-25T23:15:00+02:00,PT15M
28,0.17,30,32.6,13,0,0,0,39.3,1014.9,8,103,2019-07-25T23:30:00+02:00,PT15M
28,0.17,26,40,13.4,0,0,0,41.2,1015,8,104,2019-07-25T23:45:00+02:00,PT15M
27,0.17,23,42.5,13.7,0,0,0,43.2,1015,8,105,2019-07-26T00:00:00+02:00,PT15M
27,0.17,19,45.9,13.9,0,0,0,44.8,1014.9,7.9,105,2019-07-26T00:15:00+02:00,PT15M
27,0.17,16,44.4,13.9,0,0,0,45.8,1014.8,7.8,106,2019-07-26T00:30:00+02:00,PT15M
26,0.17,12,42.6,14,0,0,0,46.8,1014.7,7.7,107,2019-07-26T00:45:00+02:00,PT15M
26,0.17,9,38.7,14,0,0,0,47.9,1014.6,7.6,107,2019-07-26T01:00:00+02:00,PT15M
26,0.17,5,27,14,0,0,0,48.9,1014.6,7.5,107,2019-07-26T01:15:00+02:00,PT15M
25,0.17,1,36.9,14,0,0,0,49.8,1014.6,7.4,108,2019-07-26T01:30:00+02:00,PT15M
25,0.17,-3,37.1,14,0,0,0,50.8,1014.6,7.3,107,2019-07-26T01:45:00+02:00,PT15M
25,0.17,-6,32.5,14,0,0,0,51.8,1014.7,7.2,107,2019-07-26T02:00:00+02:00,PT15M
24,0.18,-10,21.6,14,0,0,0,52.9,1014.7,7.1,107,2019-07-26T02:15:00+02:00,PT15M
24,0.18,-14,21.8,13.9,0,0,0,54.1,1014.8,7,107,2019-07-26T02:30:00+02:00,PT15M
23,0.18,-17,22,13.9,0,0,0,55.3,1014.9,6.9,106,2019-07-26T02:45:00+02:00,PT15M
23,0.18,-21,23.7,13.8,0,0,0,56.6,1015,6.8,105,2019-07-26T03:00:00+02:00,PT15M
23,0.18,-24,38.2,13.8,0,0,0,57.7,1015,6.8,104,2019-07-26T03:15:00+02:00,PT15M
22,0.18,-28,32.9,13.7,0,0,0,58.6,1014.9,6.8,103,2019-07-26T03:30:00+02:00,PT15M
22,0.18,-31,27.2,13.7,0,0,0,59.6,1014.8,6.7,102,2019-07-26T03:45:00+02:00,PT15M
22,0.18,-35,31.5,13.6,0,0,0,60.6,1014.7,6.7,101,2019-07-26T04:00:00+02:00,PT15M
21,0.18,-38,37,13.6,0,0,0,61.5,1014.6,6.7,100,2019-07-26T04:15:00+02:00,PT15M
21,0.18,-41,39.5,13.6,0,0,0,62.4,1014.6,6.8,98,2019-07-26T04:30:00+02:00,PT15M
21,0.18,-44,45.8,13.5,0,0,0,63.3,1014.5,6.9,97,2019-07-26T04:45:00+02:00,PT15M
21,0.18,-48,35.3,13.5,0,0,0,64.1,1014.4,7,95,2019-07-26T05:00:00+02:00,PT15M
20,0.18,-51,1.7,13.5,0,0,0,65.1,1014.4,7,93,2019-07-26T05:15:00+02:00,PT15M
20,0.18,-54,0,13.5,0,0,0,66.2,1014.4,7,91,2019-07-26T05:30:00+02:00,PT15M
20,0.18,-57,0,13.5,2,3,0,67.4,1014.4,7,90,2019-07-26T05:45:00+02:00,PT15M
19,0.18,-60,8.6,13.5,4,15,0,68.5,1014.5,7,88,2019-07-26T06:00:00+02:00,PT15M
19,0.18,-63,26.6,13.5,0,26,0,69,1014.5,7,86,2019-07-26T06:15:00+02:00,PT15M
20,0.18,-65,30.5,13.6,0,42,0,68.7,1014.5,7.1,84,2019-07-26T06:30:00+02:00,PT15M
20,0.18,-68,21.2,13.7,31,70,0,68.4,1014.5,7.1,82,2019-07-26T06:45:00+02:00,PT15M
20,0.18,-71,18.1,13.8,105,99,0,68.1,1014.6,7.2,79,2019-07-26T07:00:00+02:00,PT15M
20,0.18,-74,13.2,13.9,208,134,0,67.4,1014.5,7.1,77,2019-07-26T07:15:00+02:00,PT15M
21,0.18,-77,3.2,14,413,184,0,66.4,1014.4,7,75,2019-07-26T07:30:00+02:00,PT15M
21,0.18,-80,0,14.2,512,227,0,65.4,1014.3,6.8,73,2019-07-26T07:45:00+02:00,PT15M
21,0.18,-83,0,14.3,554,266,0,64.5,1014.2,6.7,71,2019-07-26T08:00:00+02:00,PT15M
22,0.18,-85,0,14.5,591,304,0,63.2,1014.2,6.5,68,2019-07-26T08:15:00+02:00,PT15M
22,0.18,-88,0,14.6,623,343,0,61.6,1014.2,6.4,66,2019-07-26T08:30:00+02:00,PT15M
23,0.18,-91,0,14.8,652,382,0,60.1,1014.2,6.3,64,2019-07-26T08:45:00+02:00,PT15M
24,0.18,-94,0,14.9,678,421,0,58.6,1014.2,6.2,62,2019-07-26T09:00:00+02:00,PT15M
24,0.18,-97,0,15.1,701,458,0,57,1014.2,6.2,59,2019-07-26T09:15:00+02:00,PT15M
25,0.18,-101,0,15.2,722,495,0,55.5,1014.1,6.2,57,2019-07-26T09:30:00+02:00,PT15M
25,0.18,-104,1.3,15.2,708,523,0,53.9,1014.1,6.2,55,2019-07-26T09:45:00+02:00,PT15M
26,0.18,-107,10.2,15.4,517,507,0,52.5,1014,6.2,53,2019-07-26T10:00:00+02:00,PT15M
26,0.18,-111,8.6,15.4,564,546,0,51,1013.9,6.3,50,2019-07-26T10:15:00+02:00,PT15M
27,0.18,-115,7.5,15.2,601,582,0,49.6,1013.8,6.4,48,2019-07-26T10:30:00+02:00,PT15M
27,0.18,-119,1.1,15.2,766,651,0,48.2,1013.7,6.5,46,2019-07-26T10:45:00+02:00,PT15M
27,0.18,-123,0,15,801,685,0,46.8,1013.6,6.7,44,2019-07-26T11:00:00+02:00,PT15M
28,0.18,-127,0,15,807,710,0,45.6,1013.6,6.7,43,2019-07-26T11:15:00+02:00,PT15M
28,0.18,-132,0,14.9,812,732,0,44.4,1013.5,6.5,41,2019-07-26T11:30:00+02:00,PT15M
29,0.18,-137,0,14.9,817,752,0,43.2,1013.5,6.4,39,2019-07-26T11:45:00+02:00,PT15M
29,0.18,-142,0,14.8,821,770,0,42.1,1013.4,6.3,38,2019-07-26T12:00:00+02:00,PT15M
29,0.18,-147,0,14.8,825,785,0,41.1,1013.4,6.2,36,2019-07-26T12:15:00+02:00,PT15M
30,0.18,-153,0,14.6,828,798,0,40.2,1013.3,6.3,35,2019-07-26T12:30:00+02:00,PT15M
30,0.18,-159,0,14.6,831,808,0,39.3,1013.3,6.3,34,2019-07-26T12:45:00+02:00,PT15M
30,0.18,-165,0,14.5,835,815,0,38.4,1013.3,6.4,34,2019-07-26T13:00:00+02:00,PT15M
30,0.18,-172,0,14.3,837,820,0,37.6,1013.2,6.4,33,2019-07-26T13:15:00+02:00,PT15M
31,0.18,-178,0,14.2,839,823,0,36.8,1013,6.4,33,2019-07-26T13:30:00+02:00,PT15M
31,0.18,176,0,14,840,822,0,36,1012.8,6.4,33,2019-07-26T13:45:00+02:00,PT15M
31,0.18,169,0,13.9,839,819,0,35.3,1012.7,6.4,33,2019-07-26T14:00:00+02:00,PT15M
31,0.18,163,0,13.7,837,813,0,34.6,1012.5,6.4,34,2019-07-26T14:15:00+02:00,PT15M
31,0.18,157,0,13.6,835,804,0,34,1012.3,6.5,35,2019-07-26T14:30:00+02:00,PT15M
32,0.18,151,0,13.5,833,793,0,33.4,1012.1,6.5,36,2019-07-26T14:45:00+02:00,PT15M
32,0.18,145,0,13.4,832,780,0,32.8,1011.9,6.6,37,2019-07-26T15:00:00+02:00,PT15M
32,0.18,140,0,13.2,829,764,0,32.1,1011.7,6.7,38,2019-07-26T15:15:00+02:00,PT15M
32,0.18,135,0,13,826,745,0,31.4,1011.4,6.8,40,2019-07-26T15:30:00+02:00,PT15M
32,0.18,130,0,12.7,822,724,0,30.6,1011.2,6.9,41,2019-07-26T15:45:00+02:00,PT15M
32,0.18,126,0.5,12.5,805,698,0,29.9,1011,7,43,2019-07-26T16:00:00+02:00,PT15M
32,0.18,121,5.1,12.3,683,641,0,29.4,1010.8,7.1,45,2019-07-26T16:15:00+02:00,PT15M
32,0.18,117,2,12.1,754,635,0,29,1010.6,7.3,47,2019-07-26T16:30:00+02:00,PT15M
33,0.18,113,4.4,12,687,591,0,28.7,1010.5,7.4,49,2019-07-26T16:45:00+02:00,PT15M
33,0.18,110,1.2,11.8,754,580,0,28.3,1010.3,7.6,51,2019-07-26T17:00:00+02:00,PT15M
32,0.18,106,5,11.6,651,527,0,28.1,1010.2,7.7,53,2019-07-26T17:15:00+02:00,PT15M
32,0.18,103,6.5,11.5,604,486,0,28.1,1010,7.8,56,2019-07-26T17:30:00+02:00,PT15M
32,0.18,100,1.3,11.5,712,478,0,28,1009.8,7.9,58,2019-07-26T17:45:00+02:00,PT15M
32,0.18,96,0,11.4,727,448,0,28,1009.6,8,60,2019-07-26T18:00:00+02:00,PT15M
32,0.18,93,0,11.3,709,411,0,28.1,1009.4,8.1,62,2019-07-26T18:15:00+02:00,PT15M
32,0.18,90,0,11.2,689,373,0,28.3,1009.4,8.1,65,2019-07-26T18:30:00+02:00,PT15M
32,0.18,87,1.8,11.2,625,329,0,28.5,1009.3,8.1,67,2019-07-26T18:45:00+02:00,PT15M
32,0.18,84,8.5,11.1,459,271,0,28.6,1009.3,8.2,69,2019-07-26T19:00:00+02:00,PT15M
31,0.18,81,13.9,11,330,222,0,28.8,1009.3,8.1,72,2019-07-26T19:15:00+02:00,PT15M
31,0.18,79,11.7,10.9,342,194,0,29,1009.3,8,74,2019-07-26T19:30:00+02:00,PT15M
31,0.18,76,10.7,10.7,326,163,0,29.2,1009.3,7.9,76,2019-07-26T19:45:00+02:00,PT15M
30,0.18,73,2.6,10.6,422,143,0,29.3,1009.3,7.8,78,2019-07-26T20:00:00+02:00,PT15M
30,0.18,70,0,10.5,409,114,0,29.9,1009.3,7.8,80,2019-07-26T20:15:00+02:00,PT15M
30,0.18,67,0,10.6,339,82,0,30.9,1009.3,8,82,2019-07-26T20:30:00+02:00,PT15M
29,0.18,64,0,10.6,255,54,0,31.9,1009.3,8.1,85,2019-07-26T20:45:00+02:00,PT15M
29,0.18,61,0,10.7,117,30,0,32.9,1009.3,8.2,87,2019-07-26T21:00:00+02:00,PT15M
28,0.18,59,0,10.7,23,10,0,34.1,1009.4,8.4,89,2019-07-26T21:15:00+02:00,PT15M
28,0.18,56,0,10.8,0,0,0,35.4,1009.4,8.5,90,2019-07-26T21:30:00+02:00,PT15M
27,0.18,53,0,10.9,0,0,0,36.7,1009.4,8.7,92,2019-07-26T21:45:00+02:00,PT15M
26,0.18,50,0,11,0,0,0,38.1,1009.4,8.9,94,2019-07-26T22:00:00+02:00,PT15M
26,0.18,46,0,11.1,0,0,0,39.6,1009.5,8.9,96,2019-07-26T22:15:00+02:00,PT15M
26,0.18,43,0,11.3,0,0,0,41.1,1009.5,8.9,97,2019-07-26T22:30:00+02:00,PT15M
25,0.18,40,0,11.5,0,0,0,42.8,1009.5,8.9,99,2019-07-26T22:45:00+02:00,PT15M
25,0.18,37,0,11.7,0,0,0,44.4,1009.5,8.8,100,2019-07-26T23:00:00+02:00,PT15M
24,0.18,33,0,11.9,0,0,0,46.3,1009.4,8.8,102,2019-07-26T23:15:00+02:00,PT15M
24,0.18,30,0,12.2,0,0,0,48.2,1009.3,8.7,103,2019-07-26T23:30:00+02:00,PT15M
23,0.18,27,0,12.4,0,0,0,50.3,1009.2,8.7,104,2019-07-26T23:45:00+02:00,PT15M
23,0.18,23,0,12.7,0,0,0,52.5,1009.1,8.6,105,2019-07-27T00:00:00+02:00,PT15M
