air_temp,albedo,azimuth,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
9,0.18,-59,0,0,0,70.7,1011.8,9.9,93,2015-05-07T03:30:00Z,PT5M
9,0.18,-60,0,0,0,70.7,1011.8,9.9,92,2015-05-07T03:35:00Z,PT5M
9,0.18,-61,0,0,0,70.8,1011.8,9.9,91,2015-05-07T03:40:00Z,PT5M
9,0.18,-62,0,0,0,70.8,1011.9,9.9,91,2015-05-07T03:45:00Z,PT5M
9,0.18,-63,0,1,0,70.9,1011.9,9.9,90,2015-05-07T03:50:00Z,PT5M
9,0.18,-64,5,5,0,70.9,1011.9,9.9,89,2015-05-07T03:55:00Z,PT5M
9,0.18,-65,17,10,0,71,1012,9.9,89,2015-05-07T04:00:00Z,PT5M
9,0.18,-65,38,17,0,70.9,1012,9.9,88,2015-05-07T04:05:00Z,PT5M
10,0.18,-66,15,21,0,70.9,1012,9.9,87,2015-05-07T04:10:00Z,PT5M
10,0.18,-67,0,26,0,70.8,1012.1,9.9,86,2015-05-07T04:15:00Z,PT5M
10,0.18,-68,0,30,0,70.7,1012.1,9.9,86,2015-05-07T04:20:00Z,PT5M
10,0.18,-69,0,36,0,70.6,1012.1,9.9,85,2015-05-07T04:25:00Z,PT5M
10,0.18,-70,0,43,0,70.6,1012.2,9.9,84,2015-05-07T04:30:00Z,PT5M
10,0.18,-71,0,50,0,70.5,1012.2,9.9,84,2015-05-07T04:35:00Z,PT5M
10,0.18,-72,0,55,0,70.4,1012.2,9.9,83,2015-05-07T04:40:00Z,PT5M
10,0.18,-73,0,59,0,70.4,1012.3,9.9,82,2015-05-07T04:45:00Z,PT5M
10,0.18,-74,0,63,0,70.3,1012.3,9.8,81,2015-05-07T04:50:00Z,PT5M
10,0.18,-75,0,69,0,70.2,1012.3,9.8,81,2015-05-07T04:55:00Z,PT5M
10,0.18,-76,0,76,0,70.1,1012.4,9.8,80,2015-05-07T05:00:00Z,PT5M
10,0.18,-77,0,84,0,70.1,1012.4,9.8,79,2015-05-07T05:05:00Z,PT5M
10,0.18,-78,0,88,0,69.9,1012.4,9.7,78,2015-05-07T05:10:00Z,PT5M
10,0.18,-79,0,92,0,69.8,1012.5,9.6,78,2015-05-07T05:15:00Z,PT5M
10,0.18,-80,0,96,0,69.7,1012.5,9.5,77,2015-05-07T05:20:00Z,PT5M
10,0.18,-81,0,100,0,69.6,1012.6,9.5,76,2015-05-07T05:25:00Z,PT5M
10,0.18,-82,0,104,0,69.5,1012.6,9.4,75,2015-05-07T05:30:00Z,PT5M
10,0.18,-83,0,107,0,69.4,1012.6,9.3,75,2015-05-07T05:35:00Z,PT5M
11,0.18,-84,0,104,0,69.3,1012.7,9.2,74,2015-05-07T05:40:00Z,PT5M
11,0.18,-85,0,100,0,69.2,1012.7,9.1,73,2015-05-07T05:45:00Z,PT5M
11,0.18,-86,0,95,0,69.1,1012.8,9,72,2015-05-07T05:50:00Z,PT5M
11,0.18,-87,0,96,0,69,1012.8,9,72,2015-05-07T05:55:00Z,PT5M
11,0.18,-88,0,98,0,68.9,1012.9,8.9,71,2015-05-07T06:00:00Z,PT5M
11,0.18,-89,0,99,0.1,68.8,1012.9,8.9,70,2015-05-07T06:05:00Z,PT5M
11,0.18,-90,0,105,0.1,68.7,1013,9.1,69,2015-05-07T06:10:00Z,PT5M
11,0.18,-91,0,112,0.1,68.6,1013,9.3,69,2015-05-07T06:15:00Z,PT5M
11,0.18,-92,0,120,0.1,68.6,1013.1,9.5,68,2015-05-07T06:20:00Z,PT5M
11,0.18,-93,0,142,0.1,68.5,1013.1,9.8,67,2015-05-07T06:25:00Z,PT5M
11,0.18,-94,0,170,0.1,68.4,1013.2,10,66,2015-05-07T06:30:00Z,PT5M
11,0.18,-95,0,201,0.1,68.4,1013.3,10.2,66,2015-05-07T06:35:00Z,PT5M
11,0.18,-96,0,210,0.1,68.3,1013.3,10.4,65,2015-05-07T06:40:00Z,PT5M
11,0.18,-97,0,216,0.1,68.2,1013.4,10.6,64,2015-05-07T06:45:00Z,PT5M
11,0.18,-98,0,221,0.1,68.2,1013.4,10.9,63,2015-05-07T06:50:00Z,PT5M
11,0.18,-99,0,216,0.1,68.1,1013.5,11.1,63,2015-05-07T06:55:00Z,PT5M
11,0.18,-100,0,209,0.1,68,1013.6,11.3,62,2015-05-07T07:00:00Z,PT5M
11,0.18,-101,0,202,0.2,68,1013.6,11.4,61,2015-05-07T07:05:00Z,PT5M
11,0.18,-102,0,197,0.2,67.9,1013.7,11.3,60,2015-05-07T07:10:00Z,PT5M
12,0.18,-103,0,192,0.2,67.8,1013.7,11.2,60,2015-05-07T07:15:00Z,PT5M
12,0.18,-104,0,187,0.2,67.7,1013.8,11.1,59,2015-05-07T07:20:00Z,PT5M
12,0.18,-105,0,201,0.2,67.7,1013.8,11,58,2015-05-07T07:25:00Z,PT5M
12,0.18,-107,0,217,0.2,67.6,1013.9,10.9,57,2015-05-07T07:30:00Z,PT5M
12,0.18,-108,0,234,0.2,67.5,1013.9,10.8,57,2015-05-07T07:35:00Z,PT5M
12,0.18,-109,0,231,0.2,67.4,1014,10.7,56,2015-05-07T07:40:00Z,PT5M
12,0.18,-110,0,224,0.2,67.4,1014,10.6,55,2015-05-07T07:45:00Z,PT5M
12,0.18,-111,0,217,0.2,67.3,1014.1,10.5,55,2015-05-07T07:50:00Z,PT5M
12,0.18,-112,0,209,0.2,67.2,1014.1,10.4,54,2015-05-07T07:55:00Z,PT5M
12,0.18,-114,0,200,0.2,67.2,1014.2,10.3,53,2015-05-07T08:00:00Z,PT5M
12,0.18,-115,0,191,0.1,67.3,1014.2,10.2,52,2015-05-07T08:05:00Z,PT5M
12,0.18,-116,0,212,0.1,67.5,1014.2,10.2,52,2015-05-07T08:10:00Z,PT5M
12,0.18,-117,0,238,0.1,67.8,1014.3,10.1,51,2015-05-07T08:15:00Z,PT5M
12,0.18,-119,0,265,0.1,68.1,1014.3,10,50,2015-05-07T08:20:00Z,PT5M
12,0.18,-120,0,294,0.1,68.3,1014.4,10,50,2015-05-07T08:25:00Z,PT5M
12,0.18,-121,0,325,0.1,68.6,1014.4,9.9,49,2015-05-07T08:30:00Z,PT5M
12,0.18,-123,0,357,0.1,68.9,1014.5,9.9,48,2015-05-07T08:35:00Z,PT5M
12,0.18,-124,0,366,0.1,69.2,1014.5,9.8,48,2015-05-07T08:40:00Z,PT5M
12,0.18,-125,0,371,0.1,69.4,1014.5,9.7,47,2015-05-07T08:45:00Z,PT5M
12,0.18,-127,0,377,0.1,69.7,1014.6,9.7,47,2015-05-07T08:50:00Z,PT5M
12,0.18,-128,0,406,0.1,70,1014.6,9.6,46,2015-05-07T08:55:00Z,PT5M
12,0.18,-130,32,439,0.1,70.3,1014.7,9.6,45,2015-05-07T09:00:00Z,PT5M
12,0.18,-131,97,472,0.2,70.3,1014.7,9.5,45,2015-05-07T09:05:00Z,PT5M
12,0.18,-133,16,441,0.2,70.1,1014.7,9.3,44,2015-05-07T09:10:00Z,PT5M
12,0.18,-134,0,403,0.2,69.9,1014.7,9.2,44,2015-05-07T09:15:00Z,PT5M
12,0.18,-136,0,366,0.2,69.6,1014.8,9.1,43,2015-05-07T09:20:00Z,PT5M
12,0.18,-137,0,330,0.2,69.4,1014.8,9,43,2015-05-07T09:25:00Z,PT5M
12,0.18,-139,0,295,0.2,69.2,1014.8,8.9,42,2015-05-07T09:30:00Z,PT5M
12,0.18,-141,0,261,0.2,69,1014.9,8.8,42,2015-05-07T09:35:00Z,PT5M
12,0.18,-142,0,249,0.2,68.8,1014.9,8.6,41,2015-05-07T09:40:00Z,PT5M
13,0.18,-144,0,238,0.2,68.6,1014.9,8.5,41,2015-05-07T09:45:00Z,PT5M
13,0.18,-146,0,228,0.2,68.3,1014.9,8.4,40,2015-05-07T09:50:00Z,PT5M
13,0.18,-147,0,235,0.2,68.1,1015,8.3,40,2015-05-07T09:55:00Z,PT5M
13,0.18,-149,0,244,0.2,67.9,1015,8.2,39,2015-05-07T10:00:00Z,PT5M
13,0.18,-151,0,253,0.2,67.8,1015,8.1,39,2015-05-07T10:05:00Z,PT5M
13,0.18,-153,0,246,0.2,67.8,1015,8,39,2015-05-07T10:10:00Z,PT5M
13,0.18,-155,0,237,0.2,67.8,1015.1,8,38,2015-05-07T10:15:00Z,PT5M
13,0.18,-156,0,228,0.2,67.8,1015.1,8,38,2015-05-07T10:20:00Z,PT5M
13,0.18,-158,0,248,0.2,67.8,1015.1,7.9,38,2015-05-07T10:25:00Z,PT5M
13,0.18,-160,0,273,0.2,67.8,1015.2,7.9,38,2015-05-07T10:30:00Z,PT5M
13,0.18,-162,0,299,0.2,67.8,1015.2,7.8,37,2015-05-07T10:35:00Z,PT5M
13,0.18,-164,0,336,0.2,67.8,1015.2,7.8,37,2015-05-07T10:40:00Z,PT5M
13,0.18,-166,0,376,0.2,67.8,1015.3,7.8,37,2015-05-07T10:45:00Z,PT5M
13,0.18,-168,0,419,0.2,67.8,1015.3,7.7,37,2015-05-07T10:50:00Z,PT5M
13,0.18,-170,0,386,0.2,67.8,1015.3,7.7,37,2015-05-07T10:55:00Z,PT5M
13,0.18,-172,0,347,0.2,67.8,1015.4,7.6,36,2015-05-07T11:00:00Z,PT5M
13,0.18,-174,0,310,0.1,67.6,1015.4,7.6,36,2015-05-07T11:05:00Z,PT5M
13,0.18,-176,0,330,0.1,67.2,1015.5,7.6,36,2015-05-07T11:10:00Z,PT5M
13,0.18,-178,0,357,0.1,66.9,1015.5,7.5,36,2015-05-07T11:15:00Z,PT5M
13,0.18,180,0,385,0.1,66.5,1015.5,7.5,36,2015-05-07T11:20:00Z,PT5M
13,0.18,178,0,382,0.1,66.1,1015.6,7.4,36,2015-05-07T11:25:00Z,PT5M
13,0.18,176,0,376,0.1,65.8,1015.6,7.4,36,2015-05-07T11:30:00Z,PT5M
13,0.18,174,0,369,0.1,65.4,1015.7,7.4,36,2015-05-07T11:35:00Z,PT5M
13,0.18,172,0,379,0.1,65.1,1015.7,7.3,36,2015-05-07T11:40:00Z,PT5M
13,0.18,170,0,392,0.1,64.7,1015.7,7.3,37,2015-05-07T11:45:00Z,PT5M
13,0.18,168,0,404,0.1,64.3,1015.8,7.2,37,2015-05-07T11:50:00Z,PT5M
13,0.18,166,0,416,0.1,64,1015.8,7.2,37,2015-05-07T11:55:00Z,PT5M
14,0.18,164,0,427,0.1,63.6,1015.9,7.2,37,2015-05-07T12:00:00Z,PT5M
14,0.18,162,0,439,0.1,63.5,1015.9,7.1,37,2015-05-07T12:05:00Z,PT5M
14,0.18,160,0,357,0.1,63.6,1015.9,7.1,38,2015-05-07T12:10:00Z,PT5M
14,0.18,158,0,273,0.1,63.7,1016,7.1,38,2015-05-07T12:15:00Z,PT5M
14,0.18,156,0,199,0.1,63.9,1016,7.1,38,2015-05-07T12:20:00Z,PT5M
14,0.18,154,0,297,0.1,64,1016,7.1,38,2015-05-07T12:25:00Z,PT5M
14,0.18,152,0,433,0.1,64.1,1016,7.1,39,2015-05-07T12:30:00Z,PT5M
14,0.18,151,262,590,0.1,64.2,1016.1,7.1,39,2015-05-07T12:35:00Z,PT5M
14,0.18,149,213,567,0.1,64.3,1016.1,7,39,2015-05-07T12:40:00Z,PT5M
14,0.18,147,122,524,0.1,64.4,1016.1,7,40,2015-05-07T12:45:00Z,PT5M
14,0.18,145,42,483,0.1,64.5,1016.1,7,40,2015-05-07T12:50:00Z,PT5M
14,0.18,144,85,500,0.1,64.6,1016.2,7,41,2015-05-07T12:55:00Z,PT5M
14,0.18,142,146,524,0.1,64.8,1016.2,7,41,2015-05-07T13:00:00Z,PT5M
14,0.18,140,213,547,0.1,64.8,1016.2,7,42,2015-05-07T13:05:00Z,PT5M
14,0.18,139,278,567,0.1,64.7,1016.2,6.9,42,2015-05-07T13:10:00Z,PT5M
14,0.18,137,346,587,0.1,64.6,1016.2,6.9,43,2015-05-07T13:15:00Z,PT5M
14,0.18,135,418,606,0.1,64.6,1016.2,6.9,43,2015-05-07T13:20:00Z,PT5M
14,0.18,134,475,619,0.1,64.5,1016.2,6.8,44,2015-05-07T13:25:00Z,PT5M
14,0.18,132,532,630,0.1,64.4,1016.2,6.8,44,2015-05-07T13:30:00Z,PT5M
14,0.18,131,591,641,0.1,64.4,1016.3,6.8,45,2015-05-07T13:35:00Z,PT5M
14,0.18,129,342,557,0.1,64.3,1016.3,6.7,45,2015-05-07T13:40:00Z,PT5M
14,0.18,128,117,469,0.1,64.2,1016.3,6.7,46,2015-05-07T13:45:00Z,PT5M
14,0.18,126,0,388,0.1,64.1,1016.3,6.7,47,2015-05-07T13:50:00Z,PT5M
14,0.18,125,0,363,0.1,64.1,1016.3,6.6,47,2015-05-07T13:55:00Z,PT5M
14,0.18,124,0,344,0.1,64,1016.3,6.6,48,2015-05-07T14:00:00Z,PT5M
14,0.18,122,0,325,0.2,63.9,1016.3,6.6,49,2015-05-07T14:05:00Z,PT5M
14,0.18,121,0,351,0.2,63.7,1016.3,6.6,49,2015-05-07T14:10:00Z,PT5M
14,0.18,120,0,382,0.2,63.4,1016.3,6.6,50,2015-05-07T14:15:00Z,PT5M
14,0.18,118,82,414,0.2,63.2,1016.3,6.5,50,2015-05-07T14:20:00Z,PT5M
14,0.18,117,82,407,0.2,63,1016.3,6.5,51,2015-05-07T14:25:00Z,PT5M
14,0.18,116,72,397,0.2,62.8,1016.3,6.5,52,2015-05-07T14:30:00Z,PT5M
14,0.18,115,61,386,0.2,62.6,1016.3,6.5,53,2015-05-07T14:35:00Z,PT5M
14,0.18,113,69,382,0.2,62.4,1016.3,6.5,53,2015-05-07T14:40:00Z,PT5M
14,0.18,112,79,379,0.2,62.2,1016.3,6.5,54,2015-05-07T14:45:00Z,PT5M
14,0.18,111,89,376,0.2,62,1016.3,6.5,55,2015-05-07T14:50:00Z,PT5M
14,0.18,110,74,363,0.2,61.8,1016.3,6.4,55,2015-05-07T14:55:00Z,PT5M
14,0.18,109,56,350,0.2,61.6,1016.3,6.4,56,2015-05-07T15:00:00Z,PT5M
14,0.18,107,38,337,0.1,61.5,1016.3,6.4,57,2015-05-07T15:05:00Z,PT5M
14,0.18,106,10,320,0.1,61.4,1016.3,6.5,58,2015-05-07T15:10:00Z,PT5M
14,0.18,105,0,303,0.1,61.4,1016.3,6.5,58,2015-05-07T15:15:00Z,PT5M
14,0.18,104,0,286,0.1,61.4,1016.3,6.5,59,2015-05-07T15:20:00Z,PT5M
14,0.18,103,44,310,0.1,61.4,1016.3,6.5,60,2015-05-07T15:25:00Z,PT5M
14,0.18,102,166,337,0.1,61.3,1016.3,6.5,60,2015-05-07T15:30:00Z,PT5M
14,0.18,101,314,365,0.1,61.3,1016.3,6.5,61,2015-05-07T15:35:00Z,PT5M
14,0.18,100,379,369,0.1,61.3,1016.3,6.5,62,2015-05-07T15:40:00Z,PT5M
14,0.18,99,435,371,0.1,61.2,1016.3,6.6,63,2015-05-07T15:45:00Z,PT5M
14,0.18,98,493,372,0.1,61.2,1016.3,6.6,63,2015-05-07T15:50:00Z,PT5M
15,0.18,97,346,332,0.1,61.2,1016.3,6.6,64,2015-05-07T15:55:00Z,PT5M
15,0.18,96,199,292,0.1,61.2,1016.3,6.6,65,2015-05-07T16:00:00Z,PT5M
15,0.18,94,72,254,0,61.2,1016.3,6.6,66,2015-05-07T16:05:00Z,PT5M
14,0.18,93,0,225,0,61.3,1016.4,6.6,66,2015-05-07T16:10:00Z,PT5M
14,0.18,92,0,200,0,61.4,1016.4,6.5,67,2015-05-07T16:15:00Z,PT5M
14,0.18,91,0,177,0,61.5,1016.5,6.5,68,2015-05-07T16:20:00Z,PT5M
14,0.18,90,0,184,0,61.6,1016.5,6.5,69,2015-05-07T16:25:00Z,PT5M
14,0.18,89,0,193,0,61.7,1016.6,6.4,69,2015-05-07T16:30:00Z,PT5M
14,0.18,88,56,200,0,61.8,1016.6,6.4,70,2015-05-07T16:35:00Z,PT5M
14,0.18,87,82,196,0,61.9,1016.7,6.4,71,2015-05-07T16:40:00Z,PT5M
14,0.18,87,101,191,0,62,1016.7,6.4,72,2015-05-07T16:45:00Z,PT5M
14,0.18,86,118,185,0,62.1,1016.8,6.4,73,2015-05-07T16:50:00Z,PT5M
14,0.18,85,66,168,0,62.2,1016.8,6.3,73,2015-05-07T16:55:00Z,PT5M
14,0.18,84,14,150,0,62.3,1016.9,6.3,74,2015-05-07T17:00:00Z,PT5M
14,0.18,83,0,135,0.1,62.5,1016.9,6.3,75,2015-05-07T17:05:00Z,PT5M
14,0.18,82,3,133,0.1,62.8,1017,6.2,76,2015-05-07T17:10:00Z,PT5M
14,0.18,81,52,132,0.1,63.1,1017,6.1,76,2015-05-07T17:15:00Z,PT5M
14,0.18,80,109,131,0.1,63.4,1017,6,77,2015-05-07T17:20:00Z,PT5M
14,0.18,79,108,122,0.1,63.7,1017.1,5.9,78,2015-05-07T17:25:00Z,PT5M
14,0.18,78,99,113,0.1,64,1017.1,5.8,79,2015-05-07T17:30:00Z,PT5M
14,0.18,77,90,104,0.1,64.3,1017.2,5.7,79,2015-05-07T17:35:00Z,PT5M
14,0.18,76,47,91,0.1,64.6,1017.2,5.6,80,2015-05-07T17:40:00Z,PT5M
14,0.18,75,2,79,0.1,64.9,1017.3,5.5,81,2015-05-07T17:45:00Z,PT5M
13,0.18,74,0,68,0.1,65.3,1017.3,5.5,81,2015-05-07T17:50:00Z,PT5M
13,0.18,73,0,59,0.1,65.6,1017.3,5.4,82,2015-05-07T17:55:00Z,PT5M
13,0.18,72,0,51,0.1,65.9,1017.4,5.4,83,2015-05-07T18:00:00Z,PT5M
13,0.18,71,0,44,0,66.3,1017.4,5.3,84,2015-05-07T18:05:00Z,PT5M
13,0.18,70,0,39,0,66.8,1017.5,5.2,84,2015-05-07T18:10:00Z,PT5M
13,0.18,69,0,35,0,67.3,1017.5,5,85,2015-05-07T18:15:00Z,PT5M
13,0.18,68,0,30,0,67.9,1017.6,4.9,86,2015-05-07T18:20:00Z,PT5M
13,0.18,67,0,25,0,68.4,1017.6,4.8,86,2015-05-07T18:25:00Z,PT5M
13,0.18,66,4,20,0,68.9,1017.7,4.6,87,2015-05-07T18:30:00Z,PT5M
13,0.18,65,12,15,0,69.5,1017.7,4.5,88,2015-05-07T18:35:00Z,PT5M
13,0.18,64,10,10,0,70,1017.8,4.4,89,2015-05-07T18:40:00Z,PT5M
12,0.18,63,2,5,0,70.5,1017.8,4.3,89,2015-05-07T18:45:00Z,PT5M
12,0.18,62,0,1,0,71.1,1017.9,4.1,90,2015-05-07T18:50:00Z,PT5M
12,0.18,61,0,0,0,71.6,1017.9,4,91,2015-05-07T18:55:00Z,PT5M
12,0.18,60,0,0,0,72.2,1018,3.9,91,2015-05-07T19:00:00Z,PT5M
12,0.18,59,0,0,0,72.9,1018,3.8,92,2015-05-07T19:05:00Z,PT5M
12,0.18,58,0,0,0,73.9,1018.1,3.6,92,2015-05-07T19:10:00Z,PT5M
12,0.18,57,0,0,0,74.8,1018.1,3.5,93,2015-05-07T19:15:00Z,PT5M
12,0.18,56,0,0,0,75.8,1018.1,3.4,94,2015-05-07T19:20:00Z,PT5M
11,0.18,55,0,0,0,76.8,1018.2,3.2,94,2015-05-07T19:25:00Z,PT5M
11,0.18,54,0,0,0,77.7,1018.2,3.1,95,2015-05-07T19:30:00Z,PT5M
11,0.18,53,0,0,0,78.7,1018.2,3,96,2015-05-07T19:35:00Z,PT5M
11,0.18,52,0,0,0,79.8,1018.3,2.8,96,2015-05-07T19:40:00Z,PT5M
11,0.18,51,0,0,0,80.8,1018.3,2.7,97,2015-05-07T19:45:00Z,PT5M
11,0.18,50,0,0,0,81.8,1018.3,2.5,97,2015-05-07T19:50:00Z,PT5M
11,0.18,49,0,0,0,82.9,1018.4,2.4,98,2015-05-07T19:55:00Z,PT5M
10,0.18,48,0,0,0,84,1018.4,2.3,99,2015-05-07T20:00:00Z,PT5M
10,0.18,47,0,0,0,84.6,1018.4,2.1,99,2015-05-07T20:05:00Z,PT5M
10,0.18,46,0,0,0,84.9,1018.4,2,100,2015-05-07T20:10:00Z,PT5M
10,0.18,45,0,0,0,85.2,1018.4,1.9,100,2015-05-07T20:15:00Z,PT5M
10,0.18,44,0,0,0,85.5,1018.4,1.8,101,2015-05-07T20:20:00Z,PT5M
10,0.18,42,0,0,0,85.7,1018.4,1.6,101,2015-05-07T20:25:00Z,PT5M
10,0.18,41,0,0,0,86,1018.4,1.5,102,2015-05-07T20:30:00Z,PT5M
10,0.18,40,0,0,0,86.3,1018.4,1.4,102,2015-05-07T20:35:00Z,PT5M
10,0.18,39,0,0,0,86.6,1018.4,1.3,103,2015-05-07T20:40:00Z,PT5M
9,0.18,38,0,0,0,86.9,1018.4,1.1,103,2015-05-07T20:45:00Z,PT5M
9,0.18,37,0,0,0,87.2,1018.4,1,104,2015-05-07T20:50:00Z,PT5M
9,0.18,36,0,0,0,87.5,1018.4,0.9,104,2015-05-07T20:55:00Z,PT5M
9,0.18,34,0,0,0,87.8,1018.4,0.8,105,2015-05-07T21:00:00Z,PT5M
9,0.18,33,0,0,0,88,1018.4,0.7,105,2015-05-07T21:05:00Z,PT5M
9,0.18,32,0,0,0,88.2,1018.4,0.8,105,2015-05-07T21:10:00Z,PT5M
9,0.18,31,0,0,0,88.4,1018.4,0.8,106,2015-05-07T21:15:00Z,PT5M
9,0.18,30,0,0,0,88.6,1018.4,0.9,106,2015-05-07T21:20:00Z,PT5M
9,0.18,29,0,0,0,88.8,1018.4,0.9,107,2015-05-07T21:25:00Z,PT5M
9,0.18,27,0,0,0,89,1018.4,1,107,2015-05-07T21:30:00Z,PT5M
9,0.18,26,0,0,0,89.2,1018.4,1,107,2015-05-07T21:35:00Z,PT5M
9,0.18,25,0,0,0,89.4,1018.3,1.1,108,2015-05-07T21:40:00Z,PT5M
9,0.18,24,0,0,0,89.6,1018.3,1.1,108,2015-05-07T21:45:00Z,PT5M
9,0.18,23,0,0,0,89.8,1018.3,1.2,108,2015-05-07T21:50:00Z,PT5M
9,0.18,21,0,0,0,90,1018.3,1.2,108,2015-05-07T21:55:00Z,PT5M
8,0.18,20,0,0,0,90.2,1018.3,1.3,109,2015-05-07T22:00:00Z,PT5M
8,0.18,19,0,0,0,90.4,1018.3,1.3,109,2015-05-07T22:05:00Z,PT5M
8,0.18,18,0,0,0,90.6,1018.3,1.2,109,2015-05-07T22:10:00Z,PT5M
8,0.18,16,0,0,0,90.8,1018.3,1.2,109,2015-05-07T22:15:00Z,PT5M
8,0.18,15,0,0,0,91,1018.3,1.2,110,2015-05-07T22:20:00Z,PT5M
8,0.18,14,0,0,0,91.2,1018.3,1.1,110,2015-05-07T22:25:00Z,PT5M
8,0.18,13,0,0,0,91.4,1018.4,1.1,110,2015-05-07T22:30:00Z,PT5M
8,0.18,11,0,0,0,91.6,1018.4,1,110,2015-05-07T22:35:00Z,PT5M
8,0.18,10,0,0,0,91.8,1018.4,1,110,2015-05-07T22:40:00Z,PT5M
8,0.18,9,0,0,0,92,1018.4,0.9,110,2015-05-07T22:45:00Z,PT5M
8,0.18,8,0,0,0,92.2,1018.4,0.9,110,2015-05-07T22:50:00Z,PT5M
8,0.18,6,0,0,0,92.4,1018.4,0.9,111,2015-05-07T22:55:00Z,PT5M
8,0.18,5,0,0,0,92.6,1018.4,0.8,111,2015-05-07T23:00:00Z,PT5M
8,0.18,4,0,0,0,92.9,1018.4,0.8,111,2015-05-07T23:05:00Z,PT5M
7,0.18,2,0,0,0,93.2,1018.4,0.8,111,2015-05-07T23:10:00Z,PT5M
7,0.18,1,0,0,0,93.5,1018.4,0.8,111,2015-05-07T23:15:00Z,PT5M
7,0.18,0,0,0,0,93.8,1018.4,0.8,111,2015-05-07T23:20:00Z,PT5M
7,0.18,-1,0,0,0,94.2,1018.4,0.8,111,2015-05-07T23:25:00Z,PT5M
7,0.18,-3,0,0,0,94.5,1018.4,0.8,111,2015-05-07T23:30:00Z,PT5M
7,0.18,-4,0,0,0,94.8,1018.4,0.8,111,2015-05-07T23:35:00Z,PT5M
7,0.18,-5,0,0,0,95.1,1018.3,0.8,111,2015-05-07T23:40:00Z,PT5M
7,0.18,-7,0,0,0,95.5,1018.3,0.8,111,2015-05-07T23:45:00Z,PT5M
7,0.18,-8,0,0,0,95.8,1018.3,0.8,110,2015-05-07T23:50:00Z,PT5M
7,0.18,-9,0,0,0,96.1,1018.3,0.8,110,2015-05-07T23:55:00Z,PT5M
6,0.18,-10,0,0,0,96.4,1018.3,0.8,110,2015-05-08T00:00:00Z,PT5M
6,0.17,-12,0,0,0,96.6,1018.3,0.8,110,2015-05-08T00:05:00Z,PT5M
6,0.17,-13,0,0,0,96.6,1018.3,0.8,110,2015-05-08T00:10:00Z,PT5M
6,0.17,-14,0,0,0,96.6,1018.3,0.8,110,2015-05-08T00:15:00Z,PT5M
6,0.17,-15,0,0,0,96.6,1018.3,0.8,110,2015-05-08T00:20:00Z,PT5M
6,0.17,-17,0,0,0,96.6,1018.3,0.7,109,2015-05-08T00:25:00Z,PT5M
6,0.17,-18,0,0,0,96.6,1018.3,0.7,109,2015-05-08T00:30:00Z,PT5M
6,0.17,-19,0,0,0,96.6,1018.3,0.7,109,2015-05-08T00:35:00Z,PT5M
6,0.17,-20,0,0,0,96.6,1018.2,0.7,109,2015-05-08T00:40:00Z,PT5M
6,0.17,-22,0,0,0,96.6,1018.2,0.7,108,2015-05-08T00:45:00Z,PT5M
6,0.17,-23,0,0,0,96.6,1018.2,0.7,108,2015-05-08T00:50:00Z,PT5M
6,0.17,-24,0,0,0,96.6,1018.2,0.7,108,2015-05-08T00:55:00Z,PT5M
6,0.17,-25,0,0,0,96.6,1018.2,0.7,107,2015-05-08T01:00:00Z,PT5M
6,0.17,-26,0,0,0,96.6,1018.2,0.7,107,2015-05-08T01:05:00Z,PT5M
6,0.17,-28,0,0,0,96.6,1018.2,0.8,107,2015-05-08T01:10:00Z,PT5M
6,0.17,-29,0,0,0,96.6,1018.2,0.8,106,2015-05-08T01:15:00Z,PT5M
6,0.17,-30,0,0,0,96.6,1018.1,0.9,106,2015-05-08T01:20:00Z,PT5M
6,0.17,-31,0,0,0,96.6,1018.1,0.9,106,2015-05-08T01:25:00Z,PT5M
6,0.17,-32,0,0,0,96.6,1018.1,1,105,2015-05-08T01:30:00Z,PT5M
6,0.17,-34,0,0,0,96.6,1018.1,1,105,2015-05-08T01:35:00Z,PT5M
6,0.17,-35,0,0,0,96.6,1018.1,1.1,104,2015-05-08T01:40:00Z,PT5M
6,0.17,-36,0,0,0,96.6,1018.1,1.2,104,2015-05-08T01:45:00Z,PT5M
6,0.17,-37,0,0,0,96.6,1018,1.3,103,2015-05-08T01:50:00Z,PT5M
6,0.17,-38,0,0,0,96.6,1018,1.4,103,2015-05-08T01:55:00Z,PT5M
6,0.17,-39,0,0,0,96.6,1018,1.4,103,2015-05-08T02:00:00Z,PT5M
6,0.17,-40,0,0,0,96.6,1018,1.5,102,2015-05-08T02:05:00Z,PT5M
6,0.17,-41,0,0,0,96.7,1018,1.6,102,2015-05-08T02:10:00Z,PT5M
6,0.17,-43,0,0,0,96.7,1018,1.7,101,2015-05-08T02:15:00Z,PT5M
6,0.17,-44,0,0,0,96.8,1018,1.7,101,2015-05-08T02:20:00Z,PT5M
6,0.17,-45,0,0,0,96.9,1018,1.8,100,2015-05-08T02:25:00Z,PT5M
6,0.17,-46,0,0,0,96.9,1018,1.9,99,2015-05-08T02:30:00Z,PT5M
6,0.17,-47,0,0,0,97,1018,1.9,99,2015-05-08T02:35:00Z,PT5M
6,0.17,-48,0,0,0,97,1018,2,98,2015-05-08T02:40:00Z,PT5M
