Datum (MESZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2019-04-17T17:00+02:00,7895.05,26773.93,33544.56,38.73
2019-04-17T18:00+02:00,7891.35,28069.34,28163.08,46.09
2019-04-17T19:00+02:00,7902.85,28204.19,24589.59,49.49
2019-04-17T20:00+02:00,7902.25,28020.3,26726.99,48.09
2019-04-17T21:00+02:00,7893.76,27387.54,30410.69,44.83
2019-04-17T22:00+02:00,7918.65,26151.21,31452.16,41.03
2019-04-17T23:00+02:00,7919.45,25091.27,31273.55,37.29
2019-04-18T00:00+02:00,7921.87,23149.62,30424.88,37.93
2019-04-18T01:00+02:00,7922.88,21812.47,29527.8,37.3
2019-04-18T02:00+02:00,7883.12,20735.13,28726.46,37.24
2019-04-18T03:00+02:00,7889.64,20118.9,27712.36,35.02
2019-04-18T04:00+02:00,7952.93,20943.25,26948.48,35.06
2019-04-18T05:00+02:00,7953.04,24137.1,26437.03,38.07
2019-04-18T06:00+02:00,7968.86,26154.09,26737.73,47.82
2019-04-18T07:00+02:00,7953.17,26306.03,28182.03,51.95
2019-04-18T08:00+02:00,7977.55,25887.93,30243.27,55.31
2019-04-18T09:00+02:00,7946.01,25079.82,34064.07,49.93
2019-04-18T10:00+02:00,7760.08,23252.95,40442.16,44.57
2019-04-18T11:00+02:00,7708.67,20821.86,47394.12,40.39
2019-04-18T12:00+02:00,7588.19,18480.89,54126.08,37.71
2019-04-18T13:00+02:00,7428.42,16070.2,58329.59,30.13
2019-04-18T14:00+02:00,7345.84,14843.91,56889.84,27.12
2019-04-18T15:00+02:00,7244.87,14731.29,54462.04,30.14
2019-04-18T16:00+02:00,7285.41,15047.98,50217.04,34.14
2019-04-18T17:00+02:00,7426.69,19116.65,44025.9,39.4
2019-04-18T18:00+02:00,7650.61,20643.09,36895.01,45.09
2019-04-18T19:00+02:00,7815.77,20648.06,30849.15,49.31
2019-04-18T20:00+02:00,7882.41,20962.92,30665.33,48.19
2019-04-18T21:00+02:00,7884.14,20697.21,33453.2,44.23
2019-04-18T22:00+02:00,7898.8,19903.37,34351.68,43.19
2019-04-18T23:00+02:00,7890.47,17761.43,33903.42,40.96
2019-04-19T00:00+02:00,7846.28,15064.63,32606.5,35.89
2019-04-19T01:00+02:00,7848.4,14112.53,31242.93,32.54
2019-04-19T02:00+02:00,7890.79,14344.21,29574.6,31.71
2019-04-19T03:00+02:00,7938.83,14722.36,28021.14,30.87
2019-04-19T04:00+02:00,7945.75,15436.51,26861.35,32.07
2019-04-19T05:00+02:00,7945.86,15556.88,25537.11,33.99
2019-04-19T06:00+02:00,7924.1,16195.34,24692.31,37.91
2019-04-19T07:00+02:00,7954.7,16748.35,26122.96,40.5
2019-04-19T08:00+02:00,7943.61,17414.31,28177.92,43.83
2019-04-19T09:00+02:00,7936.02,16932.14,31429.85,42.68
2019-04-19T10:00+02:00,7906.78,15322.71,37031.59,37.96
2019-04-19T11:00+02:00,7903.33,13973.51,42014.26,34.32
2019-04-19T12:00+02:00,7683.42,12797.09,46338.89,25.47
2019-04-19T13:00+02:00,7042.29,12142.14,48268.96,5.36
2019-04-19T14:00+02:00,6929.3,11883.88,46561.85,5.02
2019-04-19T15:00+02:00,7119.53,11879.38,43417.21,20.85
2019-04-19T16:00+02:00,7720.38,12787.53,38571.7,27.48
2019-04-19T17:00+02:00,7773.62,14759.28,32537.04,35.3
2019-04-19T18:00+02:00,7791.87,17328.31,26292.28,41.94
2019-04-19T19:00+02:00,7833.61,18275.62,21302.32,43.68
2019-04-19T20:00+02:00,7861.44,18103.65,21739.4,43.2
2019-04-19T21:00+02:00,7856.1,18117.74,24287.87,44.09
2019-04-19T22:00+02:00,7865.42,18018.4,24979.19,43.88
2019-04-19T23:00+02:00,7868.19,17681.39,23999.03,41.62
2019-04-20T00:00+02:00,7772.69,16497.96,23072.61,33.87
2019-04-20T01:00+02:00,7752.53,15203.3,21750.95,31.57
2019-04-20T02:00+02:00,7812.67,14861.5,20044.51,30
2019-04-20T03:00+02:00,7842.22,15284.94,18253.06,30.02
2019-04-20T04:00+02:00,7896.94,15737,17114.44,31.5
2019-04-20T05:00+02:00,7935.11,16618.94,16348.57,34.87
2019-04-20T06:00+02:00,7939.54,17530.37,16420.63,38.15
2019-04-20T07:00+02:00,7928.99,17698.15,19151.06,38.6
2019-04-20T08:00+02:00,7798.17,17581.43,23513.86,37.34
2019-04-20T09:00+02:00,7805.98,16300.2,28388.8,37.7
2019-04-20T10:00+02:00,7797.46,14700.5,33697.3,31.03
2019-04-20T11:00+02:00,7768.63,13582.96,38296.69,28.38
2019-04-20T12:00+02:00,7744.67,12751.74,41191.81,26.91
2019-04-20T13:00+02:00,7668.62,12280.71,41771.2,22.8
2019-04-20T14:00+02:00,7281.67,12165.87,40004.41,21.03
2019-04-20T15:00+02:00,7575.18,12289.83,36631.58,24.94
2019-04-20T16:00+02:00,7810.85,13602.09,32047.76,27.94
2019-04-20T17:00+02:00,7834.58,16295.95,26063.48,38.03
2019-04-20T18:00+02:00,7828.62,17392.92,20066.83,44.91
2019-04-20T19:00+02:00,7853.54,17615.71,16256.95,46.92
2019-04-20T20:00+02:00,7619.53,17952.9,16992.56,44.61
2019-04-20T21:00+02:00,7311.79,17909.65,19783.76,43.41
2019-04-20T22:00+02:00,6943.98,17651.58,20847.93,42.5
2019-04-20T23:00+02:00,6605.93,16609.99,20601.44,41.37
2019-04-21T00:00+02:00,6514.48,14725.34,19205.09,36.95
2019-04-21T01:00+02:00,6517.72,14046.66,17677.03,34.02
2019-04-21T02:00+02:00,6478.4,13707.54,16062.74,31.29
2019-04-21T03:00+02:00,6211.5,14043.91,14936.44,31.32
2019-04-21T04:00+02:00,5891.62,14570.4,13827.43,33.22
2019-04-21T05:00+02:00,5676.86,14688.14,13131.88,33.1
2019-04-21T06:00+02:00,5495.22,14417.88,13412.77,34.28
2019-04-21T07:00+02:00,5397.5,14399.19,16693.07,34.02
2019-04-21T08:00+02:00,5292.55,14120.1,21922.04,34
2019-04-21T09:00+02:00,5317.55,13991.69,27121.98,32.23
2019-04-21T10:00+02:00,5350.4,12766.76,32196.32,29.1
2019-04-21T11:00+02:00,5297.02,12196.68,36782,29.05
2019-04-21T12:00+02:00,5264.14,11727.84,39484.94,27.47
2019-04-21T13:00+02:00,5115.5,11006.66,39547.52,10
2019-04-21T14:00+02:00,5058.53,10996.18,37923.14,6.27
2019-04-21T15:00+02:00,5020.7,11077.08,34812.25,9.7
2019-04-21T16:00+02:00,5246.08,11412.48,30225.02,22.4
2019-04-21T17:00+02:00,5281.85,13070.62,24342.05,31.88
2019-04-21T18:00+02:00,5299.08,15227.87,18310.56,41.85
2019-04-21T19:00+02:00,5333.82,15874.04,14691.39,46.23
2019-04-21T20:00+02:00,5296.46,15853.43,16025.53,46.08
2019-04-21T21:00+02:00,5282.36,15802.01,20287.59,44.16
2019-04-21T22:00+02:00,5325.12,15185.09,23181.48,41.38
2019-04-21T23:00+02:00,5236.79,13895.31,25625.41,38.34
2019-04-22T00:00+02:00,5060.51,12034.88,26710.42,27.79
2019-04-22T01:00+02:00,4779.65,11343.86,27068.71,19.18
2019-04-22T02:00+02:00,4704.82,11309.46,26896.81,13
2019-04-22T03:00+02:00,4665.63,11166.91,26915.67,10.01
2019-04-22T04:00+02:00,4641.51,10900.43,26909.28,5.51
2019-04-22T05:00+02:00,4747.28,10959.75,27250.36,14.82
2019-04-22T06:00+02:00,4668.74,10873.13,28560.52,5.14
2019-04-22T07:00+02:00,4411.52,10622.07,30962.17,3.46
2019-04-22T08:00+02:00,4413.34,10410.35,33643.75,16.93
2019-04-22T09:00+02:00,4423.8,10370.49,38150.89,6.45
2019-04-22T10:00+02:00,4045.46,10029.29,44862.98,-5.26
2019-04-22T11:00+02:00,3713.9,9496.76,51219,-54.91
2019-04-22T12:00+02:00,3734.6,9299.92,52407.94,-62.08
2019-04-22T13:00+02:00,3614.84,9004.57,50593.62,-77.31
2019-04-22T14:00+02:00,3482.97,8935.82,49190.69,-83.01
2019-04-22T15:00+02:00,3376.95,8705.59,48898.78,-79.97
2019-04-22T16:00+02:00,3485.37,8927.92,47540.8,-68.75
2019-04-22T17:00+02:00,3616.96,9167.57,46338.19,-43.07
2019-04-22T18:00+02:00,4115.17,9505.17,42252.07,-0.39
2019-04-22T19:00+02:00,4435.2,9753.58,39530.81,15.06
2019-04-22T20:00+02:00,4514.47,9697.4,41294.92,17.03
2019-04-22T21:00+02:00,4585.31,9716.89,43628.38,2.98
2019-04-22T22:00+02:00,4543.13,9571.19,43735.65,0.03
2019-04-22T23:00+02:00,4480.46,9505.34,40278.5,-18.85
2019-04-23T00:00+02:00,4158.79,9629.48,38370.82,-1.72
2019-04-23T01:00+02:00,4094.38,9586.72,37764.19,-6.95
2019-04-23T02:00+02:00,4043.01,9644.14,37523.96,-9.64
2019-04-23T03:00+02:00,4086.57,9688.18,37180.06,-11.03
2019-04-23T04:00+02:00,4121.42,9819.66,37128.71,-9.56
2019-04-23T05:00+02:00,4601.91,10009.67,41540.97,6.84
2019-04-23T06:00+02:00,5412.13,10622.33,43264.35,29.45
2019-04-23T07:00+02:00,5550.25,11081.73,45804.31,38.82
2019-04-23T08:00+02:00,5546.3,11190.1,50721.01,38.53
2019-04-23T09:00+02:00,5581.2,11147.99,55958.16,27.91
2019-04-23T10:00+02:00,5612.65,11202.33,60157.66,16.47
2019-04-23T11:00+02:00,5824.7,11278.71,61994.59,0.03
2019-04-23T12:00+02:00,6048.59,12015.72,62465.46,-9.98
2019-04-23T13:00+02:00,6147.12,12795.02,61831.04,-9.97
2019-04-23T14:00+02:00,6280.09,12668.06,59437.76,-4.49
2019-04-23T15:00+02:00,6368.59,13127.15,56263.95,0.13
2019-04-23T16:00+02:00,6329.52,13362.94,52396.44,13.08
2019-04-23T17:00+02:00,6345.13,14006.81,48317.15,31.56
2019-04-23T18:00+02:00,6373.53,15113.79,44391.64,38.58
2019-04-23T19:00+02:00,6353.28,15598.54,40131.52,41.11
2019-04-23T20:00+02:00,6320.21,15687.5,39124.01,40.68
2019-04-23T21:00+02:00,6374.37,15344.87,39122.18,36.37
2019-04-23T22:00+02:00,6366.85,14449.32,37709.31,30.09
2019-04-23T23:00+02:00,6369.74,13252.62,36543.78,27.72
2019-04-24T00:00+02:00,6373.44,12520.47,35411.33,24.97
2019-04-24T01:00+02:00,6392.54,11989.18,33709.26,24.57
2019-04-24T02:00+02:00,6392.35,11694.81,32149.06,22.07
2019-04-24T03:00+02:00,6405.3,11652.45,30408.14,17.95
2019-04-24T04:00+02:00,6438.41,12770.62,29219.83,25.01
2019-04-24T05:00+02:00,6440.03,14203.31,28860.98,27.53
2019-04-24T06:00+02:00,6405.17,15443.72,29886.18,40.1
2019-04-24T07:00+02:00,6424.16,16502.03,32263.88,43.18
2019-04-24T08:00+02:00,6545.57,16814.61,35159.35,43.85
2019-04-24T09:00+02:00,6618.35,16414.01,39784.28,41.97
2019-04-24T10:00+02:00,6629.14,15632.17,44185.71,38.85
2019-04-24T11:00+02:00,6576.57,15178.76,47424.34,34.43
2019-04-24T12:00+02:00,6583.44,14920.02,49505.74,29.99
2019-04-24T13:00+02:00,6545.36,14535.79,50127.74,32.52
2019-04-24T14:00+02:00,6517.8,14109.46,49089.07,31.6
2019-04-24T15:00+02:00,6501.32,14486.02,45839.39,31.18
2019-04-24T16:00+02:00,6504.17,15124,41796.94,34.02
2019-04-24T17:00+02:00,6341.37,16456.04,38158.1,40.98
2019-04-24T18:00+02:00,6017.33,16772.84,35649.55,46.15
2019-04-24T19:00+02:00,6124,17269.71,33449.92,46.03
2019-04-24T20:00+02:00,6297.82,17460.95,35079.72,44.36
2019-04-24T21:00+02:00,6238.85,17349.53,37470.54,42.42
2019-04-24T22:00+02:00,6282.04,16783.65,37200.63,38.1
2019-04-24T23:00+02:00,6206.18,14817.27,35291.76,31
2019-04-25T00:00+02:00,6192.81,12954.84,32763.6,28.12
2019-04-25T01:00+02:00,6230.45,12022.99,28850.29,26.1
2019-04-25T02:00+02:00,6339.73,13593.55,24720.48,27.22
2019-04-25T03:00+02:00,6482.04,15581.16,21372.01,28.65
2019-04-25T04:00+02:00,6565.31,16922.69,21154.39,31.3
2019-04-25T05:00+02:00,6579.28,17455.13,22200.26,37.89
2019-04-25T06:00+02:00,6633.14,18454.77,22373.29,44.13
2019-04-25T07:00+02:00,6678.17,19298.34,24790.37,50.82
2019-04-25T08:00+02:00,6680.88,19654.57,29224.76,48.21
2019-04-25T09:00+02:00,6665.41,19547.4,35114.66,44.41
2019-04-25T10:00+02:00,6662.27,19692.31,40067.79,41.26
2019-04-25T11:00+02:00,6649.94,19528.49,43774.75,37.65
2019-04-25T12:00+02:00,6642.34,18445.81,45880.41,35.22
2019-04-25T13:00+02:00,6639.26,17839.81,46572.71,32
2019-04-25T14:00+02:00,6631.75,18038.25,46126.42,30.51
2019-04-25T15:00+02:00,6618.29,18026.26,42599.67,31.36
2019-04-25T16:00+02:00,6614.58,19327.65,37869.6,34.77
2019-04-25T17:00+02:00,6610.22,20496.14,31979.52,41.21
2019-04-25T18:00+02:00,6614.35,20984.14,26159.82,46.22
2019-04-25T19:00+02:00,6625.37,21310.59,22219.73,57.49
2019-04-25T20:00+02:00,6627.57,21416.85,23136.19,59.9
2019-04-25T21:00+02:00,6600.39,20654.88,25721.38,47.78
2019-04-25T22:00+02:00,6613.09,19410.06,27112.25,42.21
2019-04-25T23:00+02:00,6623.31,19296.52,27027.12,39.04
2019-04-26T00:00+02:00,6571.16,17572.49,25040.08,37
2019-04-26T01:00+02:00,6624.47,16932.61,22608.77,35
2019-04-26T02:00+02:00,6638.1,17124.3,20372.72,33.53
2019-04-26T03:00+02:00,6640.05,17918.69,18850.46,34.88
2019-04-26T04:00+02:00,6635.07,19314.99,18406.73,36.48
2019-04-26T05:00+02:00,6632.13,20142.46,18976.26,39.52
2019-04-26T06:00+02:00,6656.41,21869.56,19400.64,45.48
2019-04-26T07:00+02:00,6665.6,22871.07,20683.48,53.6
2019-04-26T08:00+02:00,6640.56,23105.09,23074.65,56.38
2019-04-26T09:00+02:00,6652.96,22777.28,27124.28,52.94
2019-04-26T10:00+02:00,6649.67,22695.37,29552.9,49.93
2019-04-26T11:00+02:00,6656.44,22609.64,30843.17,46.94
2019-04-26T12:00+02:00,6657.44,22705.58,31178.82,43.96
2019-04-26T13:00+02:00,6657.42,22473.82,30976.04,42.16
2019-04-26T14:00+02:00,6668.53,22399.24,30537.87,40.35
2019-04-26T15:00+02:00,6663.33,22502.94,29813.23,40.51
2019-04-26T16:00+02:00,6652.13,22846.85,28589.68,41.46
2019-04-26T17:00+02:00,6661.53,23016.82,27011,45.72
2019-04-26T18:00+02:00,6673.29,23268.33,24323.7,45
2019-04-26T19:00+02:00,6670.89,23362.93,22346.21,49.06
2019-04-26T20:00+02:00,6679.68,23171.8,20983.99,49.66
2019-04-26T21:00+02:00,6649.71,22696.51,21105.73,46.41
2019-04-26T22:00+02:00,6671.39,21921.84,21140.87,41.97
2019-04-26T23:00+02:00,6670.75,19807.96,20469.49,37.05
2019-04-27T00:00+02:00,6651.55,17927.21,20656.2,32.02
2019-04-27T01:00+02:00,6597.09,15929.29,21955.04,30.1
2019-04-27T02:00+02:00,6577.99,14728.94,22678.03,29.05
2019-04-27T03:00+02:00,6579.46,14563.62,23293.14,28.04
2019-04-27T04:00+02:00,6574.99,14556.48,23203.35,27.43
2019-04-27T05:00+02:00,6569.86,14617.34,22263.02,26.76
2019-04-27T06:00+02:00,6349.67,15189.13,22222.38,27.02
2019-04-27T07:00+02:00,6231.59,16305.61,23127.35,31.99
2019-04-27T08:00+02:00,6237,17504.68,24985.05,37.22
2019-04-27T09:00+02:00,6225.16,18108.27,29112.07,35.41
2019-04-27T10:00+02:00,6233.45,18204.19,32966.95,32.69
2019-04-27T11:00+02:00,6231.71,17443.93,35041.38,31.99
2019-04-27T12:00+02:00,6237.98,17234.26,35800.11,30.48
2019-04-27T13:00+02:00,6212.27,16711.95,35165.92,27.9
2019-04-27T14:00+02:00,6231.8,16765.14,34418.55,24.95
2019-04-27T15:00+02:00,6226.93,16692.6,32255.83,27.82
2019-04-27T16:00+02:00,6234.98,17541.17,29314.38,30.98
2019-04-27T17:00+02:00,6237.27,18618.79,25507.13,33.1
2019-04-27T18:00+02:00,6241.7,19809.41,20972.2,38.02
2019-04-27T19:00+02:00,6241.01,20963.52,18502.85,39.92
2019-04-27T20:00+02:00,6239.95,20466.01,17283,39.25
2019-04-27T21:00+02:00,6237.84,20245.82,16991.98,37.63
2019-04-27T22:00+02:00,6247.35,20294.74,17183.45,36.36
2019-04-27T23:00+02:00,6240.92,19359.78,17629.07,31.57
2019-04-28T00:00+02:00,6267.32,17963.92,17651.81,31.24
2019-04-28T01:00+02:00,6609.17,17586.84,18016.7,29.05
2019-04-28T02:00+02:00,6471.2,16972.46,18280.33,30
2019-04-28T03:00+02:00,6301.49,16332.15,18458.66,29
2019-04-28T04:00+02:00,6313.35,15765.88,17715.53,29.53
2019-04-28T05:00+02:00,6348.03,16220.7,16636.19,29.96
2019-04-28T06:00+02:00,6599.89,16935.67,16012.45,30.71
2019-04-28T07:00+02:00,6649.63,17617.42,16676.28,31.66
2019-04-28T08:00+02:00,6691.06,18634.73,18234.68,32.05
2019-04-28T09:00+02:00,6704.42,19066.47,20830.43,34.41
2019-04-28T10:00+02:00,6705.14,19395.42,23012.25,34.48
2019-04-28T11:00+02:00,6703.86,19539.47,25025.99,35.53
2019-04-28T12:00+02:00,6700.96,19708.61,27112.18,32.6
2019-04-28T13:00+02:00,6688.92,19145.3,27886.7,31.44
2019-04-28T14:00+02:00,6688.8,19029.5,27221.32,30.4
2019-04-28T15:00+02:00,6693.92,19035.28,25562.4,29.77
2019-04-28T16:00+02:00,6690.84,19483.28,23877.16,31.74
2019-04-28T17:00+02:00,6697.39,20973.4,20788.31,35.51
2019-04-28T18:00+02:00,6688.31,23101.05,16928.44,41.68
2019-04-28T19:00+02:00,6684.26,24477.56,13264.74,45.32
2019-04-28T20:00+02:00,6687.52,24809.41,11511.31,47.75
2019-04-28T21:00+02:00,6688.88,24988.2,11526.39,46.07
2019-04-28T22:00+02:00,6683.94,25169.94,11677.8,47.76
2019-04-28T23:00+02:00,6658.04,24552.12,12071.49,44.56
2019-04-29T00:00+02:00,6677.49,23871.02,12655.57,38.53
2019-04-29T01:00+02:00,6680.68,22785.2,13113.58,36.22
2019-04-29T02:00+02:00,6679.65,21971.35,13716.51,35.57
2019-04-29T03:00+02:00,6682.65,21721.74,14321.34,35.01
2019-04-29T04:00+02:00,6690.68,22512.02,14812.56,34.18
2019-04-29T05:00+02:00,6689.94,25144.45,15764.41,36.57
2019-04-29T06:00+02:00,6690.86,27200.09,17211.13,46.82
2019-04-29T07:00+02:00,6683.59,28138.77,19998.83,52.77
2019-04-29T08:00+02:00,6691.57,28114.62,23314.44,56.71
2019-04-29T09:00+02:00,6689.39,27873.01,26703.64,51.3
2019-04-29T10:00+02:00,6689.29,27574.29,30100.57,46.99
2019-04-29T11:00+02:00,6682.71,27451.66,32260.38,45.61
2019-04-29T12:00+02:00,6676.96,27077.04,33099.17,44.06
2019-04-29T13:00+02:00,6668.53,27064.68,33406.75,43
2019-04-29T14:00+02:00,6669.11,26929.65,33333.74,40.67
2019-04-29T15:00+02:00,6679.68,26350.33,32337.49,39.41
2019-04-29T16:00+02:00,6673,26152.2,30900.13,39.9
2019-04-29T17:00+02:00,6674.15,26528.91,29278.5,42.4
2019-04-29T18:00+02:00,6671.33,26955.27,27081.2,44.97
2019-04-29T19:00+02:00,6671.6,27168.46,24683.07,47.08
2019-04-29T20:00+02:00,6683.69,27041.26,22833.64,47.81
2019-04-29T21:00+02:00,6680.65,26910.9,22144.44,46.81
2019-04-29T22:00+02:00,6683.36,26585.85,20826.57,44.86
2019-04-29T23:00+02:00,6672.61,25763.2,19682.05,38.43
2019-04-30T00:00+02:00,6654.28,24516.97,18691.19,34
2019-04-30T01:00+02:00,6654.52,24080.61,17628.66,36.07
2019-04-30T02:00+02:00,6653.82,23245.83,17207.1,35
2019-04-30T03:00+02:00,6653.95,22377.66,16842.05,35.24
2019-04-30T04:00+02:00,6657.22,22873.5,17127.34,34.44
2019-04-30T05:00+02:00,6641.58,25177.44,17344.14,37.04
2019-04-30T06:00+02:00,6596.43,27009.15,17872.17,45.62
2019-04-30T07:00+02:00,6476.77,28029.14,18965.06,52.14
2019-04-30T08:00+02:00,6658.73,28328.71,20930.03,60
2019-04-30T09:00+02:00,6670.51,28813.38,24919.43,51.47
2019-04-30T10:00+02:00,6663.03,27781.59,29956.45,47.43
2019-04-30T11:00+02:00,6661.34,26976.94,34595.18,44.85
2019-04-30T12:00+02:00,6661.35,26227.89,37673.97,40.85
2019-04-30T13:00+02:00,6659.04,25667.19,39186.43,36.49
2019-04-30T14:00+02:00,6659.8,24949.58,39118.9,34.98
2019-04-30T15:00+02:00,6661.17,24962.26,37144.7,34.94
2019-04-30T16:00+02:00,6660.88,25456.02,33591.41,35.34
2019-04-30T17:00+02:00,6648.85,26185.23,28590.12,41.3
2019-04-30T18:00+02:00,6637.52,26898.21,22984.87,47.09
2019-04-30T19:00+02:00,6648.04,27166.9,17966.71,54.4
2019-04-30T20:00+02:00,6649.91,27127.09,15994.6,51.76
2019-04-30T21:00+02:00,6633.87,26169.33,16582.51,48.71
2019-04-30T22:00+02:00,6622.78,24315.08,16927.09,46.28
2019-04-30T23:00+02:00,6615.61,22475.15,16670.09,43.41
