date,hour,france,italy,belgium,spain,uk,germany
20-06-2022,19:00 - 20:00,333.99,333.99,303.18,138.71,300,291.19
20-06-2022,20:00 - 21:00,324.61,324.61,319.17,160.01,296,316.32
20-06-2022,21:00 - 22:00,319.27,319.27,317.72,187.56,266.76,316.32
20-06-2022,22:00 - 23:00,311.19,311.19,298.95,197.91,231.5,288.71
20-06-2022,23:00 - 00:00,301.6,301.6,276.68,172.56,197.13,250.01
21-06-2022,00:00 - 01:00,279.3,281.89,271.39,170.28,210.29,264.91
21-06-2022,01:00 - 02:00,264.7,264.7,253.14,150.73,189,242.42
21-06-2022,02:00 - 03:00,239.49,261.08,236.04,148,179.66,232.91
21-06-2022,03:00 - 04:00,228.1,257.27,224.55,145.92,175,219.95
21-06-2022,04:00 - 05:00,223.11,261.58,219.83,148.8,175.11,217.17
21-06-2022,05:00 - 06:00,233.35,262.3,230.9,150.66,177.44,228.91
21-06-2022,06:00 - 07:00,297.61,297.61,297.61,149.84,163,297.61
21-06-2022,07:00 - 08:00,338.9,338.9,338.9,175.56,211,338.9
21-06-2022,08:00 - 09:00,368.04,368.04,345.34,175.56,285.34,332.02
21-06-2022,09:00 - 10:00,388,388,311.04,153.7,294.52,279.45
21-06-2022,10:00 - 11:00,390,390,287.43,145,283,237.03
21-06-2022,11:00 - 12:00,373.21,373.21,261.72,141.22,268.5,225.21
21-06-2022,12:00 - 13:00,398.62,398.62,263.78,140.44,258,219.86
21-06-2022,13:00 - 14:00,396,396,256.43,135.73,251.2,212.61
21-06-2022,14:00 - 15:00,418.75,418.75,260.95,130.25,244,210.81
21-06-2022,15:00 - 16:00,418.63,418.63,274.57,127.05,240.28,230.74
21-06-2022,16:00 - 17:00,409.92,455,299.47,126.36,260,239.93
21-06-2022,17:00 - 18:00,412.76,412.76,326.91,127.05,307,304.48
21-06-2022,18:00 - 19:00,400,400,374.43,127.05,335,373.93
21-06-2022,19:00 - 20:00,450,450,450.12,130.75,372,450.25
21-06-2022,20:00 - 21:00,457.82,457.82,457.94,146.13,365.79,458.04
21-06-2022,21:00 - 22:00,410,410,410.17,180.03,319,410.35
21-06-2022,22:00 - 23:00,373,373,373.11,180.03,283.9,373.25
21-06-2022,23:00 - 00:00,327.34,327.34,326.04,146.53,260,325.51
22-06-2022,00:00 - 01:00,300,300,268.06,153.38,217.96,272.45
22-06-2022,01:00 - 02:00,290.01,290.01,263.66,148.04,185.72,268.49
22-06-2022,02:00 - 03:00,275.6,280.64,268.8,141.58,178.91,268.9
22-06-2022,03:00 - 04:00,251.38,273.24,249.46,139.87,169.45,248.5
22-06-2022,04:00 - 05:00,255.02,270.56,255.02,142.85,168.16,255.02
22-06-2022,05:00 - 06:00,283.44,283.44,258.49,148.06,166.06,284.29
22-06-2022,06:00 - 07:00,330.53,330.53,322,148.04,173,348.49
22-06-2022,07:00 - 08:00,426.78,426.78,357.53,171.09,208.52,429.95
22-06-2022,08:00 - 09:00,467.5,467.5,391.19,170.8,293.47,387.88
22-06-2022,09:00 - 10:00,447.92,447.92,327.38,150.93,305.28,339.79
22-06-2022,10:00 - 11:00,437.42,437.42,273.46,148.67,290.9,301.49
22-06-2022,11:00 - 12:00,454.97,454.97,249,147.5,250.52,292.44
22-06-2022,12:00 - 13:00,406.78,406.78,228.4,147.19,245.31,268.9
22-06-2022,13:00 - 14:00,403.52,403.52,218.3,147.19,228.89,249.7
22-06-2022,14:00 - 15:00,440.08,440.08,158.5,140.62,226.23,244.46
22-06-2022,15:00 - 16:00,421.15,421.15,200,134.86,221.64,258.12
22-06-2022,16:00 - 17:00,410.64,420,217,133.04,226,284.1
22-06-2022,17:00 - 18:00,405.81,405.81,297.08,132.66,282.1,331.47
22-06-2022,18:00 - 19:00,412.02,412.02,360.34,134.86,344.92,398.36
22-06-2022,19:00 - 20:00,450.1,450.1,346,147.6,374.83,491.04
22-06-2022,20:00 - 21:00,441.5,441.5,431.3,172.42,358.1,462.91
22-06-2022,21:00 - 22:00,399.3,399.3,399.3,195.66,323.02,399.3
22-06-2022,22:00 - 23:00,390,390,371.68,195.62,274,374.55
22-06-2022,23:00 - 00:00,394,394,244.75,173.47,237,299.58
23-06-2022,00:00 - 01:00,297.07,297.07,285,186.5,228.35,288.59
23-06-2022,01:00 - 02:00,288.7,288.7,263.52,170.79,203.3,257.91
23-06-2022,02:00 - 03:00,278.47,281.06,258.8,153.41,203.11,250.11
23-06-2022,03:00 - 04:00,245.82,277.28,245.82,151.94,199.86,245.82
23-06-2022,04:00 - 05:00,255.08,275.83,255.08,151.84,195,255.08
23-06-2022,05:00 - 06:00,279.68,279.68,279.68,153.21,195,279.68
23-06-2022,06:00 - 07:00,336.1,336.1,336.1,148.71,201.92,336.1
23-06-2022,07:00 - 08:00,371.13,371.13,371.13,172.23,225.64,363.35
23-06-2022,08:00 - 09:00,380.57,380.57,364.35,172.23,287.22,350.39
23-06-2022,09:00 - 10:00,382.91,382.91,300.1,149.86,299.18,316.23
23-06-2022,10:00 - 11:00,363.95,363.95,252.7,147.14,280,277.83
23-06-2022,11:00 - 12:00,374.97,374.97,257.72,148.05,260,246.34
23-06-2022,12:00 - 13:00,363.96,363.96,270.13,147.34,259.67,240.7
23-06-2022,13:00 - 14:00,375.32,375.32,280.69,142.08,252.74,227.92
23-06-2022,14:00 - 15:00,376.08,385,302.71,129.7,252,228
23-06-2022,15:00 - 16:00,357.87,415,293.18,127.05,251,248.7
23-06-2022,16:00 - 17:00,351.91,415,288.62,124.55,270.08,263.06
23-06-2022,17:00 - 18:00,375.67,415,344.61,124.42,311.9,333.96
23-06-2022,18:00 - 19:00,383.55,420,371.09,124.32,362.8,367.43
23-06-2022,19:00 - 20:00,430,430,429.37,127.1,384,429.06
23-06-2022,20:00 - 21:00,413.99,429.66,413.99,142.38,381.37,413.99
23-06-2022,21:00 - 22:00,373.22,415,363.66,172.23,329.7,358.95
23-06-2022,22:00 - 23:00,405.52,405.52,372.17,180,287.2,292.36
23-06-2022,23:00 - 00:00,400,400,355.87,149.45,248.33,210.37
24-06-2022,00:00 - 01:00,315.5,315.5,290.48,161.6,235,224.84
24-06-2022,01:00 - 02:00,300.42,310,275.21,148.09,201.58,211.69
24-06-2022,02:00 - 03:00,271.2,297.4,257,143.38,194.51,204.21
24-06-2022,03:00 - 04:00,241.81,290.9,241.81,139.25,185.28,218.93
24-06-2022,04:00 - 05:00,250.95,290.84,240,136.49,179.67,223.23
24-06-2022,05:00 - 06:00,257.41,290.48,257.41,135.97,172.41,231.6
24-06-2022,06:00 - 07:00,303.21,312.48,303,131.16,171.95,302.85
24-06-2022,07:00 - 08:00,335.39,337.48,335.27,148.74,198.11,335.17
24-06-2022,08:00 - 09:00,346.32,346.32,346.32,131.77,259.29,345.74
24-06-2022,09:00 - 10:00,345.08,345.08,345.08,123.22,286.64,329.98
24-06-2022,10:00 - 11:00,338.9,338.9,326.27,119.75,267.1,304.03
24-06-2022,11:00 - 12:00,323.46,323.46,304.06,118.25,256.58,263.8
24-06-2022,12:00 - 13:00,321.83,321.83,299.19,119.48,233.87,244.01
24-06-2022,13:00 - 14:00,311.65,311.65,290.72,118.75,218.1,240.72
24-06-2022,14:00 - 15:00,292.08,312.4,267.56,116.75,201.68,214.81
24-06-2022,15:00 - 16:00,250.73,312.48,246.38,112.7,187.36,243.18
24-06-2022,16:00 - 17:00,251.33,315.99,248.04,111.7,181.68,245.47
24-06-2022,17:00 - 18:00,296.41,322.35,296.41,117.05,192,296.41
24-06-2022,18:00 - 19:00,322,322,322,121.9,198.7,322
24-06-2022,19:00 - 20:00,329.94,330,329.94,129.7,196.17,329.94
24-06-2022,20:00 - 21:00,335.2,335.2,335.2,157.64,199.6,335.2
24-06-2022,21:00 - 22:00,330.92,330.92,330.92,185.25,187.49,330.92
24-06-2022,22:00 - 23:00,320,320,320,191.52,179.96,320
24-06-2022,23:00 - 00:00,270.6,308.99,267.01,182,164.15,264.47
25-06-2022,00:00 - 01:00,262.27,315.5,261.11,185,201.1,260.65
25-06-2022,01:00 - 02:00,237.4,305.1,237.04,177.61,184.18,236.9
25-06-2022,02:00 - 03:00,214.91,294.97,214.91,169.56,163.12,214.91
25-06-2022,03:00 - 04:00,217.08,290.9,217.08,164.16,151,217.08
25-06-2022,04:00 - 05:00,203.88,290.9,203.76,160,142.32,203.74
25-06-2022,05:00 - 06:00,209.06,293.16,209.06,155.43,137.15,209.06
25-06-2022,06:00 - 07:00,226.73,296.99,226.73,148.74,128,226.73
25-06-2022,07:00 - 08:00,261.09,304,261.09,142.58,141,261.09
25-06-2022,08:00 - 09:00,269.03,305.1,269.03,130.4,147.79,269.03
25-06-2022,09:00 - 10:00,241.81,303.63,240.65,130.4,173,228.26
25-06-2022,10:00 - 11:00,251.74,290.97,226.47,129.7,171.18,185.73
25-06-2022,11:00 - 12:00,236.01,284.68,217.28,120,168.81,184.96
25-06-2022,12:00 - 13:00,239.56,275.97,217,110.25,146.45,197.65
25-06-2022,13:00 - 14:00,241.09,253,229.4,109.01,140,180.43
25-06-2022,14:00 - 15:00,257.07,257.07,219.1,97,115.38,164.06
25-06-2022,15:00 - 16:00,255.35,257.5,220.86,77.1,114.97,184.94
25-06-2022,16:00 - 17:00,254.71,282.64,240.81,65.71,114.2,220.66
25-06-2022,17:00 - 18:00,269.07,290.97,269.07,66.47,141.61,269.07
25-06-2022,18:00 - 19:00,271.57,320.6,271.57,77.1,171.18,271.57
25-06-2022,19:00 - 20:00,314.1,380,314.1,92.99,179.3,314.1
25-06-2022,20:00 - 21:00,327.17,393.99,327.17,119.73,180.5,327.17
25-06-2022,21:00 - 22:00,322.68,380,322.68,154.56,174.9,322.68
25-06-2022,22:00 - 23:00,324.02,336.95,324.02,160.38,171.18,324.02
25-06-2022,23:00 - 00:00,294.94,318.95,294.94,145,169,294.94
26-06-2022,00:00 - 01:00,288.91,308.7,288.91,141.68,135,288.91
26-06-2022,01:00 - 02:00,261.33,301.81,261.33,135.79,125.74,261.33
26-06-2022,02:00 - 03:00,232.25,300.01,227.34,134.64,120.33,217.9
26-06-2022,03:00 - 04:00,209.85,302.97,208.04,134.64,120.33,206.62
26-06-2022,04:00 - 05:00,199.2,298.2,197.17,134.64,120.33,196.78
26-06-2022,05:00 - 06:00,182.63,295.51,180.94,137.37,118.9,180.25
26-06-2022,06:00 - 07:00,176.47,285.64,174.96,139.96,117.96,174.44
26-06-2022,07:00 - 08:00,189.92,268.52,182.44,134.64,125.74,167.67
26-06-2022,08:00 - 09:00,204.17,262.18,182.84,133.12,143.75,155.09
26-06-2022,09:00 - 10:00,242.2,253.1,175.1,116.47,173.14,112.14
26-06-2022,10:00 - 11:00,235.64,235.64,167.63,107,169.24,101.36
26-06-2022,11:00 - 12:00,242.89,242.89,168.56,100.94,176,95
26-06-2022,12:00 - 13:00,266.5,266.5,177,106.7,175,83.02
26-06-2022,13:00 - 14:00,233.68,233.68,156.45,102.7,168.18,79.82
26-06-2022,14:00 - 15:00,223.57,223.57,152.02,100.4,148.15,79.82
26-06-2022,15:00 - 16:00,197.33,219.98,147.74,87.55,135,112.45
26-06-2022,16:00 - 17:00,197.22,262.18,189.57,78.75,156.5,176.23
26-06-2022,17:00 - 18:00,247.43,276.75,230.38,74.25,164.92,218.31
26-06-2022,18:00 - 19:00,296.14,305,292.55,77,164.9,289.02
26-06-2022,19:00 - 20:00,325.03,327.78,324.74,91.05,196.1,324.79
26-06-2022,20:00 - 21:00,334.48,348,333.82,124.15,199.2,333.38
26-06-2022,21:00 - 22:00,337.63,380,335.56,143.97,188.5,334.19
26-06-2022,22:00 - 23:00,336.82,350,336.17,153.21,186.4,335.71
26-06-2022,23:00 - 00:00,316.27,318.95,316,140,180.57,315.87
27-06-2022,00:00 - 01:00,296.25,300,295.81,142.43,180,295.62
27-06-2022,01:00 - 02:00,268.15,293.45,265.14,129.54,159,263.7
27-06-2022,02:00 - 03:00,272.27,285.51,264.01,120,157.58,258.07
27-06-2022,03:00 - 04:00,260.27,283.69,257.48,115.25,158,256.14
27-06-2022,04:00 - 05:00,258.92,283.9,255.92,120.5,171,254.55
27-06-2022,05:00 - 06:00,270.16,277.41,269.29,134.64,177,268.87
27-06-2022,06:00 - 07:00,330.89,330.89,330.87,142.94,181,330.91
27-06-2022,07:00 - 08:00,357.94,357.94,357.94,163.88,180.7,357.94
27-06-2022,08:00 - 09:00,371.07,371.07,371.07,157.61,233.9,371.07
27-06-2022,09:00 - 10:00,348.38,348.38,348.38,143,335,348.38
27-06-2022,10:00 - 11:00,332.54,332.54,332.54,141.68,295,332.54
27-06-2022,11:00 - 12:00,333.99,333.99,304.3,138.99,281.72,293.5
27-06-2022,12:00 - 13:00,343.73,343.73,289.94,142.43,265.55,268
27-06-2022,13:00 - 14:00,344.57,344.57,271.58,142.43,229.02,250.91
27-06-2022,14:00 - 15:00,355,355,279.6,140,181.94,251.87
27-06-2022,15:00 - 16:00,347.51,350,280.35,132,162.45,259.91
27-06-2022,16:00 - 17:00,337.4,375.96,230.9,130.92,158.53,288.57
27-06-2022,17:00 - 18:00,337.64,393.99,331.88,132,158.53,340.91
27-06-2022,18:00 - 19:00,363.02,410,350,134.64,160.53,378.59
27-06-2022,19:00 - 20:00,398.59,446,367.62,142.43,140,443.5
27-06-2022,20:00 - 21:00,391.18,424.63,388,165.02,131.97,390.37
27-06-2022,21:00 - 22:00,375.64,375.64,375.64,181,156.77,375.64
27-06-2022,22:00 - 23:00,372.17,372.17,372.17,180,132.79,372.17
27-06-2022,23:00 - 00:00,354.81,354.81,350.08,165.15,129,347.81
28-06-2022,00:00 - 01:00,317.05,334.99,288.33,147.01,119.12,266.05
28-06-2022,01:00 - 02:00,301.3,315.34,284.79,135,75,272.47
28-06-2022,02:00 - 03:00,298.46,305.67,271.82,131.4,65,254.91
28-06-2022,03:00 - 04:00,261,290.6,257.59,135,55,256.31
28-06-2022,04:00 - 05:00,269.93,287.07,267.91,137.46,55,267.66
28-06-2022,05:00 - 06:00,282.41,290.86,282.41,147.95,55,282.41
28-06-2022,06:00 - 07:00,348.95,348.95,342.16,150.56,65,359.1
28-06-2022,07:00 - 08:00,379.91,379.91,378.75,165.44,131.05,381.88
28-06-2022,08:00 - 09:00,388.74,388.74,381.21,165.02,193.29,400.93
28-06-2022,09:00 - 10:00,371.2,374.5,369.59,150.56,213.14,372.62
28-06-2022,10:00 - 11:00,355.4,379.3,310.39,139.68,209.1,313.99
28-06-2022,11:00 - 12:00,375.02,419,263.65,135,184.5,270.09
28-06-2022,12:00 - 13:00,416.06,416.06,262,140,174,250.41
28-06-2022,13:00 - 14:00,420.9,420.9,231.32,143.55,162.52,259.7
28-06-2022,14:00 - 15:00,408.7,450,263.85,136.01,150.73,252.43
28-06-2022,15:00 - 16:00,363.32,450,251.53,132.86,149,299
28-06-2022,16:00 - 17:00,361.68,450.1,284.33,131.4,148.22,324.02
28-06-2022,17:00 - 18:00,367.03,427.32,360.82,131.2,176.49,368.83
28-06-2022,18:00 - 19:00,410.89,450,393.02,131.2,194.06,434.99
28-06-2022,19:00 - 20:00,470.9,470.9,470.9,133.43,204.28,470.9
28-06-2022,20:00 - 21:00,453.14,453.14,453.14,160.56,207,453.14
28-06-2022,21:00 - 22:00,410.92,410.92,410.92,171.09,215,410.92
28-06-2022,22:00 - 23:00,396.38,396.38,396.38,170,209,396.38
28-06-2022,23:00 - 00:00,364.38,364.38,379.85,150.56,198.41,337.23
29-06-2022,00:00 - 01:00,322.23,322.23,272.73,167.01,160.39,275.06
29-06-2022,01:00 - 02:00,302.5,314,272.62,157,152.57,261.27
29-06-2022,02:00 - 03:00,285.34,291.7,259.3,145,152.57,246.47
29-06-2022,03:00 - 04:00,278.82,287.07,260.07,145,156.76,238
29-06-2022,04:00 - 05:00,278.54,284.74,262.62,146,161.51,243.27
29-06-2022,05:00 - 06:00,280.52,288.77,254.02,152.29,161.51,254.02
29-06-2022,06:00 - 07:00,315.73,315.73,315.92,168.1,161.85,315.46
29-06-2022,07:00 - 08:00,350.85,350.85,350.85,172.28,183.15,350.85
29-06-2022,08:00 - 09:00,367.11,367.11,310.95,167.01,223.67,386.95
29-06-2022,09:00 - 10:00,358.76,358.76,318.15,143.51,292,365.41
29-06-2022,10:00 - 11:00,349.06,349.06,268.8,131.4,285.25,329.64
29-06-2022,11:00 - 12:00,355.2,355.2,259.2,125.69,263.66,320.93
29-06-2022,12:00 - 13:00,331.96,331.96,276.38,125,248,303.91
29-06-2022,13:00 - 14:00,322.3,322.3,250.19,125,232.07,291.4
29-06-2022,14:00 - 15:00,325,325,250.1,119.52,239.2,294.55
29-06-2022,15:00 - 16:00,332.98,332.98,243,103.2,240.4,300.85
29-06-2022,16:00 - 17:00,333.43,333.43,259.2,96.23,258.5,308.91
29-06-2022,17:00 - 18:00,352.91,352.91,322.25,94.9,310.9,341.07
29-06-2022,18:00 - 19:00,369.95,369.95,365.67,92.07,338.6,368.86
29-06-2022,19:00 - 20:00,390.9,390.9,390.9,99.05,374.89,390.9
29-06-2022,20:00 - 21:00,390,390,390,123.2,365.11,390
29-06-2022,21:00 - 22:00,366.9,366.9,366.9,131.2,330,366.9
29-06-2022,22:00 - 23:00,353.74,353.74,352.75,131.4,289,352.77
29-06-2022,23:00 - 00:00,331.04,331.04,262.8,124.7,228.59,275.58
30-06-2022,00:00 - 01:00,325,325,282.55,139.33,N/A,285.04
30-06-2022,01:00 - 02:00,311.32,315,282.6,136.87,N/A,272.58
30-06-2022,02:00 - 03:00,298.03,302.17,278.24,136.87,N/A,274.72
30-06-2022,03:00 - 04:00,283.14,301.79,282.6,140,N/A,278
30-06-2022,04:00 - 05:00,271.79,301.55,271.79,141.38,N/A,267.63
30-06-2022,05:00 - 06:00,285.28,303.4,270.58,141.98,N/A,277.86
30-06-2022,06:00 - 07:00,339.77,339.77,339.77,143,N/A,339.77
30-06-2022,07:00 - 08:00,369.89,369.89,369.89,151,N/A,369.89
30-06-2022,08:00 - 09:00,379.63,379.63,379.63,143,N/A,379.63
30-06-2022,09:00 - 10:00,365.73,365.73,348.25,137.01,N/A,341.75
30-06-2022,10:00 - 11:00,356.3,356.3,359.25,136.7,N/A,299.02
30-06-2022,11:00 - 12:00,358.64,358.64,367.32,130.37,N/A,274.02
30-06-2022,12:00 - 13:00,358.19,358.19,366.73,127.01,N/A,276.32
30-06-2022,13:00 - 14:00,405,405,339.74,121.4,N/A,268.97
30-06-2022,14:00 - 15:00,415.38,415.38,352.06,116,N/A,278.07
30-06-2022,15:00 - 16:00,375.1,375.1,360,110.6,N/A,285.79
30-06-2022,16:00 - 17:00,366.35,366.35,346,100.41,N/A,324.09
30-06-2022,17:00 - 18:00,372.44,372.44,372.44,99.78,N/A,372.44
30-06-2022,18:00 - 19:00,409.41,409.41,409.41,99.36,N/A,409.41
30-06-2022,19:00 - 20:00,479,479,479,114.7,N/A,479
30-06-2022,20:00 - 21:00,450,450,450,139.81,N/A,450
30-06-2022,21:00 - 22:00,394.21,394.21,394.21,156,N/A,394.21
30-06-2022,22:00 - 23:00,367.95,374.24,354.07,158.6,N/A,355.17
30-06-2022,23:00 - 00:00,351.96,351.96,298.59,150,N/A,258.08
01-07-2022,00:00 - 01:00,354.99,354.99,299.7,147.64,N/A,268.71
01-07-2022,01:00 - 02:00,311.96,337.55,267.56,146.48,N/A,265.86
01-07-2022,02:00 - 03:00,306.24,335.77,286.43,143.7,N/A,268.01
01-07-2022,03:00 - 04:00,266.32,328.98,266.17,142.4,N/A,266.12
01-07-2022,04:00 - 05:00,265.65,332.09,265.45,144.96,N/A,265.38
01-07-2022,05:00 - 06:00,282.13,333.03,282.13,146.75,N/A,282.13
01-07-2022,06:00 - 07:00,355.19,355.19,355.19,146.75,N/A,355.19
01-07-2022,07:00 - 08:00,378.85,378.85,378.85,152.61,N/A,378.85
01-07-2022,08:00 - 09:00,385.19,385.19,385.19,147.64,N/A,385.19
