air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
14,0.16,-87,91.8,11.7,0,0,0,0,28.2,0.2,87.4,1008.1,8,103,2019-10-17T06:30:00+02:00,PT15M
14,0.16,-90,92.4,11.6,0,0,0,0,28.1,0.2,87.5,1008.1,8.1,101,2019-10-17T06:45:00+02:00,PT15M
14,0.16,-93,94.7,11.6,0,0,0,0,27.9,0.2,87.6,1008.1,8.1,99,2019-10-17T07:00:00+02:00,PT15M
14,0.16,-96,93.3,11.6,0,0,0,0,27.7,0,87.5,1008.2,8.2,97,2019-10-17T07:15:00+02:00,PT15M
14,0.16,-99,91.7,11.5,0,0,0,0,27.5,0,87.1,1008.2,8.2,94,2019-10-17T07:30:00+02:00,PT15M
14,0.16,-102,97,11.5,0,0,0,0,27.2,0,86.6,1008.3,8.2,92,2019-10-17T07:45:00+02:00,PT15M
14,0.16,-105,96.2,11.4,0,0,0,0,26.9,0,86.2,1008.3,8.2,90,2019-10-17T08:00:00+02:00,PT15M
14,0.16,-108,88.4,11.4,2,0,2,2,26.6,0.1,85.8,1008.4,8.2,88,2019-10-17T08:15:00+02:00,PT15M
14,0.16,-111,66.2,11.4,15,0,15,15,26.4,0.1,85.4,1008.6,8.2,86,2019-10-17T08:30:00+02:00,PT15M
14,0.16,-114,48.7,11.3,36,0,36,35,26.2,0.1,85,1008.8,8.2,83,2019-10-17T08:45:00+02:00,PT15M
14,0.16,-117,54.7,11.3,46,0,46,45,26,0.1,84.5,1009,8.1,81,2019-10-17T09:00:00+02:00,PT15M
14,0.16,-120,48.7,11.3,68,0,68,66,25.8,0,84.1,1009.1,8.1,79,2019-10-17T09:15:00+02:00,PT15M
14,0.16,-123,48.6,11.3,85,0,85,82,25.7,0,83.5,1009.1,8,77,2019-10-17T09:30:00+02:00,PT15M
14,0.16,-126,45.9,11.2,106,0,106,102,25.6,0,83,1009.2,8,76,2019-10-17T09:45:00+02:00,PT15M
14,0.16,-130,49.1,11.2,115,0,115,111,25.5,0,82.4,1009.2,7.9,74,2019-10-17T10:00:00+02:00,PT15M
14,0.16,-133,55.6,11.2,113,0,113,109,25.4,0,82.2,1009.3,7.9,72,2019-10-17T10:15:00+02:00,PT15M
14,0.16,-137,64.2,11.3,101,0,101,98,25.2,0,82.2,1009.4,7.7,71,2019-10-17T10:30:00+02:00,PT15M
14,0.16,-140,60.7,11.4,121,0,121,117,25.1,0,82.2,1009.5,7.6,69,2019-10-17T10:45:00+02:00,PT15M
15,0.16,-144,69.3,11.5,102,0,102,98,25,0,82.2,1009.6,7.5,68,2019-10-17T11:00:00+02:00,PT15M
15,0.16,-148,76.6,11.6,83,0,83,80,24.9,0,82.2,1009.7,7.3,66,2019-10-17T11:15:00+02:00,PT15M
15,0.16,-152,73.5,11.9,99,0,99,95,24.8,0,82.3,1009.8,7.1,65,2019-10-17T11:30:00+02:00,PT15M
15,0.16,-156,75.3,12.2,96,0,96,93,24.7,0,82.3,1009.9,6.8,64,2019-10-17T11:45:00+02:00,PT15M
16,0.16,-160,73.9,12.5,106,0,106,102,24.6,0,82.3,1010,6.6,63,2019-10-17T12:00:00+02:00,PT15M
16,0.16,-164,73.2,12.6,112,0,112,108,24.4,0,82.2,1010.1,6.7,63,2019-10-17T12:15:00+02:00,PT15M
16,0.16,-168,73.5,12.6,114,0,114,110,24.2,0,81.9,1010.1,7.1,62,2019-10-17T12:30:00+02:00,PT15M
16,0.16,-172,74.1,12.5,113,0,113,109,24.1,0,81.7,1010.2,7.6,62,2019-10-17T12:45:00+02:00,PT15M
16,0.16,-176,74.6,12.5,112,0,112,108,23.9,0,81.4,1010.2,8,61,2019-10-17T13:00:00+02:00,PT15M
16,0.16,180,76.4,12.5,104,0,104,101,23.6,0,81.1,1010.3,8.1,61,2019-10-17T13:15:00+02:00,PT15M
16,0.16,175,79.1,12.5,92,0,92,89,23.1,0,80.9,1010.3,7.6,62,2019-10-17T13:30:00+02:00,PT15M
16,0.16,171,81.6,12.5,80,0,80,77,22.7,0,80.6,1010.3,7.2,62,2019-10-17T13:45:00+02:00,PT15M
16,0.16,167,76.9,12.5,99,0,99,95,22.3,0,80.4,1010.3,6.8,62,2019-10-17T14:00:00+02:00,PT15M
16,0.16,163,70.2,12.5,125,0,125,120,21.8,0,80.2,1010.3,6.6,63,2019-10-17T14:15:00+02:00,PT15M
16,0.16,159,71.1,12.5,117,0,117,113,21.4,0,80.2,1010.3,6.6,64,2019-10-17T14:30:00+02:00,PT15M
16,0.16,155,72.5,12.6,107,0,107,103,21,0,80.3,1010.3,6.6,64,2019-10-17T14:45:00+02:00,PT15M
16,0.16,151,75.5,12.6,91,0,91,88,20.5,0,80.3,1010.3,6.6,66,2019-10-17T15:00:00+02:00,PT15M
16,0.16,147,71.6,12.6,99,0,99,96,20.4,0.1,80,1010.3,6.5,67,2019-10-17T15:15:00+02:00,PT15M
16,0.16,143,67.8,12.5,105,0,105,101,20.6,0.1,79.5,1010.3,6.4,68,2019-10-17T15:30:00+02:00,PT15M
16,0.16,140,62.8,12.5,112,0,112,108,20.8,0.1,79,1010.4,6.2,69,2019-10-17T15:45:00+02:00,PT15M
16,0.16,136,56.8,12.4,119,0,119,114,20.9,0.1,78.5,1010.4,6.1,71,2019-10-17T16:00:00+02:00,PT15M
16,0.16,132,49.2,12.4,125,0,125,120,21.2,0,78.3,1010.5,5.9,73,2019-10-17T16:15:00+02:00,PT15M
16,0.16,129,26,12.4,135,93,160,183,21.7,0,78.4,1010.5,5.7,74,2019-10-17T16:30:00+02:00,PT15M
16,0.16,126,18.5,12.5,107,187,152,200,22.1,0,78.5,1010.5,5.5,76,2019-10-17T16:45:00+02:00,PT15M
16,0.16,122,31.3,12.5,105,4,106,103,22.5,0,78.7,1010.5,5.3,78,2019-10-17T17:00:00+02:00,PT15M
16,0.16,119,30.1,12.5,84,4,85,83,23,0,79.4,1010.5,5.1,80,2019-10-17T17:15:00+02:00,PT15M
16,0.16,116,17.9,12.5,62,88,74,90,23.6,0,80.8,1010.5,4.9,82,2019-10-17T17:30:00+02:00,PT15M
16,0.16,113,7.8,12.5,40,153,56,83,24.3,0,82.3,1010.5,4.7,84,2019-10-17T17:45:00+02:00,PT15M
15,0.16,110,9.5,12.5,26,54,31,39,24.9,0,83.7,1010.6,4.5,86,2019-10-17T18:00:00+02:00,PT15M
15,0.16,107,12,12.5,11,0,11,10,25.4,0,84.7,1010.6,4.4,88,2019-10-17T18:15:00+02:00,PT15M
15,0.16,104,1.3,12.5,0,0,0,0,25.8,0,85.3,1010.6,4.5,91,2019-10-17T18:30:00+02:00,PT15M
15,0.16,101,0,12.5,0,0,0,0,26.2,0,85.8,1010.6,4.5,93,2019-10-17T18:45:00+02:00,PT15M
15,0.16,98,0,12.5,0,0,0,0,26.7,0,86.4,1010.7,4.6,95,2019-10-17T19:00:00+02:00,PT15M
15,0.16,95,0,12.5,0,0,0,0,27,0,86.5,1010.7,4.7,97,2019-10-17T19:15:00+02:00,PT15M
15,0.16,92,0,12.4,0,0,0,0,27.2,0,86.2,1010.7,4.8,100,2019-10-17T19:30:00+02:00,PT15M
15,0.16,89,0,12.3,0,0,0,0,27.5,0,86,1010.7,4.9,102,2019-10-17T19:45:00+02:00,PT15M
15,0.16,86,27,12.2,0,0,0,0,27.8,0,85.7,1010.8,5,104,2019-10-17T20:00:00+02:00,PT15M
15,0.16,83,69.7,12.2,0,0,0,0,28,0.3,85.5,1010.7,5.1,106,2019-10-17T20:15:00+02:00,PT15M
15,0.16,80,65.9,12.2,0,0,0,0,28.2,0.3,85.5,1010.6,5.2,109,2019-10-17T20:30:00+02:00,PT15M
15,0.16,77,70.3,12.2,0,0,0,0,28.5,0.3,85.5,1010.5,5.4,111,2019-10-17T20:45:00+02:00,PT15M
15,0.16,74,70.3,12.2,0,0,0,0,28.7,0.3,85.5,1010.4,5.5,113,2019-10-17T21:00:00+02:00,PT15M
15,0.16,70,70.3,12.2,0,0,0,0,28.9,0.4,86.1,1010.3,5.7,115,2019-10-17T21:15:00+02:00,PT15M
14,0.16,67,70.1,12.3,0,0,0,0,29.2,0.4,87.2,1010.3,5.9,117,2019-10-17T21:30:00+02:00,PT15M
14,0.16,63,69.2,12.4,0,0,0,0,29.5,0.4,88.4,1010.2,6.1,119,2019-10-17T21:45:00+02:00,PT15M
14,0.16,60,68.5,12.5,0,0,0,0,29.8,0.4,89.5,1010.2,6.4,121,2019-10-17T22:00:00+02:00,PT15M
14,0.16,56,67.6,12.5,0,0,0,0,30,0.9,90.3,1010.1,6.6,123,2019-10-17T22:15:00+02:00,PT15M
14,0.16,52,65.7,12.5,0,0,0,0,30.2,0.9,90.8,1010.1,6.7,125,2019-10-17T22:30:00+02:00,PT15M
14,0.16,48,64.4,12.6,0,0,0,0,30.4,0.9,91.2,1010.1,6.9,127,2019-10-17T22:45:00+02:00,PT15M
14,0.16,44,66.2,12.6,0,0,0,0,30.6,0.9,91.6,1010.1,7.1,129,2019-10-17T23:00:00+02:00,PT15M
14,0.16,40,75.4,12.6,0,0,0,0,30.6,1.6,91.9,1010,7.2,130,2019-10-17T23:15:00+02:00,PT15M
14,0.16,35,75.5,12.7,0,0,0,0,30.2,1.6,91.9,1009.9,7.2,132,2019-10-17T23:30:00+02:00,PT15M
14,0.16,30,75.5,12.8,0,0,0,0,29.9,1.6,91.9,1009.8,7.3,133,2019-10-17T23:45:00+02:00,PT15M
14,0.16,26,75.8,12.9,0,0,0,0,29.6,1.6,91.9,1009.7,7.3,134,2019-10-18T00:00:00+02:00,PT15M
14,0.16,20,76.3,12.9,0,0,0,0,29.1,1.2,92,1009.6,7.3,135,2019-10-18T00:15:00+02:00,PT15M
14,0.16,15,76.3,12.9,0,0,0,0,28.5,1.2,92.1,1009.5,7.3,135,2019-10-18T00:30:00+02:00,PT15M
14,0.16,10,76.3,13,0,0,0,0,27.9,1.2,92.3,1009.4,7.2,136,2019-10-18T00:45:00+02:00,PT15M
14,0.16,5,80.3,13,0,0,0,0,27.3,1.2,92.4,1009.3,7.1,136,2019-10-18T01:00:00+02:00,PT15M
14,0.16,-1,84.6,13,0,0,0,0,26.7,0.3,92.6,1009.2,7.1,136,2019-10-18T01:15:00+02:00,PT15M
14,0.16,-6,76.5,13,0,0,0,0,26.1,0.3,92.7,1009.2,7,136,2019-10-18T01:30:00+02:00,PT15M
14,0.16,-11,76.3,13.1,0,0,0,0,25.6,0.3,92.9,1009.2,7,136,2019-10-18T01:45:00+02:00,PT15M
14,0.16,-16,66.2,13.1,0,0,0,0,25,0.3,93,1009.2,6.9,135,2019-10-18T02:00:00+02:00,PT15M
14,0.15,-22,38.6,13.1,0,0,0,0,24.5,0,93.2,1009.1,6.9,135,2019-10-18T02:15:00+02:00,PT15M
14,0.15,-27,35.3,13.1,0,0,0,0,24.1,0,93.3,1009,6.7,134,2019-10-18T02:30:00+02:00,PT15M
14,0.15,-32,39.1,13.1,0,0,0,0,23.6,0,93.5,1009,6.5,133,2019-10-18T02:45:00+02:00,PT15M
14,0.15,-36,44.9,13.1,0,0,0,0,23.2,0,93.6,1008.9,6.4,131,2019-10-18T03:00:00+02:00,PT15M
14,0.15,-41,48.3,13,0,0,0,0,22.9,0,93.7,1008.8,6.3,130,2019-10-18T03:15:00+02:00,PT15M
14,0.15,-45,47.6,13,0,0,0,0,22.8,0,93.7,1008.8,6.3,128,2019-10-18T03:30:00+02:00,PT15M
14,0.15,-49,46,12.8,0,0,0,0,22.7,0,93.7,1008.7,6.3,127,2019-10-18T03:45:00+02:00,PT15M
14,0.15,-53,45.9,12.8,0,0,0,0,22.5,0,93.7,1008.7,6.3,125,2019-10-18T04:00:00+02:00,PT15M
14,0.15,-57,45.9,12.7,0,0,0,0,22.3,0,93.8,1008.7,6.3,123,2019-10-18T04:15:00+02:00,PT15M
14,0.15,-61,44.8,12.6,0,0,0,0,22,0,94.1,1008.7,6.3,121,2019-10-18T04:30:00+02:00,PT15M
13,0.15,-64,44.2,12.5,0,0,0,0,21.6,0,94.4,1008.7,6.4,119,2019-10-18T04:45:00+02:00,PT15M
13,0.15,-68,35.3,12.4,0,0,0,0,21.3,0,94.7,1008.7,6.4,117,2019-10-18T05:00:00+02:00,PT15M
13,0.15,-71,1.7,12.4,0,0,0,0,21,0,94.9,1008.7,6.4,115,2019-10-18T05:15:00+02:00,PT15M
13,0.15,-75,0,12.3,0,0,0,0,20.6,0,94.9,1008.6,6.2,113,2019-10-18T05:30:00+02:00,PT15M
13,0.15,-78,0,12.3,0,0,0,0,20.3,0,94.9,1008.5,6.1,110,2019-10-18T05:45:00+02:00,PT15M
13,0.15,-81,0,12.2,0,0,0,0,20,0,94.9,1008.4,6,108,2019-10-18T06:00:00+02:00,PT15M
13,0.15,-84,0,12.2,0,0,0,0,19.8,0,94.9,1008.3,6,106,2019-10-18T06:15:00+02:00,PT15M
13,0.15,-87,0,12,0,0,0,0,19.9,0,94.9,1008.1,6.1,104,2019-10-18T06:30:00+02:00,PT15M
13,0.15,-90,0,12,0,0,0,0,19.9,0,94.9,1008,6.3,101,2019-10-18T06:45:00+02:00,PT15M
13,0.15,-93,0,11.9,0,0,0,0,20,0,94.9,1007.8,6.5,99,2019-10-18T07:00:00+02:00,PT15M
13,0.15,-96,0,11.8,0,0,0,0,20.1,0,94.7,1007.7,6.7,97,2019-10-18T07:15:00+02:00,PT15M
13,0.15,-99,0,11.8,0,0,0,0,20.3,0,94.4,1007.7,6.8,95,2019-10-18T07:30:00+02:00,PT15M
13,0.15,-102,0,11.8,0,0,0,0,20.5,0,94.1,1007.7,7,92,2019-10-18T07:45:00+02:00,PT15M
13,0.15,-105,12.3,11.8,1,0,1,1,20.6,0,93.8,1007.7,7.2,90,2019-10-18T08:00:00+02:00,PT15M
13,0.15,-108,34.1,11.8,11,0,11,10,20.9,0,93.3,1007.7,7.3,88,2019-10-18T08:15:00+02:00,PT15M
13,0.15,-111,35.7,11.9,26,0,26,25,21.4,0,92.7,1007.7,7.4,86,2019-10-18T08:30:00+02:00,PT15M
13,0.15,-114,35.5,12,44,0,44,42,21.8,0,92.1,1007.7,7.5,84,2019-10-18T08:45:00+02:00,PT15M
13,0.15,-117,31.8,12.1,67,0,67,64,22.3,0,91.5,1007.7,7.6,82,2019-10-18T09:00:00+02:00,PT15M
14,0.15,-120,37.4,12.1,81,0,81,78,22.6,0,90.8,1007.6,7.6,80,2019-10-18T09:15:00+02:00,PT15M
14,0.15,-123,33.6,12.1,104,14,107,108,22.9,0,89.9,1007.5,7.7,78,2019-10-18T09:30:00+02:00,PT15M
14,0.15,-127,27.3,12.2,121,80,140,159,23.1,0,89.1,1007.3,7.8,76,2019-10-18T09:45:00+02:00,PT15M
14,0.15,-130,36.6,12.2,138,11,141,140,23.4,0,88.2,1007.2,7.9,74,2019-10-18T10:00:00+02:00,PT15M
14,0.15,-133,50.6,12.2,124,0,124,120,23.5,0,87.2,1007.1,7.8,72,2019-10-18T10:15:00+02:00,PT15M
15,0.15,-137,57.4,12.2,120,0,120,115,23.4,0,86.1,1007,7.7,71,2019-10-18T10:30:00+02:00,PT15M
15,0.15,-141,54.3,12.3,140,0,140,136,23.3,0,85,1006.9,7.6,69,2019-10-18T10:45:00+02:00,PT15M
15,0.15,-144,51.7,12.3,160,0,160,155,23.2,0,83.9,1006.8,7.5,68,2019-10-18T11:00:00+02:00,PT15M
15,0.15,-148,53.4,12.3,165,0,165,159,22.9,0,83,1006.7,7.5,67,2019-10-18T11:15:00+02:00,PT15M
15,0.15,-152,54.4,12.4,171,0,171,165,22.4,0,82.4,1006.5,7.7,66,2019-10-18T11:30:00+02:00,PT15M
16,0.15,-156,51.2,12.4,192,0,192,185,21.9,0,81.7,1006.4,7.9,65,2019-10-18T11:45:00+02:00,PT15M
16,0.15,-160,48.1,12.5,212,0,212,205,21.4,0,81.1,1006.2,8.1,64,2019-10-18T12:00:00+02:00,PT15M
16,0.15,-164,42,12.5,244,0,244,236,21.1,0,80.1,1006,8.4,63,2019-10-18T12:15:00+02:00,PT15M
16,0.15,-168,41.2,12.5,253,0,253,244,21.1,0,78.8,1005.7,8.7,62,2019-10-18T12:30:00+02:00,PT15M
16,0.15,-172,34.5,12.4,264,47,286,298,21.1,0,77.6,1005.4,9,62,2019-10-18T12:45:00+02:00,PT15M
17,0.15,-176,24.9,12.4,232,211,332,413,21.1,0,76.4,1005.1,9.3,62,2019-10-18T13:00:00+02:00,PT15M
17,0.15,179,10.9,12.4,165,484,394,578,21.4,0,75.2,1004.8,9.6,62,2019-10-18T13:15:00+02:00,PT15M
17,0.15,175,14.3,12.2,183,410,376,535,22.1,0,74.1,1004.6,9.8,62,2019-10-18T13:30:00+02:00,PT15M
17,0.15,171,16.9,12.2,195,355,360,498,22.8,0,73.1,1004.4,9.9,62,2019-10-18T13:45:00+02:00,PT15M
17,0.15,167,24.1,12,223,215,322,405,23.5,0,72,1004.2,10.1,63,2019-10-18T14:00:00+02:00,PT15M
17,0.15,163,34.2,12,251,46,272,284,24,0.2,71.3,1004.1,10.4,63,2019-10-18T14:15:00+02:00,PT15M
17,0.15,159,49.7,11.9,201,1,202,195,24.2,0.2,71,1003.9,10.7,64,2019-10-18T14:30:00+02:00,PT15M
17,0.15,155,69.7,11.8,116,0,116,112,24.3,0.2,70.6,1003.8,11.1,65,2019-10-18T14:45:00+02:00,PT15M
17,0.15,151,70.4,11.7,109,0,109,105,24.5,0.2,70.3,1003.7,11.4,66,2019-10-18T15:00:00+02:00,PT15M
17,0.15,147,89.5,11.6,36,0,36,35,24.2,3.1,71.3,1003.7,11.5,67,2019-10-18T15:15:00+02:00,PT15M
16,0.15,143,88.9,11.5,36,0,36,35,23.3,3.1,73.8,1003.8,11.3,68,2019-10-18T15:30:00+02:00,PT15M
15,0.15,140,77.7,11.3,66,0,66,64,22.4,3.1,76.4,1003.9,11.1,70,2019-10-18T15:45:00+02:00,PT15M
15,0.15,136,66.5,11.2,92,0,92,88,21.6,3.1,79.2,1004,11,71,2019-10-18T16:00:00+02:00,PT15M
14,0.15,133,68.2,11,78,0,78,75,20.4,1.5,80.6,1004.1,11,73,2019-10-18T16:15:00+02:00,PT15M
14,0.15,129,59.2,10.7,88,0,88,85,18.8,1.5,80.7,1004.3,11,75,2019-10-18T16:30:00+02:00,PT15M
14,0.15,126,52.7,10.5,88,0,88,85,17.3,1.5,80.8,1004.5,11,76,2019-10-18T16:45:00+02:00,PT15M
13,0.15,123,53,10.2,73,0,73,71,15.8,1.5,80.9,1004.6,11,78,2019-10-18T17:00:00+02:00,PT15M
13,0.15,119,43.3,9.9,69,0,69,67,14.9,0,80.2,1004.8,11,80,2019-10-18T17:15:00+02:00,PT15M
13,0.15,116,14.7,9.6,57,159,78,109,14.7,0,78.7,1005.1,11,82,2019-10-18T17:30:00+02:00,PT15M
13,0.15,113,5,9.3,35,226,58,99,14.5,0,77.3,1005.3,11,84,2019-10-18T17:45:00+02:00,PT15M
13,0.15,110,6.6,9,24,84,31,44,14.3,0,75.9,1005.5,11,87,2019-10-18T18:00:00+02:00,PT15M
13,0.15,107,1.2,8.6,9,19,10,12,14.1,0,75,1005.7,10.9,89,2019-10-18T18:15:00+02:00,PT15M
13,0.15,104,0,8.4,0,0,0,0,13.8,0,74.5,1005.9,10.7,91,2019-10-18T18:30:00+02:00,PT15M
13,0.15,101,0,8.1,0,0,0,0,13.6,0,74.1,1006.1,10.4,93,2019-10-18T18:45:00+02:00,PT15M
12,0.15,98,0,7.8,0,0,0,0,13.3,0,73.7,1006.3,10.2,95,2019-10-18T19:00:00+02:00,PT15M
12,0.15,95,0,7.5,0,0,0,0,13.1,0,73.5,1006.5,9.9,98,2019-10-18T19:15:00+02:00,PT15M
12,0.15,92,0,7.4,0,0,0,0,12.9,0,73.5,1006.6,9.8,100,2019-10-18T19:30:00+02:00,PT15M
12,0.15,89,0,7.3,0,0,0,0,12.7,0,73.4,1006.8,9.6,102,2019-10-18T19:45:00+02:00,PT15M
12,0.15,86,0,7.2,0,0,0,0,12.5,0,73.4,1006.9,9.5,104,2019-10-18T20:00:00+02:00,PT15M
12,0.15,83,0,7.1,0,0,0,0,12.5,0,73.5,1007,9.4,107,2019-10-18T20:15:00+02:00,PT15M
12,0.15,80,0,7,0,0,0,0,12.6,0,73.6,1007.2,9.4,109,2019-10-18T20:30:00+02:00,PT15M
12,0.15,77,0,7,0,0,0,0,12.7,0,73.7,1007.3,9.5,111,2019-10-18T20:45:00+02:00,PT15M
11,0.15,74,0,6.9,0,0,0,0,12.8,0,73.8,1007.5,9.5,113,2019-10-18T21:00:00+02:00,PT15M
11,0.15,71,0,6.8,0,0,0,0,12.9,0,73.8,1007.6,9.5,116,2019-10-18T21:15:00+02:00,PT15M
11,0.15,67,0,6.7,0,0,0,0,12.9,0,73.8,1007.6,9.4,118,2019-10-18T21:30:00+02:00,PT15M
11,0.15,64,0,6.6,0,0,0,0,13,0,73.8,1007.7,9.4,120,2019-10-18T21:45:00+02:00,PT15M
11,0.15,60,0,6.5,0,0,0,0,13,0,73.8,1007.7,9.4,122,2019-10-18T22:00:00+02:00,PT15M
11,0.15,56,0,6.4,0,0,0,0,13,0,73.8,1007.8,9.3,124,2019-10-18T22:15:00+02:00,PT15M
11,0.15,52,0,6.4,0,0,0,0,12.8,0,73.9,1007.8,9.2,126,2019-10-18T22:30:00+02:00,PT15M
11,0.15,48,0,6.4,0,0,0,0,12.6,0,74.1,1007.8,9,127,2019-10-18T22:45:00+02:00,PT15M
11,0.15,44,0,6.4,0,0,0,0,12.4,0,74.2,1007.8,8.9,129,2019-10-18T23:00:00+02:00,PT15M
11,0.15,40,0,6.3,0,0,0,0,12.5,0,74.1,1007.9,8.8,130,2019-10-18T23:15:00+02:00,PT15M
11,0.15,35,0,6.2,0,0,0,0,12.7,0,73.8,1007.9,8.7,132,2019-10-18T23:30:00+02:00,PT15M
11,0.15,30,0,6,0,0,0,0,13,0,73.6,1007.9,8.7,133,2019-10-18T23:45:00+02:00,PT15M
11,0.15,26,0,5.9,0,0,0,0,13.3,0,73.3,1007.9,8.6,134,2019-10-19T00:00:00+02:00,PT15M
10,0.15,21,0,5.8,0,0,0,0,13.4,0,73.4,1008,8.5,135,2019-10-19T00:15:00+02:00,PT15M
10,0.15,15,0,5.9,0,0,0,0,13.4,0,73.7,1008,8.3,136,2019-10-19T00:30:00+02:00,PT15M
10,0.15,10,0,5.9,0,0,0,0,13.4,0,74.1,1008.1,8.2,136,2019-10-19T00:45:00+02:00,PT15M
10,0.15,5,0,6,0,0,0,0,13.5,0,74.5,1008.1,8,137,2019-10-19T01:00:00+02:00,PT15M
10,0.15,-1,0,6,0,0,0,0,13.5,0,75,1008.1,7.9,137,2019-10-19T01:15:00+02:00,PT15M
10,0.15,-6,0,6.1,0,0,0,0,13.5,0,75.6,1008.1,7.9,137,2019-10-19T01:30:00+02:00,PT15M
10,0.15,-11,0,6.1,0,0,0,0,13.5,0,76.3,1008,7.8,136,2019-10-19T01:45:00+02:00,PT15M
10,0.15,-17,19,6.2,0,0,0,0,13.6,0,76.9,1008,7.8,136,2019-10-19T02:00:00+02:00,PT15M
10,0.14,-22,50.4,6.2,0,0,0,0,13.6,0,77.3,1007.9,7.8,135,2019-10-19T02:15:00+02:00,PT15M
10,0.14,-27,46,6.2,0,0,0,0,13.5,0,77.5,1007.9,7.8,134,2019-10-19T02:30:00+02:00,PT15M
10,0.14,-32,38.8,6.3,0,0,0,0,13.5,0,77.6,1007.9,7.8,133,2019-10-19T02:45:00+02:00,PT15M
10,0.14,-36,24.8,6.3,0,0,0,0,13.4,0,77.7,1007.9,7.8,132,2019-10-19T03:00:00+02:00,PT15M
10,0.14,-41,35.3,6.3,0,0,0,0,13.3,0,78,1007.9,7.7,130,2019-10-19T03:15:00+02:00,PT15M
10,0.14,-45,45,6.4,0,0,0,0,13.2,0,78.4,1007.9,7.7,129,2019-10-19T03:30:00+02:00,PT15M
10,0.14,-49,43.5,6.4,0,0,0,0,13.1,0,78.8,1007.8,7.6,127,2019-10-19T03:45:00+02:00,PT15M
10,0.14,-53,44.3,6.5,0,0,0,0,13,0,79.2,1007.8,7.5,125,2019-10-19T04:00:00+02:00,PT15M
10,0.14,-57,45.2,6.5,0,0,0,0,13,0,79.5,1007.7,7.6,123,2019-10-19T04:15:00+02:00,PT15M
10,0.14,-61,41.6,6.5,0,0,0,0,13.1,0,79.8,1007.7,7.7,121,2019-10-19T04:30:00+02:00,PT15M
10,0.14,-65,38,6.6,0,0,0,0,13.2,0,80.1,1007.6,7.8,119,2019-10-19T04:45:00+02:00,PT15M
10,0.14,-68,50.3,6.6,0,0,0,0,13.3,0,80.3,1007.6,8,117,2019-10-19T05:00:00+02:00,PT15M
10,0.14,-72,72.6,6.6,0,0,0,0,13.5,0,80.6,1007.5,8.1,115,2019-10-19T05:15:00+02:00,PT15M
10,0.14,-75,76.3,6.7,0,0,0,0,13.8,0,80.9,1007.5,8.1,113,2019-10-19T05:30:00+02:00,PT15M
10,0.14,-78,76.1,6.7,0,0,0,0,14.1,0,81.2,1007.5,8.2,111,2019-10-19T05:45:00+02:00,PT15M
10,0.14,-81,75.5,6.8,0,0,0,0,14.4,0,81.5,1007.5,8.2,108,2019-10-19T06:00:00+02:00,PT15M
10,0.14,-84,75.3,6.8,0,0,0,0,14.7,0,81.7,1007.5,8.2,106,2019-10-19T06:15:00+02:00,PT15M
10,0.14,-87,74.7,6.8,0,0,0,0,15.2,0,82,1007.5,8.2,104,2019-10-19T06:30:00+02:00,PT15M
10,0.14,-90,74.7,6.9,0,0,0,0,15.6,0,82.3,1007.4,8.1,102,2019-10-19T06:45:00+02:00,PT15M
10,0.14,-93,75,6.9,0,0,0,0,16,0,82.6,1007.4,8,99,2019-10-19T07:00:00+02:00,PT15M
10,0.14,-96,75.8,6.9,0,0,0,0,16.5,0,82.8,1007.3,8,97,2019-10-19T07:15:00+02:00,PT15M
10,0.14,-99,76.6,7,0,0,0,0,16.9,0,82.9,1007.2,8,95,2019-10-19T07:30:00+02:00,PT15M
10,0.14,-102,76.6,7.1,0,0,0,0,17.4,0,83.1,1007,8,93,2019-10-19T07:45:00+02:00,PT15M
10,0.14,-105,75,7.2,0,0,0,0,17.8,0,83.2,1006.9,8,90,2019-10-19T08:00:00+02:00,PT15M
10,0.14,-108,67.2,7.2,5,0,5,5,18.3,0,83.2,1006.8,8,88,2019-10-19T08:15:00+02:00,PT15M
10,0.14,-111,55.5,7.4,16,0,16,15,18.7,0,83.1,1006.8,8,86,2019-10-19T08:30:00+02:00,PT15M
10,0.14,-114,59.7,7.4,26,0,26,25,19.1,0,83,1006.8,8.1,84,2019-10-19T08:45:00+02:00,PT15M
10,0.14,-117,45.9,7.6,51,0,51,49,19.5,0,82.9,1006.8,8.1,82,2019-10-19T09:00:00+02:00,PT15M
11,0.14,-120,34.9,7.7,81,3,82,80,19.8,0,82.5,1006.7,8.1,80,2019-10-19T09:15:00+02:00,PT15M
11,0.14,-124,19.7,7.9,93,159,127,166,19.9,0,81.8,1006.6,8,78,2019-10-19T09:30:00+02:00,PT15M
11,0.14,-127,11.4,8.2,91,321,168,252,20.1,0,81.2,1006.6,7.9,76,2019-10-19T09:45:00+02:00,PT15M
12,0.14,-130,12.6,8.4,104,328,192,284,20.2,0,80.5,1006.5,7.8,74,2019-10-19T10:00:00+02:00,PT15M
12,0.14,-134,14.5,8.6,120,316,214,307,20.4,0,79.7,1006.4,7.7,73,2019-10-19T10:15:00+02:00,PT15M
12,0.14,-137,12.9,8.7,123,368,243,356,20.6,0,78.7,1006.4,7.5,71,2019-10-19T10:30:00+02:00,PT15M
