air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_direction_100m,wind_speed_100m,zenith,period_end,period
5,0.17,-93,84.3,3.2,0,0,0,0,0,89.8,997.9,252,9.6,114,2019-01-17T06:45:00+02:00,PT15M
5,0.17,-96,84.3,3.2,0,0,0,0,0,89.5,997.9,253,9.5,112,2019-01-17T07:00:00+02:00,PT15M
5,0.17,-99,89.8,3.2,0,0,0,0,0,89.2,997.9,252,9.4,110,2019-01-17T07:15:00+02:00,PT15M
5,0.17,-102,92,3.1,0,0,0,0,0,88.9,998,251,9.4,108,2019-01-17T07:30:00+02:00,PT15M
5,0.17,-105,89.3,3,0,0,0,0,0,88.6,998.1,251,9.3,105,2019-01-17T07:45:00+02:00,PT15M
5,0.17,-107,68.8,2.9,0,0,0,0,0,88.3,998.2,250,9.3,103,2019-01-17T08:00:00+02:00,PT15M
5,0.17,-110,2.5,2.8,0,0,0,0,0,87.8,998.2,248,9.3,101,2019-01-17T08:15:00+02:00,PT15M
5,0.17,-113,0,2.7,0,0,0,0,0,87.2,998.2,247,9.3,99,2019-01-17T08:30:00+02:00,PT15M
5,0.17,-116,0,2.6,0,0,0,0,0,86.6,998.2,246,9.3,97,2019-01-17T08:45:00+02:00,PT15M
5,0.17,-119,0,2.5,0,0,0,0,0,85.9,998.2,244,9.4,95,2019-01-17T09:00:00+02:00,PT15M
5,0.17,-122,0,2.4,0,0,0,0,0,85.4,998.2,243,9.4,93,2019-01-17T09:15:00+02:00,PT15M
5,0.17,-125,0,2.2,0,0,0,0,0,85,998.3,242,9.4,91,2019-01-17T09:30:00+02:00,PT15M
5,0.17,-128,0,2.2,5,10,6,8,0,84.5,998.4,241,9.5,89,2019-01-17T09:45:00+02:00,PT15M
5,0.17,-131,0,2,17,82,24,49,0,84,998.5,240,9.5,87,2019-01-17T10:00:00+02:00,PT15M
5,0.17,-134,4.2,2,29,165,43,98,0,83.5,998.5,239,9.5,86,2019-01-17T10:15:00+02:00,PT15M
5,0.17,-137,11.6,1.9,44,166,61,119,0,82.9,998.6,238,9.5,84,2019-01-17T10:30:00+02:00,PT15M
5,0.17,-140,22.6,1.9,63,69,72,96,0,82.3,998.7,238,9.5,83,2019-01-17T10:45:00+02:00,PT15M
5,0.17,-143,35.6,1.8,75,0,75,73,0,81.8,998.8,237,9.5,81,2019-01-17T11:00:00+02:00,PT15M
5,0.17,-146,33.7,1.8,93,0,93,90,0,81,998.8,237,9.4,80,2019-01-17T11:15:00+02:00,PT15M
5,0.17,-150,32.5,1.8,108,4,109,107,0,80,998.8,237,9.2,79,2019-01-17T11:30:00+02:00,PT15M
5,0.17,-153,30.7,1.7,118,33,125,137,0,79,998.7,237,9,78,2019-01-17T11:45:00+02:00,PT15M
5,0.17,-157,31.8,1.7,129,28,135,144,0,78.1,998.7,237,8.8,77,2019-01-17T12:00:00+02:00,PT15M
5,0.17,-160,36,1.7,137,0,137,132,0,77.2,998.6,237,8.8,76,2019-01-17T12:15:00+02:00,PT15M
6,0.17,-164,36.3,1.7,143,7,145,143,0,76.4,998.5,237,9.2,75,2019-01-17T12:30:00+02:00,PT15M
6,0.17,-167,28.1,1.6,144,101,171,215,0,75.6,998.4,237,9.5,75,2019-01-17T12:45:00+02:00,PT15M
6,0.17,-171,23.7,1.6,139,178,188,269,0,74.8,998.3,237,9.8,74,2019-01-17T13:00:00+02:00,PT15M
6,0.17,-175,27.3,1.6,148,123,183,238,0.3,74.5,998.2,237,9.9,74,2019-01-17T13:15:00+02:00,PT15M
6,0.17,-178,38.2,1.6,157,0,157,152,0.3,74.6,998.1,239,9.7,74,2019-01-17T13:30:00+02:00,PT15M
6,0.17,178,39.2,1.5,154,0,154,149,0.3,74.7,998,240,9.5,74,2019-01-17T13:45:00+02:00,PT15M
6,0.17,175,44.6,1.5,139,0,139,134,0.3,74.8,997.9,242,9.3,74,2019-01-17T14:00:00+02:00,PT15M
6,0.17,171,62.7,1.5,91,0,91,88,0.4,75.3,997.8,243,9.2,74,2019-01-17T14:15:00+02:00,PT15M
5,0.17,167,65.1,1.4,82,0,82,79,0.4,76.1,997.7,243,9.2,75,2019-01-17T14:30:00+02:00,PT15M
5,0.17,164,62.8,1.3,83,0,83,80,0.4,76.9,997.6,244,9.1,75,2019-01-17T14:45:00+02:00,PT15M
5,0.17,160,61.7,1.2,80,0,80,77,0.4,77.7,997.5,244,9.1,76,2019-01-17T15:00:00+02:00,PT15M
5,0.17,157,57.3,1.3,82,0,82,79,0.6,79.2,997.5,245,9,77,2019-01-17T15:15:00+02:00,PT15M
4,0.17,153,50.6,1.4,86,0,86,83,0.6,81.4,997.4,245,8.9,78,2019-01-17T15:30:00+02:00,PT15M
4,0.17,150,50.7,1.5,76,0,76,73,0.6,83.8,997.4,245,8.7,79,2019-01-17T15:45:00+02:00,PT15M
4,0.17,146,42.1,1.6,77,0,77,74,0.6,86.2,997.3,246,8.6,80,2019-01-17T16:00:00+02:00,PT15M
4,0.17,143,40.4,1.7,65,0,65,63,0.5,88.1,997.3,247,8.5,81,2019-01-17T16:15:00+02:00,PT15M
3,0.17,140,37,1.8,55,0,55,53,0.5,89.5,997.4,249,8.4,83,2019-01-17T16:30:00+02:00,PT15M
3,0.17,137,47.2,1.9,34,0,34,33,0.5,90.9,997.5,251,8.4,84,2019-01-17T16:45:00+02:00,PT15M
3,0.17,134,61.5,2,16,0,16,16,0.5,92.4,997.6,253,8.3,86,2019-01-17T17:00:00+02:00,PT15M
3,0.17,131,61.8,2,9,0,9,8,0.1,93,997.7,256,8.3,87,2019-01-17T17:15:00+02:00,PT15M
3,0.17,128,66.5,1.9,2,0,2,2,0.1,92.6,998,261,8.4,89,2019-01-17T17:30:00+02:00,PT15M
3,0.17,125,65.4,1.8,0,0,0,0,0.1,92.3,998.2,266,8.6,91,2019-01-17T17:45:00+02:00,PT15M
3,0.17,122,66,1.7,0,0,0,0,0.1,92,998.5,270,8.8,93,2019-01-17T18:00:00+02:00,PT15M
3,0.17,119,76.7,1.6,0,0,0,0,0,91.5,998.7,273,8.9,95,2019-01-17T18:15:00+02:00,PT15M
3,0.17,116,84.9,1.4,0,0,0,0,0,90.8,998.9,274,9,97,2019-01-17T18:30:00+02:00,PT15M
3,0.17,113,86.1,1.3,0,0,0,0,0,90.2,999.2,275,9,99,2019-01-17T18:45:00+02:00,PT15M
3,0.17,110,84.3,1.1,0,0,0,0,0,89.5,999.4,276,9,101,2019-01-17T19:00:00+02:00,PT15M
3,0.17,107,80.6,0.9,0,0,0,0,0,89,999.6,277,9.2,103,2019-01-17T19:15:00+02:00,PT15M
2,0.17,104,77.5,0.7,0,0,0,0,0,88.5,1000,276,9.4,105,2019-01-17T19:30:00+02:00,PT15M
2,0.17,102,74.1,0.6,0,0,0,0,0,88,1000.3,275,9.6,108,2019-01-17T19:45:00+02:00,PT15M
2,0.17,99,57.2,0.4,0,0,0,0,0,87.5,1000.6,275,9.8,110,2019-01-17T20:00:00+02:00,PT15M
2,0.17,96,2.2,0.2,0,0,0,0,0,87.2,1000.8,274,9.9,112,2019-01-17T20:15:00+02:00,PT15M
2,0.17,93,0,0.1,0,0,0,0,0,87,1001,274,9.7,114,2019-01-17T20:30:00+02:00,PT15M
2,0.17,90,0,-0,0,0,0,0,0,86.8,1001.3,273,9.6,117,2019-01-17T20:45:00+02:00,PT15M
2,0.17,87,0,-0.1,0,0,0,0,0,86.7,1001.5,273,9.5,119,2019-01-17T21:00:00+02:00,PT15M
2,0.17,84,0,-0.2,0,0,0,0,0,86.4,1001.7,272,9.4,121,2019-01-17T21:15:00+02:00,PT15M
2,0.17,81,0,-0.4,0,0,0,0,0,86.1,1002,271,9.4,123,2019-01-17T21:30:00+02:00,PT15M
2,0.17,78,0,-0.4,0,0,0,0,0,85.8,1002.2,271,9.3,126,2019-01-17T21:45:00+02:00,PT15M
2,0.17,74,0,-0.6,0,0,0,0,0,85.5,1002.4,270,9.3,128,2019-01-17T22:00:00+02:00,PT15M
2,0.17,71,0,-0.6,0,0,0,0,0.1,85.6,1002.6,270,9.3,130,2019-01-17T22:15:00+02:00,PT15M
2,0.17,67,0,-0.6,0,0,0,0,0.1,86.2,1002.9,270,9.4,132,2019-01-17T22:30:00+02:00,PT15M
1,0.17,63,0,-0.5,0,0,0,0,0.1,86.9,1003.1,270,9.5,134,2019-01-17T22:45:00+02:00,PT15M
1,0.17,59,16.4,-0.5,0,0,0,0,0.1,87.5,1003.4,270,9.6,136,2019-01-17T23:00:00+02:00,PT15M
1,0.17,55,45.5,-0.5,0,0,0,0,0.2,88,1003.7,273,9.5,138,2019-01-17T23:15:00+02:00,PT15M
1,0.17,50,45.9,-0.6,0,0,0,0,0.2,88.3,1004.1,277,9.2,140,2019-01-17T23:30:00+02:00,PT15M
1,0.17,45,45.9,-0.6,0,0,0,0,0.2,88.6,1004.4,281,9,142,2019-01-17T23:45:00+02:00,PT15M
1,0.17,40,45.9,-0.7,0,0,0,0,0.2,88.9,1004.8,286,8.9,143,2019-01-18T00:00:00+02:00,PT15M
1,0.17,35,45.9,-0.7,0,0,0,0,0.3,89.1,1005.1,290,8.7,145,2019-01-18T00:15:00+02:00,PT15M
1,0.17,29,45.9,-0.8,0,0,0,0,0.3,89,1005.5,296,8.5,146,2019-01-18T00:30:00+02:00,PT15M
1,0.17,23,46.3,-0.8,0,0,0,0,0.3,89,1005.9,302,8.3,147,2019-01-18T00:45:00+02:00,PT15M
1,0.17,16,46.8,-0.9,0,0,0,0,0.3,89,1006.3,308,8.3,147,2019-01-18T01:00:00+02:00,PT15M
1,0.17,10,46,-0.9,0,0,0,0,0.1,89.2,1006.7,312,8.2,148,2019-01-18T01:15:00+02:00,PT15M
1,0.17,3,45.9,-1,0,0,0,0,0.1,89.5,1007.1,316,8.1,148,2019-01-18T01:30:00+02:00,PT15M
0,0.17,-3,45.9,-1,0,0,0,0,0.1,89.8,1007.5,320,8,148,2019-01-18T01:45:00+02:00,PT15M
0,0.17,-10,36.2,-1.1,0,0,0,0,0.1,90.2,1007.9,323,7.9,148,2019-01-18T02:00:00+02:00,PT15M
0,0.19,-16,13.2,-1.2,0,0,0,0,0,90.1,1008.2,325,7.8,147,2019-01-18T02:15:00+02:00,PT15M
0,0.19,-23,12.8,-1.4,0,0,0,0,0,89.8,1008.6,324,7.7,147,2019-01-18T02:30:00+02:00,PT15M
-0,0.19,-29,12.8,-1.5,0,0,0,0,0,89.5,1009,322,7.5,146,2019-01-18T02:45:00+02:00,PT15M
-0,0.19,-34,12.8,-1.7,0,0,0,0,0,89.1,1009.4,321,7.3,145,2019-01-18T03:00:00+02:00,PT15M
-0,0.19,-40,12.8,-1.9,0,0,0,0,0,89,1009.7,320,7.2,143,2019-01-18T03:15:00+02:00,PT15M
-1,0.19,-45,9.9,-2.1,0,0,0,0,0,88.9,1010.1,318,7.2,142,2019-01-18T03:30:00+02:00,PT15M
-1,0.19,-50,1.2,-2.3,0,0,0,0,0,88.9,1010.4,316,7.3,140,2019-01-18T03:45:00+02:00,PT15M
-1,0.19,-54,0,-2.5,0,0,0,0,0,88.9,1010.8,314,7.3,138,2019-01-18T04:00:00+02:00,PT15M
-1,0.19,-59,0,-2.7,0,0,0,0,0,88.8,1011.1,313,7.3,136,2019-01-18T04:15:00+02:00,PT15M
-1,0.19,-63,0,-2.9,0,0,0,0,0,88.6,1011.4,312,7.3,134,2019-01-18T04:30:00+02:00,PT15M
-2,0.19,-67,0,-3.2,0,0,0,0,0,88.4,1011.7,312,7.3,132,2019-01-18T04:45:00+02:00,PT15M
-2,0.19,-70,0,-3.4,0,0,0,0,0,88.3,1012,311,7.2,130,2019-01-18T05:00:00+02:00,PT15M
-2,0.19,-74,0,-3.6,0,0,0,0,0,88.1,1012.3,310,7.2,128,2019-01-18T05:15:00+02:00,PT15M
-2,0.19,-77,0,-3.7,0,0,0,0,0,87.9,1012.5,309,7,126,2019-01-18T05:30:00+02:00,PT15M
-2,0.19,-81,0,-3.8,0,0,0,0,0,87.7,1012.8,308,6.9,123,2019-01-18T05:45:00+02:00,PT15M
-2,0.19,-84,0,-3.9,0,0,0,0,0,87.6,1013.1,308,6.7,121,2019-01-18T06:00:00+02:00,PT15M
-2,0.19,-87,0,-4,0,0,0,0,0,87.6,1013.3,306,6.6,119,2019-01-18T06:15:00+02:00,PT15M
-2,0.19,-90,0,-4.2,0,0,0,0,0,87.9,1013.5,305,6.4,117,2019-01-18T06:30:00+02:00,PT15M
-3,0.19,-93,0,-4.2,0,0,0,0,0,88.3,1013.7,303,6.3,114,2019-01-18T06:45:00+02:00,PT15M
-3,0.19,-96,0,-4.4,0,0,0,0,0,88.6,1013.9,301,6.2,112,2019-01-18T07:00:00+02:00,PT15M
-3,0.19,-99,0,-4.4,0,0,0,0,0,89,1014.1,299,6.1,110,2019-01-18T07:15:00+02:00,PT15M
-3,0.19,-102,0,-4.5,0,0,0,0,0,89.5,1014.3,297,6,108,2019-01-18T07:30:00+02:00,PT15M
-3,0.19,-104,0,-4.5,0,0,0,0,0,90,1014.5,294,5.9,105,2019-01-18T07:45:00+02:00,PT15M
-3,0.19,-107,0,-4.6,0,0,0,0,0,90.5,1014.8,292,5.8,103,2019-01-18T08:00:00+02:00,PT15M
-3,0.19,-110,0,-4.6,0,0,0,0,0,90.8,1015,289,5.7,101,2019-01-18T08:15:00+02:00,PT15M
-3,0.19,-113,0,-4.6,0,0,0,0,0,91,1015.2,286,5.6,99,2019-01-18T08:30:00+02:00,PT15M
-3,0.19,-116,0,-4.7,0,0,0,0,0,91.1,1015.4,282,5.5,97,2019-01-18T08:45:00+02:00,PT15M
-4,0.19,-119,0,-4.7,0,0,0,0,0,91.3,1015.6,279,5.5,95,2019-01-18T09:00:00+02:00,PT15M
-4,0.19,-121,0,-4.6,0,0,0,0,0,91.5,1015.8,275,5.5,93,2019-01-18T09:15:00+02:00,PT15M
-3,0.19,-124,0,-4.6,0,0,0,0,0,91.7,1016,271,5.6,91,2019-01-18T09:30:00+02:00,PT15M
-3,0.19,-127,0,-4.4,5,37,9,17,0,91.8,1016.1,267,5.7,89,2019-01-18T09:45:00+02:00,PT15M
-3,0.19,-130,0,-4.4,15,174,30,81,0,92,1016.3,263,5.8,87,2019-01-18T10:00:00+02:00,PT15M
-3,0.19,-133,0,-4.2,22,371,54,171,0,91.8,1016.5,260,5.9,86,2019-01-18T10:15:00+02:00,PT15M
-3,0.19,-137,0,-4,28,499,80,242,0,91.1,1016.7,257,6,84,2019-01-18T10:30:00+02:00,PT15M
-2,0.19,-140,0,-3.7,33,556,105,292,0,90.4,1016.8,254,6.2,82,2019-01-18T10:45:00+02:00,PT15M
-2,0.19,-143,0,-3.5,37,597,130,337,0,89.8,1017,252,6.3,81,2019-01-18T11:00:00+02:00,PT15M
-2,0.19,-146,0,-3.3,41,630,153,377,0,88.6,1017.2,251,6.3,80,2019-01-18T11:15:00+02:00,PT15M
-1,0.19,-150,0,-3,45,655,175,414,0,86.8,1017.3,250,6.3,79,2019-01-18T11:30:00+02:00,PT15M
-1,0.19,-153,0,-2.8,48,675,194,447,0,85.1,1017.4,250,6.3,77,2019-01-18T11:45:00+02:00,PT15M
-0,0.19,-157,0,-2.5,51,690,212,475,0,83.5,1017.5,250,6.3,76,2019-01-18T12:00:00+02:00,PT15M
0,0.19,-160,0,-2.4,53,701,227,499,0,82.2,1017.5,250,6.3,76,2019-01-18T12:15:00+02:00,PT15M
1,0.19,-164,0,-2.2,56,709,240,519,0,81.1,1017.6,250,6.2,75,2019-01-18T12:30:00+02:00,PT15M
1,0.19,-167,0,-2.2,58,714,250,535,0,80.1,1017.7,251,6.2,74,2019-01-18T12:45:00+02:00,PT15M
1,0.19,-171,0,-2,59,716,258,546,0,79.2,1017.8,252,6.1,74,2019-01-18T13:00:00+02:00,PT15M
1,0.19,-174,7.8,-2,91,538,242,471,0,78.3,1017.8,252,6.1,74,2019-01-18T13:15:00+02:00,PT15M
2,0.19,-178,17.8,-1.9,127,321,218,364,0,77.6,1017.8,253,6.1,73,2019-01-18T13:30:00+02:00,PT15M
2,0.19,178,19.2,-1.9,131,291,214,347,0,76.9,1017.7,253,6.1,73,2019-01-18T13:45:00+02:00,PT15M
2,0.19,175,21.5,-1.8,135,249,205,319,0,76.3,1017.7,254,6.1,74,2019-01-18T14:00:00+02:00,PT15M
2,0.19,171,31.9,-1.8,156,67,174,202,0,75.8,1017.7,254,6.1,74,2019-01-18T14:15:00+02:00,PT15M
2,0.19,167,29.1,-1.7,146,108,176,223,0,75.5,1017.7,255,6.1,74,2019-01-18T14:30:00+02:00,PT15M
2,0.19,164,30.1,-1.6,143,87,165,203,0,75.3,1017.8,256,6.1,75,2019-01-18T14:45:00+02:00,PT15M
2,0.19,160,24.6,-1.5,126,168,168,242,0,75,1017.8,257,6.1,76,2019-01-18T15:00:00+02:00,PT15M
3,0.19,157,27.3,-1.5,124,114,151,199,0,74.8,1017.8,258,6,76,2019-01-18T15:15:00+02:00,PT15M
3,0.19,153,34,-1.5,120,24,125,132,0,74.7,1017.9,258,6.1,77,2019-01-18T15:30:00+02:00,PT15M
3,0.19,150,40.3,-1.4,101,0,101,97,0,74.6,1017.9,259,6.1,78,2019-01-18T15:45:00+02:00,PT15M
3,0.19,146,36.8,-1.4,93,0,93,90,0,74.5,1018,259,6.1,80,2019-01-18T16:00:00+02:00,PT15M
3,0.19,143,33.7,-1.4,82,0,82,79,0,74.5,1018,260,6.1,81,2019-01-18T16:15:00+02:00,PT15M
3,0.19,140,24.6,-1.5,66,65,75,98,0,74.6,1018.1,260,6.2,82,2019-01-18T16:30:00+02:00,PT15M
3,0.19,137,18.9,-1.5,50,101,60,96,0,74.7,1018.1,261,6.2,84,2019-01-18T16:45:00+02:00,PT15M
2,0.19,134,31.3,-1.6,34,11,35,38,0,74.8,1018.2,261,6.2,85,2019-01-18T17:00:00+02:00,PT15M
2,0.19,131,54.3,-1.6,13,0,13,12,0,75.4,1018.2,262,6.2,87,2019-01-18T17:15:00+02:00,PT15M
2,0.19,127,62.5,-1.5,3,0,3,3,0,76.3,1018.3,261,6.2,89,2019-01-18T17:30:00+02:00,PT15M
2,0.19,125,62.7,-1.4,0,0,0,0,0,77.3,1018.4,261,6.2,91,2019-01-18T17:45:00+02:00,PT15M
2,0.19,122,62.7,-1.3,0,0,0,0,0,78.3,1018.5,261,6.1,93,2019-01-18T18:00:00+02:00,PT15M
2,0.19,119,61.4,-1.3,0,0,0,0,0,79,1018.5,260,6.1,95,2019-01-18T18:15:00+02:00,PT15M
2,0.19,116,58.6,-1.3,0,0,0,0,0,79.4,1018.6,259,6,97,2019-01-18T18:30:00+02:00,PT15M
2,0.19,113,52.5,-1.4,0,0,0,0,0,79.8,1018.6,258,6,99,2019-01-18T18:45:00+02:00,PT15M
2,0.19,110,42.2,-1.4,0,0,0,0,0,80.2,1018.7,257,6,101,2019-01-18T19:00:00+02:00,PT15M
2,0.19,107,52.6,-1.4,0,0,0,0,0,80.8,1018.7,256,6,103,2019-01-18T19:15:00+02:00,PT15M
2,0.19,104,59.5,-1.4,0,0,0,0,0,81.3,1018.7,255,6,105,2019-01-18T19:30:00+02:00,PT15M
1,0.19,102,59.6,-1.4,0,0,0,0,0,81.9,1018.8,254,6,107,2019-01-18T19:45:00+02:00,PT15M
1,0.19,99,57.6,-1.4,0,0,0,0,0,82.5,1018.8,252,6.1,110,2019-01-18T20:00:00+02:00,PT15M
1,0.19,96,53.1,-1.4,0,0,0,0,0,82.9,1018.9,252,6.1,112,2019-01-18T20:15:00+02:00,PT15M
1,0.19,93,54.1,-1.4,0,0,0,0,0,83.2,1019,251,6.1,114,2019-01-18T20:30:00+02:00,PT15M
1,0.19,90,55.3,-1.5,0,0,0,0,0,83.5,1019.1,251,6.1,116,2019-01-18T20:45:00+02:00,PT15M
1,0.19,87,52,-1.5,0,0,0,0,0,83.8,1019.2,250,6.1,119,2019-01-18T21:00:00+02:00,PT15M
1,0.19,84,50.7,-1.5,0,0,0,0,0,84.2,1019.2,250,6,121,2019-01-18T21:15:00+02:00,PT15M
1,0.19,81,53,-1.5,0,0,0,0,0,84.7,1019.3,250,6,123,2019-01-18T21:30:00+02:00,PT15M
1,0.19,77,51.9,-1.5,0,0,0,0,0,85.1,1019.3,250,5.9,125,2019-01-18T21:45:00+02:00,PT15M
1,0.19,74,50.7,-1.5,0,0,0,0,0,85.6,1019.3,251,5.9,128,2019-01-18T22:00:00+02:00,PT15M
1,0.19,71,53,-1.5,0,0,0,0,0,86,1019.4,251,5.7,130,2019-01-18T22:15:00+02:00,PT15M
0,0.19,67,53,-1.6,0,0,0,0,0,86.3,1019.4,251,5.6,132,2019-01-18T22:30:00+02:00,PT15M
0,0.19,63,53,-1.6,0,0,0,0,0,86.6,1019.5,252,5.5,134,2019-01-18T22:45:00+02:00,PT15M
0,0.19,59,53,-1.7,0,0,0,0,0,86.9,1019.6,252,5.3,136,2019-01-18T23:00:00+02:00,PT15M
0,0.19,55,53,-1.7,0,0,0,0,0,86.9,1019.6,253,5.2,138,2019-01-18T23:15:00+02:00,PT15M
0,0.19,50,53,-1.7,0,0,0,0,0,86.6,1019.6,254,5.1,140,2019-01-18T23:30:00+02:00,PT15M
0,0.19,45,53,-1.7,0,0,0,0,0,86.3,1019.6,255,4.9,141,2019-01-18T23:45:00+02:00,PT15M
0,0.19,40,52.3,-1.7,0,0,0,0,0,86,1019.6,256,4.8,143,2019-01-19T00:00:00+02:00,PT15M
0,0.19,35,52.5,-1.8,0,0,0,0,0,86,1019.6,256,4.7,144,2019-01-19T00:15:00+02:00,PT15M
0,0.19,29,57.3,-1.9,0,0,0,0,0,86.3,1019.7,256,4.6,145,2019-01-19T00:30:00+02:00,PT15M
0,0.19,23,56.8,-2,0,0,0,0,0,86.6,1019.7,255,4.4,146,2019-01-19T00:45:00+02:00,PT15M
-0,0.19,16,52.6,-2.1,0,0,0,0,0,86.9,1019.7,254,4.3,147,2019-01-19T01:00:00+02:00,PT15M
-0,0.19,10,57.3,-2.1,0,0,0,0,0,87.3,1019.7,253,4.2,148,2019-01-19T01:15:00+02:00,PT15M
-1,0.19,3,57.5,-2.2,0,0,0,0,0,88,1019.7,252,4.2,148,2019-01-19T01:30:00+02:00,PT15M
-1,0.19,-3,53.1,-2.3,0,0,0,0,0,88.6,1019.7,251,4.1,148,2019-01-19T01:45:00+02:00,PT15M
-1,0.19,-10,56.1,-2.4,0,0,0,0,0,89.2,1019.7,250,4,148,2019-01-19T02:00:00+02:00,PT15M
-1,0.18,-16,59.3,-2.4,0,0,0,0,0,89.5,1019.7,249,3.9,147,2019-01-19T02:15:00+02:00,PT15M
-1,0.18,-22,55.5,-2.4,0,0,0,0,0,89.3,1019.7,247,3.8,147,2019-01-19T02:30:00+02:00,PT15M
-1,0.18,-28,56.2,-2.5,0,0,0,0,0,89.1,1019.7,246,3.7,146,2019-01-19T02:45:00+02:00,PT15M
-1,0.18,-34,41.2,-2.5,0,0,0,0,0,89,1019.7,244,3.6,144,2019-01-19T03:00:00+02:00,PT15M
-1,0.18,-40,48.1,-2.6,0,0,0,0,0,89.1,1019.7,242,3.5,143,2019-01-19T03:15:00+02:00,PT15M
-1,0.18,-45,62.5,-2.7,0,0,0,0,0,89.4,1019.7,239,3.4,141,2019-01-19T03:30:00+02:00,PT15M
-1,0.18,-50,62.7,-2.8,0,0,0,0,0,89.7,1019.7,236,3.3,140,2019-01-19T03:45:00+02:00,PT15M
-1,0.18,-54,59.1,-2.8,0,0,0,0,0,90,1019.6,233,3.2,138,2019-01-19T04:00:00+02:00,PT15M
-2,0.18,-59,54.7,-2.9,0,0,0,0,0,90.3,1019.6,230,3.2,136,2019-01-19T04:15:00+02:00,PT15M
-2,0.18,-63,65.9,-3,0,0,0,0,0,90.4,1019.6,229,3.1,134,2019-01-19T04:30:00+02:00,PT15M
-2,0.18,-67,68,-3.1,0,0,0,0,0,90.6,1019.6,227,3,132,2019-01-19T04:45:00+02:00,PT15M
-2,0.18,-70,52.7,-3.2,0,0,0,0,0,90.7,1019.5,225,2.9,130,2019-01-19T05:00:00+02:00,PT15M
-2,0.18,-74,45.5,-3.3,0,0,0,0,0,91.1,1019.5,223,2.9,128,2019-01-19T05:15:00+02:00,PT15M
-2,0.18,-77,44.9,-3.4,0,0,0,0,0,91.6,1019.4,221,2.8,126,2019-01-19T05:30:00+02:00,PT15M
-3,0.18,-80,39.5,-3.6,0,0,0,0,0,92.1,1019.3,219,2.8,123,2019-01-19T05:45:00+02:00,PT15M
-3,0.18,-84,49.4,-3.7,0,0,0,0,0,92.6,1019.2,217,2.7,121,2019-01-19T06:00:00+02:00,PT15M
-3,0.18,-87,49.5,-3.8,0,0,0,0,0,92.9,1019.1,214,2.7,119,2019-01-19T06:15:00+02:00,PT15M
-3,0.18,-90,49.5,-3.8,0,0,0,0,0,93.1,1019.1,211,2.7,117,2019-01-19T06:30:00+02:00,PT15M
-3,0.18,-93,49.2,-3.8,0,0,0,0,0,93.2,1019.1,208,2.8,114,2019-01-19T06:45:00+02:00,PT15M
-3,0.18,-96,45.7,-3.8,0,0,0,0,0,93.4,1019.1,205,2.8,112,2019-01-19T07:00:00+02:00,PT15M
-3,0.18,-99,42.9,-3.8,0,0,0,0,0,93.4,1019.1,201,2.9,110,2019-01-19T07:15:00+02:00,PT15M
-3,0.18,-101,49.4,-3.9,0,0,0,0,0,93.2,1019,198,3,107,2019-01-19T07:30:00+02:00,PT15M
-3,0.18,-104,49.5,-4,0,0,0,0,0,93.1,1019,195,3.1,105,2019-01-19T07:45:00+02:00,PT15M
-3,0.18,-107,53.8,-4.1,0,0,0,0,0,92.9,1018.9,192,3.2,103,2019-01-19T08:00:00+02:00,PT15M
-3,0.18,-110,62.5,-4.1,0,0,0,0,0,92.6,1018.9,190,3.3,101,2019-01-19T08:15:00+02:00,PT15M
-3,0.18,-113,57,-4.2,0,0,0,0,0,92.3,1019,189,3.4,99,2019-01-19T08:30:00+02:00,PT15M
-3,0.18,-116,43.7,-4.2,0,0,0,0,0,91.9,1019,188,3.5,97,2019-01-19T08:45:00+02:00,PT15M
-3,0.18,-118,45.4,-4.3,0,0,0,0,0,91.6,1019.1,187,3.6,95,2019-01-19T09:00:00+02:00,PT15M
-3,0.18,-121,55.4,-4.3,0,0,0,0,0,91.4,1019.1,186,3.6,93,2019-01-19T09:15:00+02:00,PT15M
-3,0.18,-124,60.4,-4.4,0,0,0,0,0,91.4,1019.2,184,3.7,91,2019-01-19T09:30:00+02:00,PT15M
-3,0.18,-127,45.3,-4.4,5,0,5,5,0,91.4,1019.2,183,3.7,89,2019-01-19T09:45:00+02:00,PT15M
-3,0.18,-130,51.2,-4.5,14,0,14,14,0,91.4,1019.3,182,3.8,87,2019-01-19T10:00:00+02:00,PT15M
-3,0.18,-133,42.1,-4.4,31,9,32,34,0,90.7,1019.3,181,3.8,85,2019-01-19T10:15:00+02:00,PT15M
-3,0.18,-136,5.6,-4.4,37,345,74,190,0,89.4,1019.4,179,3.7,84,2019-01-19T10:30:00+02:00,PT15M
-3,0.18,-140,7.8,-4.2,47,360,95,223,0,88.1,1019.4,177,3.7,82,2019-01-19T10:45:00+02:00,PT15M
-2,0.18,-143,10,-4.2,58,362,115,249,0,86.8,1019.4,175,3.6,81,2019-01-19T11:00:00+02:00,PT15M
-2,0.18,-146,15.5,-4.1,76,292,128,243,0,85.2,1019.4,173,3.6,80,2019-01-19T11:15:00+02:00,PT15M
-2,0.18,-150,13.3,-4,79,357,151,293,0,83.2,1019.5,172,3.4,78,2019-01-19T11:30:00+02:00,PT15M
